,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.publishedAt,sentiment
115,"['endukila', 'chesaru', 'sir', 'maatalu', 'ravadam', 'ledhu']",2020-06-14T11:59:44Z,0.0
35,"['ooh', 'beautiful', 'actor']",2020-06-14T12:00:18Z,0.85
18,"['shock', 'speechless', 'love', 'much', 'rip']",2020-06-14T12:01:20Z,0.35
45,"['may', 'soul', 'rest', 'peace']",2020-06-14T12:01:39Z,0.0
12,"['important', 'thing', 'life', 'life', 'rip', 'sushant']",2020-06-14T12:01:59Z,0.4
43,['rip'],2020-06-14T12:02:47Z,0.0
7,"['prof', 'real', 'life', 'reel', 'life', 'wide', 'difference']",2020-06-14T12:02:50Z,0.05
28,"['brother', 'understand', 'depression', 'u', 'go', 'sucide', 'correct', 'option']",2020-06-14T12:03:19Z,0.0
33,"['still', 'shock', 'really', 'cant', 'believe', 'hope', 'sushant']",2020-06-14T12:03:46Z,0.2
130,"['miss', 'bro', 'rip']",2020-06-14T12:04:48Z,0.0
89,"['death', 'list', 'big', 'shoot', 'follow', 'sarja', 'sethuraman', 'pa']",2020-06-14T12:05:47Z,0.0
10,"['remember', 'dialogue', 'chichore', 'fair', 'yaar']",2020-06-14T12:06:44Z,0.7
88,"['hell', 'tear', 'still', 'cant', 'believe']",2020-06-14T12:11:41Z,0.0
91,['r'],2020-06-14T12:14:18Z,0.0
69,"['ik', 'vaari', 'aa', 'bhi', 'ja', 'yaara', 'ik', 'vaari']",2020-06-14T12:14:18Z,0.0
95,"['last', 'sunday', 'kannadigas', 'lose', 'chiru', 'sarja', 'sushantreally', 'hard', 'rip']",2020-06-14T12:15:11Z,-0.14583333333333334
70,['rest'],2020-06-14T12:16:29Z,0.0
107,"['rip', 'cant', 'belive']",2020-06-14T12:18:31Z,0.0
22,"['im', 'america', 'brother', 'tim', 'tell', 'su', 'sushant', 'dead', 'end', 'laugh', 'think', 'might', 'joke', 'check', 'news', 'leave', 'grief', 'actually', 'personally', 'feel', 'didnt', 'commit', 'suicide', 'murder', 'rest', 'peace', 'su']",2020-06-14T12:18:35Z,-0.17500000000000002
127,"['sad', 'rip', 'nice', 'smile']",2020-06-14T12:20:22Z,0.13333333333333333
19,"['icant', 'believe', 'suicide', 'check', 'insta', 'post', 'caption', 'month', 'meditation', 'well', 'nd', 'do', 'good', 'daily', 'routine', 'feel', 'much', 'stress', 'nd', 'come', 'suicide']",2020-06-14T12:22:48Z,0.3
97,"['famous', 'people', 'arent', 'always', 'happyrip', 'legendary', 'actor']",2020-06-14T12:24:06Z,0.75
0,"['case', 'need', 'investigate', 'cbi', 'would', 'like', 'divya', 'bhartis', 'death', 'reality']",2020-06-14T12:26:40Z,0.0
132,"['go', 'miss', 'sir', 'rip']",2020-06-14T12:26:53Z,0.0
50,"['love', 'act', 'rip', 'love', 'u']",2020-06-14T12:27:19Z,0.5
119,"['susant', 'well', 'mi']",2020-06-14T12:27:30Z,0.0
74,"['unfair', 'sushant', 'love', 'u']",2020-06-14T12:30:13Z,0.0
15,"['talented', 'actor', 'loss', 'soul', 'rest', 'peace']",2020-06-14T12:32:03Z,0.7
149,"['rip', 'condolence', 'tamilnadu']",2020-06-14T12:32:31Z,0.0
153,"['actor', 'act']",2020-06-14T12:32:42Z,0.0
94,"['murder', 'hindu', 'intiha', 'pasand', 'killerssame', 'murder', 'omm', 'puri', 'sushant', 'singh', 'rajput']",2020-06-14T12:38:21Z,0.0
140,"['seem', 'happy', 'man', 'something', 'fishy']",2020-06-14T12:38:29Z,0.8
125,"['om', 'shanti', 'always', 'remember', 'detective', 'byomkesh', 'bakshi']",2020-06-14T12:42:55Z,0.0
133,"['dont', 'say', 'rip', 'say', 'om', 'shanti']",2020-06-14T12:43:27Z,0.0
131,"['heart', 'touch', 'cant', 'believe', 'one', 'replace', 'sushant']",2020-06-14T13:00:23Z,0.0
75,"['rip', 'sushant']",2020-06-14T13:07:47Z,0.0
46,"['cant', 'imagine', 'really', 'bad', 'day', 'bad', 'year', 'miss', 'sushant', 'singh', 'rajpit', 'im', 'kerala', 'big', 'fan', 'rip']",2020-06-14T13:08:18Z,-0.46666666666666656
16,"['im', 'srilanka', 'im', 'big', 'fan', 'hear', 'news', 'heart', 'break']",2020-06-14T13:10:18Z,0.0
116,"['heart', 'shock', 'dont', 'believe', 'sushant']",2020-06-14T13:11:07Z,0.0
109,"['talented', 'work', 'hard', 'achieve', 'blame', 'govt', 'defunding', 'mental', 'health', 'rest', 'peace', 'another', 'dog', 'like', 'irrfan', 'never', 'give', 'chance', 'like', 'peer']",2020-06-14T13:25:13Z,0.10277777777777775
129,"['shockingi', 'still', 'cant', 'believe']",2020-06-14T13:25:55Z,0.0
87,"['sad', 'young', 'dash', 'look', 'versatile', 'actor', 'physic', 'lover', 'humble', 'human', 'rest', 'peace']",2020-06-14T13:30:24Z,-0.15000000000000002
106,"['kheryt', 'ajye', 'aameen']",2020-06-14T13:34:14Z,0.0
60,"['nuvvu', 'nannu', 'mosam', 'chesavu', 'time', 'nee', 'navvutho', 'time', 'nee', 'death', 'tho']",2020-06-14T13:38:21Z,0.0
145,"['sad', 'hear', 'painful', 'news', 'pray', 'flow', 'tear', 'fill', 'eye', 'may', 'journey', 'hereafter', 'easy', 'may', 'family', 'great', 'patience']",2020-06-14T13:40:06Z,0.00833333333333336
155,['sad'],2020-06-14T13:45:53Z,-0.5
123,"['rip', 'hero', 'sushant', 'rajput']",2020-06-14T13:53:25Z,0.0
64,"['sad', 'lose', 'good', 'hardworking', 'actor']",2020-06-14T13:55:17Z,0.09999999999999998
146,"['guy', 'request', 'avoid', 'troll', 'lockdown', 'hope', 'follow', 'thistime', 'stay', 'together']",2020-06-14T13:56:58Z,0.0
148,"['unbelivable', 'incident']",2020-06-14T13:57:38Z,0.0
138,"['first', 'irfan', 'khan']",2020-06-14T13:58:14Z,0.25
63,"['im', 'karnataka', 'seriously', 'cry', 'watch', 'news']",2020-06-14T13:59:20Z,-0.3333333333333333
128,"['cnt', 'rip', 'sushanth']",2020-06-14T14:13:50Z,0.0
85,"['cant', 'believe']",2020-06-14T14:17:05Z,0.0
44,"['rest', 'peace', 'dear', 'favorite', 'actor']",2020-06-14T14:28:35Z,0.5
72,"['sad', 'thing', 'sad', 'time', 'restinpeace', 'sir']",2020-06-14T14:31:23Z,-0.5
56,"['sad', 'man', 'continue', 'struggle', 'many', 'year', 'success', 'door', 'step', 'might', 'happen', 'young', 'motivator', 'soul']",2020-06-14T14:43:05Z,0.1
117,"['irfan', 'khan', 'sushaant']",2020-06-14T14:44:22Z,0.0
84,"['cant', 'believe', 'reason', 'behind', 'suicide']",2020-06-14T14:55:36Z,-0.4
113,"['always', 'miss', 'sir']",2020-06-14T14:57:01Z,0.0
110,"['cant', 'believe', 'suicidehe', 'good', 'actor', 'n', 'also', 'good', 'dancer', 'young', 'smart', 'man', 'lose', 'hearti', 'think', 'loserhe', 'never', 'care', 'parent', 'n', 'family', 'im', 'sooo', 'shock']",2020-06-14T15:12:02Z,0.42857142857142855
