,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.publishedAt,sentiment
158,"['crocodile', 'tear']",2020-07-31T14:26:38Z,0.0
57,"['ohhh', 'look', 'who', 'talk', 'satya', 'mai', 'vijaytai', 'wht', 'abt', 'transaction', 'wht', 'abt', 'blackmail', 'sushant', 'nervous', 'becoz', 'u', 'r', 'expose', 'nonsense', 'medium', 'defend', 'support', 'republic', 'medium', 'nd', 'arnab', 'goswami']",2020-07-31T14:27:09Z,0.0
96,"['dont', 'know', 'act', 'kill', 'good', 'actor']",2020-07-31T14:27:25Z,0.7
127,"['chal', 'juthi', 'u', 'kill', 'money', 'na']",2020-07-31T14:27:36Z,0.0
114,"['ur', 'hide', 'ur', 'support', 'police']",2020-07-31T14:29:08Z,0.0
92,['dramatic'],2020-07-31T14:29:36Z,-0.4333333333333333
27,"['do', 'nice', 'act', 'riya', 'award', 'confer', 'prison', 'wait', 'witch', 'hunt', 'like']",2020-07-31T14:29:55Z,0.6
100,"['justice', 'terko', 'milegi', 'rhea', 'jab', 'tu', 'jail', 'jaaegi', 'aur', 'tera', 'bheekmangaa', 'bhai']",2020-07-31T14:30:25Z,-0.1
3,"['poor', 'act', 'repay', 'money', 'go', 'jail', 'criminal', 'place', 'go']",2020-07-31T14:30:53Z,-0.3
66,"['really', 'want', 'justice', 'contact', 'bihar', 'police']",2020-07-31T14:30:53Z,0.2
41,"['dare', 'kill', 'run', 'away', 'money', 'shame', 'put', 'jail']",2020-07-31T14:32:12Z,-0.1
45,"['scar', 'know', 'crime', 'catch', 'bloody', 'vile', 'woman', 'need', 'face', 'do', 'sushant', 'family', 'didnt', 'others', 'involve']",2020-07-31T14:32:44Z,-0.8
122,"['kya', 'bakchodi', 'hai']",2020-07-31T14:32:52Z,0.0
143,['vaishya'],2020-07-31T14:33:37Z,0.0
91,"['haaye', 'genuinly', 'try', 'act', 'kya', 'lare', 'abt', 'talent', 'bhi', 'koi', 'cheez', 'hote', 'heinwarna', 'didi', 'keep', 'try']",2020-07-31T14:34:23Z,0.0
86,"['arrest', 'rhea', 'chakraborthy']",2020-07-31T14:36:12Z,-0.05
88,"['brand', 'cloth', 'sympathy', 'ni', 'milti', 'bos']",2020-07-31T14:36:54Z,0.0
153,['rea'],2020-07-31T14:37:03Z,0.0
138,"['direct', 'mahesh', 'bhatt']",2020-07-31T14:39:17Z,0.1
99,"['crocodile', 'tear']",2020-07-31T14:39:17Z,0.0
49,"['waah', 'kya', 'natak', 'jalebi', 'bna', 'diiii']",2020-07-31T14:39:52Z,0.0
133,"['chal', 'joothi']",2020-07-31T14:40:03Z,0.0
128,"['u', 'r', 'guilty', 'u', 'punish']",2020-07-31T14:41:50Z,-0.5
141,"['movie', 'act', 'krne', 'ko', 'nhi', 'mili', 'yhi', 'sahirhea', 'act', 'fail', 'fhtaaafaat', 'go', 'jail']",2020-07-31T14:43:59Z,-0.3
6,"['rhea', 'chakraborty', 'movie', 'act', 'like', 'flop', 'actress', 'rhea', 'chakraborty', 'radi', 'rona', 'oscar', 'win']",2020-07-31T14:44:49Z,0.8
47,"['rhea', 'ruin', 'yourselfnow', 'wait', 'life', 'career', 'destroy', 'rhea', 'isme', 'tera', 'ghata', 'mahesh', 'bhatt', 'bollywood', 'mafia', 'ka', 'kuch', 'ni', 'jatajyaada', 'imaan', 'bik', 'jata', 'toh', 'indian', 'audience', 'se', 'saha', 'ni', 'thodi', 'si', 'bi', 'koshish', 'na', 'ki', 'tune', 'immediately', 'murder', 'hone', 'k', 'baad', 'cbi', 'jaanch', 'kimumbai', 'police', 'government', 'kyu', 'kar', 'rakha', 'h', 'sannatachalo', 'nepo', 'kid', 'well', 'mafia', 'bye', 'tataman', 'toh', 'krta', 'h', 'maar', 'du', 'culprit', 'k', 'muh', 'p', 'jordar', 'chaata']",2020-07-31T14:44:49Z,-0.2
101,"['without', 'makeup']",2020-07-31T14:47:07Z,0.0
17,"['certainly', 'breach', 'trust', 'confidence', 'appear', 'game', 'play', 'double', 'role', 'end', 'give', 'come', 'example', 'others', 'beware', 'make', 'irresponsible', 'decision', 'could', 'cost', 'precious', 'life']",2020-07-31T14:47:41Z,0.07857142857142857
126,"['nobody', 'belief', 'bcoz', 'janta', 'fool']",2020-07-31T14:48:15Z,0.0
85,"['sow', 'shall', 'reap', 'drama', 'go', 'work', 'ill', 'advise', 'lawyer', 'u', 'better', 'surrender', 'might', 'reduce', 'quantum', 'punishment']",2020-07-31T14:48:39Z,0.0
21,"['camera', 'dikha', 'nahi', 'ki', 'act', 'btw', 'believe', 'sushant', 'get', 'justice']",2020-07-31T14:48:45Z,0.0
