Name,Comment,tone
Roshan Verma,Madar chod modi,{'document_tone': {'tones': []}}
Baba Das,Withdrawal of MSP is a wrong decision.The views of the expert on the provisions of the constitution is also right. Mandi system is also necesary to  be continued.The option should have been left to the farmers what to do.Even nobody is required to advise  the farmers what to do. Simply Government should keep all doors open to the farmers.But the support of NDTV to Congress party and its leaders is  very very bad . Ravish Kumar should join politics as he can not be impartial or judicious as a journalist.,"{'document_tone': {'tones': [{'score': 0.678335, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Withdrawal of MSP is a wrong decision.The views of the expert on the provisions of the constitution is also right.', 'tones': []}, {'sentence_id': 1, 'text': 'Mandi system is also necesary to  be continued.The option should have been left to the farmers what to do.Even nobody is required to advise  the farmers what to do.', 'tones': [{'score': 0.689569, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 2, 'text': 'Simply Government should keep all doors open to the farmers.But the support of NDTV to Congress party and its leaders is  very very bad .', 'tones': [{'score': 0.890432, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 3, 'text': 'Ravish Kumar should join politics as he can not be impartial or judicious as a journalist.', 'tones': [{'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
Aman Deep,Sache journalist 🙏🙏🙏,"{'document_tone': {'tones': [{'score': 0.548987, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Harleen Dhaliwal,"Can&#39;t thank you enough for covering farmer&#39;s struggle, aise hi nhi har kisi ko Ramon Magsaysay award milta.",{'document_tone': {'tones': []}}
Lalli Dhillon’s,Modi farmer ko kha geya,"{'document_tone': {'tones': [{'score': 0.530751, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Amarjit Kaur,Hind media never sports punjabi farmers people sir,"{'document_tone': {'tones': [{'score': 0.563544, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Amarjit Kaur,Thanks sir do you speak about farmers,"{'document_tone': {'tones': [{'score': 0.703536, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.681699, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Naushaba Hanifee,"मनमोहन सिंह जी आपकी ज़रूरत है हम सबको,",{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Guru जय शिवराय,बाबर कि नाजायज औलादों <br><br>जिनके अब्बा पडौस में रहते है,{'document_tone': {'tones': []}}
abhay kuamr,Prime time show is very very nice,"{'document_tone': {'tones': [{'score': 0.771056, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.984135, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Samrat Mondal,So sad,"{'document_tone': {'tones': [{'score': 1.0, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Kshitij Patil,* Godi  Media पूरी तरह से पगला चूका है. *,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': '* Godi  Media पूरी तरह से पगला चूका है.', 'tones': []}, {'sentence_id': 1, 'text': '*', 'tones': []}]}"
Khawer Shahzad,Only one solution  <br>          ❤❤❤❤    Khalistan ❤❤❤,"{'document_tone': {'tones': [{'score': 0.862321, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Somnat Sonkar,Ty sir,"{'document_tone': {'tones': [{'score': 0.693592, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Khalid Mehmood,modi   gandu,{'document_tone': {'tones': []}}
pradeep kumar,Great ravishji,"{'document_tone': {'tones': [{'score': 0.957283, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Rick Dalton,The people protesting are not farmers they are middle men who used to exploit the farmers for their own benefit. The bill has nothing against the farmers rather it gives flexibility to the farmers to sell their harvest at a reasonable price. These news channels just hate the government and they&#39;ll make an issue out of anything when there&#39;s none. And people who are supporting the protests please go through the bill once.,"{'document_tone': {'tones': [{'score': 0.580826, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.60803, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.733641, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'The people protesting are not farmers they are middle men who used to exploit the farmers for their own benefit.', 'tones': []}, {'sentence_id': 1, 'text': 'The bill has nothing against the farmers rather it gives flexibility to the farmers to sell their harvest at a reasonable price.', 'tones': [{'score': 0.53411, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 2, 'text': 'These news channels just hate the government and they&#39;ll make an issue out of anything when there&#39;s none.', 'tones': [{'score': 0.646873, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.786991, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 3, 'text': 'And people who are supporting the protests please go through the bill once.', 'tones': [{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
sanjay pandey,good job,"{'document_tone': {'tones': [{'score': 0.803322, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Satish Kumar,Feku modi hai amit chor hai fir bhi sale bjp bjp karte rahte gandu motherchodo.,{'document_tone': {'tones': []}}
Rahul Kothiwala,You are doing best job sir ❤️❤️,"{'document_tone': {'tones': [{'score': 0.913926, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Aayaz alam,One of the greatest journalist of India that is ravish Kumar,"{'document_tone': {'tones': [{'score': 0.7154, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Jajbir Singh,Ravish kumar ji best patrkar hai.🙏🙏,"{'document_tone': {'tones': [{'score': 0.735395, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Sanjeev kumar,Bikau midea ka is baat se pta chalta h NDTV par kisan ki baat chal rhi h or baaki sabhi pe modi or uske chamatkaar pakistan hindustan vs chaina,"{'document_tone': {'tones': [{'score': 0.664718, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Thanks for watching,Bhai log ab time aa gayea hai Ambani and Adani ke products boycott krne ka sabh se pehle number aata hai jio Ka,{'document_tone': {'tones': []}}
akshay lad,411 Dislikes. These are the bhakts who will regret badly later.,"{'document_tone': {'tones': [{'score': 0.546887, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': '411 Dislikes.', 'tones': [{'score': 0.931034, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 1, 'text': 'These are the bhakts who will regret badly later.', 'tones': [{'score': 0.675604, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
shameer Khan,Dismiss the government and put modi and all ministers behind bars,"{'document_tone': {'tones': [{'score': 0.564505, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.825035, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
shameer Khan,Modi ka andbhakto ki gand fad dunga,{'document_tone': {'tones': []}}
Keep things Simple,Aap log Pushpam Priya ki “Plurals” party ki charcha kyu nahi karte....unka point of view aapko batana chahiye..<br>Aapse bahut umeed hain....aap agar support karenge to achha parivartan Bihar me aa sakta hain..<br>Need your support for New Bihar🙏,{'document_tone': {'tones': []}}
Chittaranjan Brahma,"Ravish Ji Namaskar. main BJP supporters tha.,but main kuchh analyse kia last 4 months se  like unscientific covid management,Riya ,Susant story se fed up ho KE Maine sare free news channels dekhna band Kar dia,AAB last month se aap ki channel dekhne baad aisa lagta hai ki aaj bhi kuchh media true reporting karta hai.yes aap hai to sachai jinda  hai,God bless you to dare  against any evils.continue your good work do not show any party favour. Congress and BJP are two side of a coin we need definite reforms in electoral conscience.","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Ravish Ji Namaskar.', 'tones': []}, {'sentence_id': 1, 'text': 'main BJP supporters tha.,but main kuchh analyse kia last 4 months se  like unscientific covid management,Riya ,Susant story se fed up ho KE Maine sare free news channels dekhna band Kar dia,AAB last month se aap ki channel dekhne baad aisa lagta hai ki aaj bhi kuchh media true reporting karta hai.yes aap hai to sachai jinda  hai,God bless you to dare  against any evils.continue', 'tones': []}, {'sentence_id': 2, 'text': 'your good work do not show any party favour.', 'tones': [{'score': 0.856622, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 3, 'text': 'Congress and BJP are two side of a coin we need definite reforms in electoral conscience.', 'tones': [{'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
Swanand Totalwar,Raja ji bahut badiya aap is vishay par batchit kar rhe hai. Lekin aapko to yeh pta hi hoga ki Republic bharat ke ek reporter pe attack hua tha. Uske bare me aap kyu kuch nahi banate. Kyuki wo right winger hai isliye. Kab tak wampantiyo ka sahara banoge raja ji,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Raja ji bahut badiya aap is vishay par batchit kar rhe hai.', 'tones': []}, {'sentence_id': 1, 'text': 'Lekin aapko to yeh pta hi hoga ki Republic bharat ke ek reporter pe attack hua tha.', 'tones': []}, {'sentence_id': 2, 'text': 'Uske bare me aap kyu kuch nahi banate.', 'tones': []}, {'sentence_id': 3, 'text': 'Kyuki wo right winger hai isliye.', 'tones': []}, {'sentence_id': 4, 'text': 'Kab tak wampantiyo ka sahara banoge raja ji', 'tones': []}]}"
Rajesh Kumar,Gaddar bolte bolte ek hi imandar patrakar desh mae bach gaya!<br><br>True Journalist are endangered community!,"{'document_tone': {'tones': [{'score': 0.593436, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Harshit Singh,"थैंक्स रवीश कुमार  आप जैसे एंकर का  हिन्दु्तान के युवाओं को जरूरत है    और सब तो बिकाऊ मीडिया है आप ही बताए वर्ल्ड  प्रेस फ्रीडम एक्सप्रेस की मुताबिक  भारतीय मीडिया का स्थान 144   है   हम इसे क्या समझे  बिकाऊ  सपोर्ट रवीश कुमार  ,( एनडीटीवी,)",{'document_tone': {'tones': []}}
JMax,R.K singh Bihar ke farmers ki monthly salary 4000/5000 se jada  nai hai ..Bihar me Sarkari Mandi khatam hai ...... per Punjab/ Haryana ki Rs 18000 Average hai ... tum ko vo hazam nai ho raha ...,{'document_tone': {'tones': []}}
Bobby Kumar,Nagitivity means ravish kumar ....70 saalo se lagta h kisaano ki mouj ho rhi thi ......court m faisla kitne saalo m aata h syestem subko pta h ...change jaruri h,{'document_tone': {'tones': []}}
JMax,Pehle hota tha Jai Kissan .. Jai Jawan ... ab hai ... Jai Ambani ... Jai China ...,{'document_tone': {'tones': []}}
ਗਿੱਲ਼ ਸਾਬ,"Ikalla Ravish Kumar nhi vikya,,Respect sir 🙏","{'document_tone': {'tones': [{'score': 0.665781, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Dilbagh Singh,Ravish ji parmatma aap ko tandrooshty bakshye,{'document_tone': {'tones': []}}
JMax,First Modi abolished RTI ... and says noone can look into PMO account ... Now he is abolishing the MSP  .... he is the downfall of the country ... if common people will not support farmers ... they will be the one who will have to pay high prices of the Groceries .... Farmers will stop doing farming for the country but will farm for their family ... this is what farmers used to do before Green revolution ... Modi brings business to Ambani&#39;s,"{'document_tone': {'tones': [{'score': 0.534668, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.544071, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Rahul Kamboj,"Everything is private , Now Framers",{'document_tone': {'tones': []}}
Ravi Kumar,Ravish kumar aap waman mesram ya unn sai judi jankari kyo nhi dikhate,{'document_tone': {'tones': []}}
chandan gupta,Bakwas channel,{'document_tone': {'tones': []}}
Er. Azhar khan,AGR APKO LGTA HAI KI MODI GOVERNMENT CHOR HAI TO LIKE KRE,{'document_tone': {'tones': []}}
Er. Azhar khan,SUKRIYA SIR <br>I LIKE UR ALL NEWS U R ALWAYS<br> CORRECT,"{'document_tone': {'tones': [{'score': 0.932155, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
vivek J,Indian Parliament is the supreme legislative body of India. The Indian Parliament comprises of the President and the two Houses - Rajya Sabha (Council of States) and Lok Sabha (House of the People). The President has the power to summon and prorogue either House of Parliament or to dissolve Lok Sabha. Red english tie waale bhaia Parliament Supreme ka matlab jante ho? They can change any law even the constitution if they want in parliament to fir agriculture Bill kiya hai atleast facts toh correctly bolo!,"{'document_tone': {'tones': [{'score': 0.568, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Indian Parliament is the supreme legislative body of India.', 'tones': [{'score': 0.549705, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'The Indian Parliament comprises of the President and the two Houses - Rajya Sabha (Council of States) and Lok Sabha (House of the People).', 'tones': []}, {'sentence_id': 2, 'text': 'The President has the power to summon and prorogue either House of Parliament or to dissolve Lok Sabha.', 'tones': [{'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 3, 'text': 'Red english tie waale bhaia Parliament Supreme ka matlab jante ho?', 'tones': []}, {'sentence_id': 4, 'text': 'They can change any law even the constitution if they want in parliament to fir agriculture Bill kiya hai atleast facts toh correctly bolo!', 'tones': [{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
Honest Person,वोबैसी  साहाब  एकदम सहि बात बोल्ते है इन्के जैसा होनहार नेता आज तक ईन्डिया मे पैदा नहि हुवा यह बहुत बढीया नेता है हर वक्त्त गरिबो के हक मे बात करते है सुलुट है एसे नेता पर मोदि देश बेच दिया बचालो अभि भि वक्त है वोबैसी साहाब को सपोर्ट करोOk,{'document_tone': {'tones': []}}
MrPensipa,Desh Ko Neta Wesa Hi Milta Hai... Jesi Janta Hoti Hai.... Books Mai Padha Tha Ab Samjh Mai Aa Raha Hai..😂😂👍,{'document_tone': {'tones': []}}
mid age crisis,"Bjp: ravish, you are a great person.<br>Ravish in response: aise kaise? mai bhosdiwala huin, aur dar ka mahool hai!","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Bjp: ravish, you are a great person.<br>Ravish in response: aise kaise?', 'tones': []}, {'sentence_id': 1, 'text': 'mai bhosdiwala huin, aur dar ka mahool hai!', 'tones': []}]}"
Sachin Srivastava,Negative पत्रकारिता,"{'document_tone': {'tones': [{'score': 0.916667, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Sarvan Singh,Very good,"{'document_tone': {'tones': [{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.996934, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Tapas Paul,I thought Raman Magsaysay was an elite prize. Then I heard this man was awarded with it...,"{'document_tone': {'tones': [{'score': 0.820755, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.770435, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'I thought Raman Magsaysay was an elite prize.', 'tones': [{'score': 0.561186, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'Then I heard this man was awarded with it...', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
Tuhin786 Tuhin,ভালো আছেন দাদা,{'document_tone': {'tones': []}}
Tuhin786 Tuhin,Hj,{'document_tone': {'tones': []}}
TIME is OURS,"Corona ki time pey aisa ghatiya bill kaun pass karta hai, sabhi kishnano ko corona ki jaal ma jhok diya hai ish govt na",{'document_tone': {'tones': []}}
Nice.,"If NDTV printed out newspapers, I would definitely buy them","{'document_tone': {'tones': [{'score': 0.530104, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Nice.,Bjp aur Britishers me koi difference nahi hai...<br><br>Divide and rule,{'document_tone': {'tones': []}}
Tarik Anwar,Hi,{'document_tone': {'tones': []}}
RAJES HUNCLE PHOTO STUDIO,🙏🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🙏.<br>Jaya Nepal.<br>jaya Gorkhali.<br>Jaya Gorka Rifil<br><br>🇳🇵🇳🇵🇳🇵🇳🇵😐️,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': '🙏🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🙏.<br>Jaya Nepal.<br>jaya', 'tones': [{'score': 0.515639, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 1, 'text': 'Gorkhali.<br>Jaya', 'tones': []}, {'sentence_id': 2, 'text': 'Gorka Rifil<br><br>🇳🇵🇳🇵🇳🇵🇳🇵😐️', 'tones': []}]}"
Prosenjit Shaw,Ravish sir ssc 2020 ki exam me age 2021 se le rahi hai jisse bahut sare student ke 1 attempt kharab ho jayege aapko chor kar hum student ki koi asha nahi please .Staff selection ke kuch kijiye Ravish sir😭😭😭🙏🙏🙏,"{'document_tone': {'tones': [{'score': 0.614124, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Hassan Ali,Support modi ji <br>Love from pakistan,"{'document_tone': {'tones': [{'score': 0.628407, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Asim Patel,"Kisan samuday aham samuday.... Filhal Corrona effect se swayam ko aur apne apne parivar ko surakshit rakhe..... Yeh 2022 tak karna aavasyak hai, baad me aur sab karya kare..... Sarkar tab tak Gareeb log ko ghar ghar tak fal sabji food packet milk bag muft me teen time pahunchaye...... Varna aadhi aabaadi binutpadak ho jayegi aisa lag raha",{'document_tone': {'tones': []}}
Asim Patel,Faqir basti ko kya dega?.... Basti faqir se kya legi?.....KSHAMA  hamari sabhyata!,{'document_tone': {'tones': []}}
Asim Patel,Azadi shabd se door rahna aavasyak hai...... Bigad ke barbad ho sakte hai..... Kisi ko to apne upar rakhna padega...... To fir tarakki hogi jarur......2024 ke loksabha chunav me atra tatra sarvatra bhartiya janata party ka kamal khilega hi likh ke rakho...... Beech me bihar bengal up ka chunav bhi jeetenge...... Kyun ki vipaksh janadhar kho chuka hai vipaksh janmanas ko dekhe jane samje bagair rajniti kar raha hai..... Fir faqir mast,{'document_tone': {'tones': []}}
RAJESH KUMAR BHANWARIYA,Ye kya h,{'document_tone': {'tones': []}}
Asim Patel,Mauj me rahneka Maja karneka...... Khud ko dekho jano samjo khali door se alag hokar...... Jisne khud ko jana woh khuda ho gaye!...... Ab to itihaas bhi anokha andaz me prastut kiya ja raha...... Ho sake itna jaldi swayam apne apne dharma ke Marg par chalne lago Aur koi samadhan nahi hai,{'document_tone': {'tones': []}}
Shivanand Devre,Nice subject...nice journalism......,"{'document_tone': {'tones': [{'score': 0.851617, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Vinod Bishnoi,Esse to akrejoo Ka Raj Acha thaa,{'document_tone': {'tones': []}}
Asim Patel,"Buddhi hamesha samadhan khojti rahti, samadhan mil jayega to turant virodh khatam ho jayega..... Aur samadhan nahi dhundh paye to Mann hi mann nirantar gussa hota rahega!.....Sab apne apne view point se sahi hi hai, fir dosit kaun?..... Kalpnik bhay se mukt rahna aavasyak hai, asar se mukt rahna aavasyak hai varna koi upay nahi milega...... Sarkar se sarokar hi na rakho inhe bolte Aatmanirbharta!",{'document_tone': {'tones': []}}
Hamza Kanchwala,अपने बुजुर्गो पर गर्व करो।<br>उन्होने बी.जे.पी को सत्ता से दूर रखा।,{'document_tone': {'tones': []}}
ANKUR RANA,.... 👍👍👍,"{'document_tone': {'tones': [{'score': 0.634163, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Asim Patel,"Agricultural word ko agriculture word se koi lenadena nahi hai...... Agricultural word bjp ka, agriculture word society ka...... Agricultural matters bjp ki, agriculture thinking society ki...... Kisan samuday ko sarkari samuday bataya jata hai aksar anya samuday ke dwara!...... Maje ki baat yeh hai ki farmer word kahi par bhi nahi dikhai de raha!!??..... Khair Dr. V. V. Lakshminarayana sir evam Dr. G. V. Ramanjayelu jaise logo ka labh lena chahiye Kisan samuday ke utkarsh hetu",{'document_tone': {'tones': []}}
Aryan gaming,Ravish ji  best reporter 😘😗,"{'document_tone': {'tones': [{'score': 0.873898, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
imtiaz ashique,Great Sir....,"{'document_tone': {'tones': [{'score': 0.85024, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
anurag tomar,ravish sir <br>uttrakhand me cm ke upper bhi ek video bnao<br>kuch nhi krta nitta,{'document_tone': {'tones': []}}
Salman Khan,Hi sir,{'document_tone': {'tones': []}}
Bilqueesh Banu,Sir now start bihar election,{'document_tone': {'tones': []}}
pankaj yadav,बैक प्रशिक्षु प्रमोट हो छात्र एकता जिंदाबाद,{'document_tone': {'tones': []}}
zaied PRODUCTION,Vote for BJP vote for BJP (2024),{'document_tone': {'tones': []}}
Narpinder Sandhu,Thanks  news  updates  ndtv,{'document_tone': {'tones': []}}
Anirudha,"To be frank, I think this bill is actually good for farmers. Now I am starting to lose confidence in opposition for politicising this","{'document_tone': {'tones': [{'score': 0.531772, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.867679, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.971165, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'To be frank, I think this bill is actually good for farmers.', 'tones': [{'score': 0.583732, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'Now I am starting to lose confidence in opposition for politicising this', 'tones': [{'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
surendra gupta,Charo taraf hajaro aur lakhao ki sankhya me log ikkatha hokar  andolan Kar rahe hai tab corona nahi fail raha hai magar desh ko pahle ki tarah kholne se corona failega?<br>Bah re corona Tera alag hai khel nirala.,{'document_tone': {'tones': []}}
arslan Mazari,1 sucha indian love you ramash kumar 😘😘 from🇵🇰🇵🇰,"{'document_tone': {'tones': [{'score': 0.893069, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
pkmkb #,Rajasthan ma b protest ho re h usko cover kro sir,{'document_tone': {'tones': []}}
Abu Hasim,Jhooth bolane wala Sarkar Yahi Karega samarthan ke bagair Kanoon banaa dega,{'document_tone': {'tones': []}}
AAROGYA LEHAR,"RESPECTED BROTHER SH. RAVISH KUMAR JEE,  MANY MANY CONGRATULATIONS FOR SUCCESSFULLY PRESENTING THE CHARACTERISTICS OF AGRICULTURAL BILLS, PREVIOUS DISCLOSURE BY HON&#39;BLE FENANCE MINISTER ON THIS ISSUE &amp; VARIOUS ACTIONS BY GOVT. ON THIS SUBJECT. SEWAK PRAY FOR YOUR GOODSELVES HEALTHY AND LONG LIFE. NOW, MAIN ISSUE OF FARMERS IS TO WRITE DOWN IN AGRICULTURE BILL THAT THE PURCHASER SHOULD GIVE MINIMUM SUPPORT PRICE(MSP).<br><br>WITH KIND REGARDS TO ALL HUMAN BEINGS.","{'document_tone': {'tones': [{'score': 0.547583, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'RESPECTED BROTHER SH.', 'tones': []}, {'sentence_id': 1, 'text': 'RAVISH KUMAR JEE,  MANY MANY CONGRATULATIONS FOR SUCCESSFULLY PRESENTING THE CHARACTERISTICS OF AGRICULTURAL BILLS, PREVIOUS DISCLOSURE BY HON&#39;BLE FENANCE MINISTER ON THIS ISSUE &amp; VARIOUS ACTIONS BY GOVT.', 'tones': [{'score': 0.566416, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.532616, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'ON THIS SUBJECT.', 'tones': [{'score': 0.916667, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 3, 'text': 'SEWAK PRAY FOR YOUR GOODSELVES HEALTHY AND LONG LIFE.', 'tones': [{'score': 0.766001, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 4, 'text': 'NOW, MAIN ISSUE OF FARMERS IS TO WRITE DOWN IN AGRICULTURE BILL THAT THE PURCHASER SHOULD GIVE MINIMUM SUPPORT PRICE(MSP).<br><br>WITH', 'tones': []}, {'sentence_id': 5, 'text': 'KIND REGARDS TO ALL HUMAN BEINGS.', 'tones': []}]}"
Navdeep Singh,True channel,"{'document_tone': {'tones': [{'score': 0.97759, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
uttam singh,Kala bil hai,{'document_tone': {'tones': []}}
Patel jayshri,Rastr sarvopari hai...jay hind shastr nahi padhoge to sanskruti kho do ge shstr nahi uthaoge to rastr...desh ki sanskruti ko bachane ki bhi 1 koshi kar lo ham sanatani o ko achha lagega..kahi aane vale dino me ..hame bhi isalamic rastr na ban jaye...jay hind bharat mata ki jay....vande matram...mera 1 hi dharm aur karm hai deshhit sarvopari hai.,{'document_tone': {'tones': []}}
GOOD FOOD,bhratachar devta ka mandir banana chahiye aur puja honi chahiye kyoki hum hum devi devata par bharosa karnewale log hai.,{'document_tone': {'tones': []}}
Naushad Alam,Ravish sir aap si request hai ki aap apni prime time me india to saudia arabia flight ka mudda uthai kiyki hamari modi sarkar to so rhi hai kuch nhi kar rhi aur sab jo des hai Saudi si bat kar flight chalu kar chuki hai hum February me chutti aai thi par lockdown me fas gai h sab des ka flight open ho gya h par india ki sarkar so rhi hai please prime time ki madhim se jagai.....pls....pls....sir.,{'document_tone': {'tones': []}}
Human Beings R Thinking Beings,"Mind Begs the Question:<br>If Hitlers methods reused by a PM/Govt<br>Pass Evil Laws sinisterly<br>Build Concentration Camps<br>Nazism Reborn,No?",{'document_tone': {'tones': []}}
md Alam Mansuri,Mere pyare deswasio apna watan khatre me hai is sarkar se ese hatao,{'document_tone': {'tones': []}}
SHIVAMCABLE MURLI,chinees agent bharat ko tode kar paise kamane wale log,{'document_tone': {'tones': []}}
Vijendra Kumar official,Lov you sir,{'document_tone': {'tones': []}}
SS Robertson,Excellent Sir God bless you.,"{'document_tone': {'tones': [{'score': 0.954955, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Jay Golmei,Why Is NDTV The Only Channel Talking About This?,"{'document_tone': {'tones': [{'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
SHEKHER JOSHI,"मुस्तफा यहां मत समझा,जाकर सुप्रीम कोर्ट में याचिका दाखिल कर।",{'document_tone': {'tones': []}}
jasvir sing,kishano ka sath dokha Modhi Sarkar da rahi  aa,{'document_tone': {'tones': []}}
jasvir sing,RASHTRAPATI SABH Kishano ka sath do ITIHAAS Ban do,"{'document_tone': {'tones': [{'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
JITENDAR KUMAR,केन्द्र क्योंAPMCखतम करना चाहता है?वित्त मंत्री कहती हैं कि केन्द्र ऐसा चाहता है।फिर डिबेट में भाजपा नेता कहते हैं कि हमApMCरखना चाहते हैं।दोहरा चरित्र क्यों?,{'document_tone': {'tones': []}}
Neville Mistry,Ravish Kumar = Pappu =chaos,{'document_tone': {'tones': []}}
vijay umaretiya,Sabse achhi party bjp,{'document_tone': {'tones': []}}
