Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated
T ANJANEYULU THEVARA,Oooooooooooooooooooooooohhhhhhhhhhj....,2021-08-07T13:19:24Z,0,0,,,,
Shiva Srinivasan,Okay some of the comments here are unfair. Whatever you have to say sports should be seperated from this sectarian- political nonsense. What an achievement for India. We broke a 100 year wait!! Also what an achievement for Pakistan. Two Asian countries in the finals of an Olympic athletic event. Arshad Nadeem said Neeraj Chopra was his inspiration. Don&#39;t be hater. Be a sportsman.,2021-08-07T13:19:16Z,60,1,,,,
,,,,,G M,Chamchas are utterly shameless.,2021-08-07T15:16:27Z,2021-08-07T15:16:27Z
Ninja Explore - 4K Japan Walk,Very proud moment for India. Gold 🏅in Tokyo Olympics. Congrats to Neeraj Chopra. Love from Indians in Japan. 🗼Keep Exploring and Supporting🗼,2021-08-07T13:16:30Z,7,1,,,,
,,,,,ningthou ningthoujam,We start preparing for 2024 now,2021-08-07T13:21:47Z,2021-08-07T13:21:47Z
Arindam Dutta,He has at least another 2 Olympic Games left in him<br>Congratulations India🇮🇳,2021-08-07T13:16:29Z,3,1,,,,
,,,,,infrared.,in last olympic winner was 85 m and Neeraj bhai could not get entry due to aome reason,2021-08-07T13:45:34Z,2021-08-07T13:45:34Z
om naik,All thing is good but showing his picture in thumbnail was wrong,2021-08-07T13:16:19Z,0,0,,,,
We The People,"India should really focus on games more...If without any govt support indians are swimming medals, imagine what would have happened if we had a caring govt..",2021-08-07T13:15:41Z,11,2,,,,
,,,,,Asmit Yadav,I think from now on the govt&#39;s will have some pressure to build good infrastructure. I hope it does happen,2021-08-07T13:20:29Z,2021-08-07T13:20:29Z
,,,,,Benny Ben,@Asmit Yadav Yes aur jaldhi kuch news aane wale hai govt ke taraf se,2021-08-07T13:42:32Z,2021-08-07T13:42:32Z
SACHIN J,Thank you Modiji. U did it by not watching the Olympics live this time. U know u r dalinder and panvati,2021-08-07T13:14:56Z,9,2,,,,
,,,,,Asmit Yadav,😂,2021-08-07T13:19:00Z,2021-08-07T13:19:00Z
,,,,,Kaushik Jh,Real panauti is someone whose name is removed and India won gold.,2021-08-08T13:27:02Z,2021-08-08T13:27:02Z
Arif Khan,"Aspirants remember his name and bio, it will be 5 marks questions. Great player 👍👍👍",2021-08-07T13:10:38Z,48,5,,,,
,,,,,पेड़ Tree,lol,2021-08-07T13:19:19Z,2021-08-07T13:19:19Z
,,,,,Company Broadcast,Lol 😂😂,2021-08-07T13:29:52Z,2021-08-07T13:29:52Z
,,,,,Rishabh Barnwal,I do hope those Aspirants feel proud while writing an answer on his success <br><br>Jai Hind,2021-08-07T13:32:49Z,2021-08-07T13:32:49Z
,,,,,Sj 24,I am weak in general awareness and current affairs part.... 😁😁,2021-08-07T13:45:55Z,2021-08-07T13:45:55Z
,,,,,solo,suvarna mouse se click karunga,2021-08-07T15:32:46Z,2021-08-07T15:32:46Z
on tube,Let&#39;s  celebrate the victory of our golden boy,2021-08-07T13:08:54Z,8,0,,,,
Sonali Kulkarni,बहुत बहुत बधाई।👏👏👏🌺⚘🌷💐🌷⚘🌺💐,2021-08-07T13:08:18Z,0,0,,,,
Joe 2,Amazing moment,2021-08-07T13:07:28Z,2,0,,,,
Batlad,"I haven&#39;t even seen him personally. But when I heard the news the amount of happiness I felt was extraordinary. It really feels good to be part of a community. Be it a state, country or planet",2021-08-07T13:07:04Z,59,7,,,,
,,,,,ningthou ningthoujam,Tu cricket dekh Raha hoga behn stokes,2021-08-07T13:21:12Z,2021-08-07T13:21:12Z
