Name,Comment,tone
Happiest Soul,Ye tho kisaan nahi,{'document_tone': {'tones': []}}
Md Meraj,Hi,{'document_tone': {'tones': []}}
sheakhar singh,Sab badmash he farmer nahi,{'document_tone': {'tones': []}}
Tariq Lone,Nice commentary,"{'document_tone': {'tones': [{'score': 0.806101, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Nitin Sharma,Farzi channel.,{'document_tone': {'tones': []}}
Bhupen Pangkom,Jai kissan,{'document_tone': {'tones': []}}
BankaiKiller,This isn&#39;t looking good for India dude...,"{'document_tone': {'tones': [{'score': 0.720835, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
JJ92,Amit Shah home minister planned everything -- 1000 RSS BJP ALREADY AT LAL QUILA before farmers got there - when farmers arrived police left no police for 2 hours .. Police blocked main rooute that was agreed and told farmers to go to LAL Quila why ???? 13 people stopped by farmers smashing public property - all had police ID Cards and said this was planned by police commissioner and AMIT SHAH - amit shah exposed  planned to put a end to the protest,"{'document_tone': {'tones': [{'score': 0.540497, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
Deval Khatri,"It can be clearly seen the protest was peaceful and look at this, police throwing teargas unnecessarily","{'document_tone': {'tones': [{'score': 0.899126, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Happy Singh,किसान एकता ज़िन्दाबाद❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,"{'document_tone': {'tones': [{'score': 0.834495, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Happy Singh,किसान एकता ज़िंदाबाद❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,"{'document_tone': {'tones': [{'score': 0.834495, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Hareram Das,Kisan hai pulish nahi jay javan jai kisan,{'document_tone': {'tones': []}}
Pawan patel patidar,Abe Hindi nhi ati he kya,{'document_tone': {'tones': []}}
Sumit Tripathi,Aaj ye din aa gya ki kisaan or javaan apas me ld rhe hi,"{'document_tone': {'tones': [{'score': 0.681699, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
famina28,"anchor dont know proper Hindi, very immature and childish anchor","{'document_tone': {'tones': [{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
GamingZone141,&quot;Justice will not be served untill those who are unaffected are as outraged as those who are.&quot;<br>- Benjamin Franklin,"{'document_tone': {'tones': [{'score': 0.553109, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Rahul Kumar,Kisano ki jeet ho🤲🤲,{'document_tone': {'tones': []}}
Jaspal Kumar,jai kisaan,{'document_tone': {'tones': []}}
Sarvendra Kumar,Ajj tak walon ko marna chahiye tha godi media sab yahi log ke karan ye sab hua koi sahi news dikhata hi nhi hai,{'document_tone': {'tones': []}}
Azi Mirza,dekhna tum ab Kashmir b azaad hoga r Khalistan b bany gy ..hum dekhy gy,{'document_tone': {'tones': []}}
Azi Mirza,"unfortunately, there is no religious freedom in India",{'document_tone': {'tones': []}}
Ronit_Dand,"But what about covid 19 protocols , no one is wearing mask and this can be punishable",{'document_tone': {'tones': []}}
WNK WNK,"Explain the actual reasons, why they protested?","{'document_tone': {'tones': [{'score': 0.632164, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.92125, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.93884, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Arun Gadag,"Why Govt is adamant on farmers. Before election Modi said they are the backbone of the Country; now it looks like he wants to break them. why barricade on the designated route?? This is all planned to record the ager of the farmers through paid media and show it to the world that Farmers broke the law. feeling bad for voting BJP now. I think Pappu would not have done this in fear; no matter how to dumb, he would have addressed in a decent way. <br>I voted Modi thinking will do something but he has not even spoken to the family of dead farmers, address this issue anywhere. He has time to address other people over Twitter but not his own farmer- shocking.","{'document_tone': {'tones': [{'score': 0.729625, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.544371, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Why Govt is adamant on farmers.', 'tones': [{'score': 0.89257, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'Before election Modi said they are the backbone of the Country; now it looks like he wants to break them.', 'tones': [{'score': 0.635206, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 2, 'text': 'why barricade on the designated route??', 'tones': []}, {'sentence_id': 3, 'text': 'This is all planned to record the ager of the farmers through paid media and show it to the world that Farmers broke the law.', 'tones': [{'score': 0.624706, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.689543, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 4, 'text': 'feeling bad for voting BJP now.', 'tones': [{'score': 0.666502, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 5, 'text': 'I think Pappu would not have done this in fear; no matter how to dumb, he would have addressed in a decent way.', 'tones': []}, {'sentence_id': 6, 'text': '<br>I voted Modi thinking will do something but he has not even spoken to the family of dead farmers, address this issue anywhere.', 'tones': [{'score': 0.637759, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.88939, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 7, 'text': 'He has time to address other people over Twitter but not his own farmer- shocking.', 'tones': [{'score': 0.544275, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
Prakash,போராடினால் நாம் வெல்லலாம்,{'document_tone': {'tones': []}}
Ashish Ranjan,They are not farmers. They are goons,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'They are not farmers.', 'tones': []}, {'sentence_id': 1, 'text': 'They are goons', 'tones': []}]}"
Ume Hamza,Long live Farmer&#39;s <br>Long live Farmer&#39;s <br>Long live Farmer&#39;s <br>Long live Farmer&#39;s <br>Kasaan Akta jinda bad<br>Kasaan Akta jinda bad<br>Kasaan Akta jinda bad<br>Kasaan Akta jinda bad,{'document_tone': {'tones': []}}
Ume Hamza,Long live Farmer&#39;s <br>Long live Farmer&#39;s <br>Long live Farmer&#39;s <br>Long live Farmer&#39;s <br>Kasaan Akta jinda bad<br>Kasaan Akta jinda bad<br>Kasaan Akta jinda bad<br>Kasaan Akta jinda bad,{'document_tone': {'tones': []}}
Ume Hamza,Long live Farmer&#39;s <br>Long live Farmer&#39;s <br>Long live Farmer&#39;s <br>Long live Farmer&#39;s <br>Kasaan Akta jinda bad<br>Kasaan Akta jinda bad<br>Kasaan Akta jinda bad<br>Kasaan Akta jinda bad,{'document_tone': {'tones': []}}
Ume Hamza,Long live Farmer&#39;s <br>Long live Farmer&#39;s <br>Long live Farmer&#39;s <br>Long live Farmer&#39;s <br>Kasaan Akta jinda bad<br>Kasaan Akta jinda bad<br>Kasaan Akta jinda bad<br>Kasaan Akta jinda bad,{'document_tone': {'tones': []}}
Ume Hamza,Long live Farmer&#39;s <br>Long live Farmer&#39;s <br>Long live Farmer&#39;s <br>Long live Farmer&#39;s <br>Kasaan Akta jinda bad<br>Kasaan Akta jinda bad<br>Kasaan Akta jinda bad<br>Kasaan Akta jinda bad,{'document_tone': {'tones': []}}
BOt Run,Shame 😡,{'document_tone': {'tones': []}}
Farah Deeba,Save farmers Save India,"{'document_tone': {'tones': [{'score': 0.982476, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Muna Gouda,Ya lok kishan nahin ha ya lok dash ki gardar lok ha,"{'document_tone': {'tones': [{'score': 0.717027, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Pooja Singh,"Pared mye talwar lanye ka kaya Matlab hai, yai santi pared Kai sye ho sakti hai",{'document_tone': {'tones': []}}
Pooja Singh,"Jis flag ki respect hum Apnye Bachoo ki sikhatye hai, apnye hi desh Mai Rahnye waloo nye Uski insult kar di Wo bhi 26 Janvery ko 😠","{'document_tone': {'tones': [{'score': 0.516217, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
Saniul Haque,Jai Jawan jai kisan,{'document_tone': {'tones': []}}
Ajit Ray,Annadatta Gaddar gang ko joota maarke NSA me ander koro.,{'document_tone': {'tones': []}}
divy Tejas blog,Wo to sirf delhi hi jan sakta hai agar ye up me hua hota to yogi kisi ko nahi chodta,{'document_tone': {'tones': []}}
surjeet rai,Mja aa gya....kisano chak doo dehli dirty politics nu,{'document_tone': {'tones': []}}
Usha Rani,"They r not real farmers,  to creat violence they got lot of funds  from foreign countries,  shame of communist,  Congress,  amarendhar singh, chi  chi",{'document_tone': {'tones': []}}
sai rajesh,Is it a farmer laws or border issue ?,"{'document_tone': {'tones': [{'score': 0.578285, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.88939, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Praveen Prakash,Goons😡😡😡😡😡😡,{'document_tone': {'tones': []}}
Saifali Bagwan,Is baar modi aayega kya,{'document_tone': {'tones': []}}
Kevin Hauzel,Cow worshippers uneducated India..,{'document_tone': {'tones': []}}
Sumbul Zehra,Very good,"{'document_tone': {'tones': [{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.996934, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
petekhrietuo,It&#39;s not live video,{'document_tone': {'tones': []}}
RAPPO SIR SHREE,Govt is d virus.....foreign ke logo ki katputli,{'document_tone': {'tones': []}}
Bhavesh yadav,Koi mujhe Bhai ye bataye ye sab congress government mein Kyu nai hua Batao zara,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Firos Bava,Jai kisan💪,"{'document_tone': {'tones': [{'score': 0.554179, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
,,{'document_tone': {'tones': []}}
Dilawer Singh,"Lagta h aap ki Ghar par angrajo ka Kuch zayada hi  hi parhave raha h,. Ya phir aap ko gulami ki aadat pad chuki h, Lanat aap par jo Hindustan me rah kar bhi aap Hindi nahi bol sakti","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Lagta h aap ki Ghar par angrajo ka Kuch zayada hi  hi parhave raha h,.', 'tones': []}, {'sentence_id': 1, 'text': 'Ya phir aap ko gulami ki aadat pad chuki h, Lanat aap par jo Hindustan me rah kar bhi aap Hindi nahi bol sakti', 'tones': []}]}"
Salman Naseem,ISI great game,"{'document_tone': {'tones': [{'score': 0.819475, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
ankit sharma,Road ke bich me khade hoker reporting karo well done cause she is high plz done judge,{'document_tone': {'tones': []}}
Salman Naseem,Well done,"{'document_tone': {'tones': [{'score': 0.636885, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
trailockya gayan,# suppert kishan <br># boycott godi media,{'document_tone': {'tones': []}}
Conora virus,That&#39;s the power of a typical Indian 🔥.,{'document_tone': {'tones': []}}
Rani Muslim,Modi jindabbad tha hai or rhega,"{'document_tone': {'tones': [{'score': 0.946222, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Conora virus,Modi. What will u do when the whole country comes against you. Your police can&#39;t hold them. So move away.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Modi.', 'tones': []}, {'sentence_id': 1, 'text': 'What will u do when the whole country comes against you.', 'tones': []}, {'sentence_id': 2, 'text': 'Your police can&#39;t hold them.', 'tones': []}, {'sentence_id': 3, 'text': 'So move away.', 'tones': [{'score': 0.563244, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
,,{'document_tone': {'tones': []}}
RUPESH KUMAR,Jai jawan jai Kisan,{'document_tone': {'tones': []}}
V Ģámèř ØP,In kisano ko maar dena chahiye,{'document_tone': {'tones': []}}
Tall Shubham,India is soo much fun 😁,"{'document_tone': {'tones': [{'score': 0.853989, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Witnessed It,"The solution is very easy. Since &quot;rich&quot; farmers from Hariyana and Punjab have problems, forget those two states entirely, and let the be the way they had been with &quot;udta punjab&quot;. The rest of the nation doesn&#39;t have any problem at all, farmers are dirt poor everywhere else and they will benefit from the farm laws.","{'document_tone': {'tones': [{'score': 0.73587, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.573145, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.821862, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'The solution is very easy.', 'tones': [{'score': 0.751204, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.961633, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'Since &quot;rich&quot; farmers from Hariyana and Punjab have problems, forget those two states entirely, and let the be the way they had been with &quot;udta punjab&quot;.', 'tones': [{'score': 0.53422, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.587989, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'The rest of the nation doesn&#39;t have any problem at all, farmers are dirt poor everywhere else and they will benefit from the farm laws.', 'tones': [{'score': 0.797923, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
Diesal’s,"Aaj sikho ke sath kitna na insaaf ho raha hai.Sikh ko terrorist bola ja raha hai.bhagat Singh Sikh tha kya wo bhi terrorist tha.aaj woh delhi ma logo ko khaana baant rahe hai,Kya wo bhi terrorist hai.hume insaaf mangne par terrorist bola ja raha hai jabki humare bhagat singh ne poore desh ko insaaf dene ke chakar ma jaan de di thi.humare guru ke bacho ne bhi insaaf ke liye jaan de di thi.aur hum aaj insaaf maang rahe he to hume maara jata hai aur jo hume marta hai wo he humare sath beth ke khaana khata hai.I respect farmers you should not say them terrorist this comment is especially for kangana ranaut","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Aaj sikho ke sath kitna na insaaf ho raha hai.Sikh ko terrorist bola ja raha hai.bhagat', 'tones': []}, {'sentence_id': 1, 'text': 'Singh Sikh tha kya wo bhi terrorist tha.aaj woh delhi ma logo ko khaana baant rahe hai,Kya wo bhi terrorist hai.hume insaaf mangne par terrorist bola ja raha hai jabki humare bhagat singh ne poore desh ko insaaf dene ke chakar ma jaan de di thi.humare guru ke bacho ne bhi insaaf ke liye jaan de di thi.aur hum aaj insaaf maang rahe he to hume maara jata hai aur jo hume marta hai wo he humare sath beth ke khaana khata hai.I respect farmers you should not say them terrorist this comment is especially for kangana ranaut', 'tones': []}]}"
SUJIT MALLICK,Goli maro,{'document_tone': {'tones': []}}
Ramiz Ahmad,I would like to say Pakistan zindabad....,"{'document_tone': {'tones': [{'score': 0.681699, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Fantom Gaming,lol y did they made indian flag down,"{'document_tone': {'tones': [{'score': 0.547199, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Gautam Kumar Verma,Bikahiaa media,{'document_tone': {'tones': []}}
Manoj kumar Bind,Jai kisan,{'document_tone': {'tones': []}}
Ajay //,Jai Javan jai kishan,{'document_tone': {'tones': []}}
P.M. C.,GUNDA RALLY<br>BADMASH RALLY<br>DESHDROHI RALLY<br>CANADA/ PAKISTAN/ CHINA RALLY,{'document_tone': {'tones': []}}
விதைப்போம் வளர்ப்போம்,விவசாயம் காப்போம் என்று சொல்வதற்கும் விவசாயம் செய்வதற்கும் பல்வேறு வித்தியாசங்கள் உண்டு விவசாயம் செய்ய விரும்பும் அனைவருக்கும் எனது சேனல் சமர்ப்பணம் பிடித்தால் பகிருங்கள் பகிர்ந்தால் நன்றி.. <br><br> ஷேர் சப்ஸ்க்ரைப் வாட்ச்--Share subscribe watch.,"{'document_tone': {'tones': [{'score': 0.538886, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
SHYAMAL DEBNATH,when congress supports the bills regarding the amethi farmers it’s ok but when bjp does it  we protest,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
விதைப்போம் வளர்ப்போம்,விவசாயம் காப்போம் என்று சொல்வதற்கும் விவசாயம் செய்வதற்கும் பல்வேறு வித்தியாசங்கள் உண்டு விவசாயம் செய்ய விரும்பும் அனைவருக்கும் எனது சேனல் சமர்ப்பணம் பிடித்தால் பகிருங்கள் பகிர்ந்தால் நன்றி.. <br><br> ஷேர் சப்ஸ்க்ரைப் வாட்ச்--Share subscribe watch.,"{'document_tone': {'tones': [{'score': 0.538886, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Dhanraj Singh,Jay jawan jai kisan,{'document_tone': {'tones': []}}
NARENDRA  KUMAR YADAV,किसान मजदूर एकता जिंदाबाद,{'document_tone': {'tones': []}}
ENTERTAINMENT SBP,These are not farmers <br>These are the damn terrorist,"{'document_tone': {'tones': [{'score': 0.678007, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
Pratham Bhatia,Keh keh ke badle lainda ehnu panjab kainde aaaaa <br>Ho! Delhi vi dab laina ehnu punjab kainde aaaaa<br>Ho dil da ni maaadaaa<br>Mera sadhhu mooseaala<br>Imma imma!,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Keh keh ke badle lainda ehnu panjab kainde aaaaa <br>Ho!', 'tones': []}, {'sentence_id': 1, 'text': 'Delhi vi dab laina ehnu punjab kainde aaaaa<br>Ho dil da ni maaadaaa<br>Mera sadhhu mooseaala<br>Imma imma!', 'tones': []}]}"
Rritobak Dutta,Freedom can never be achieved by &quot;peaceful protests&quot;. Those who are crying for peaceful protest would&#39;ve done the same in the regime of the East India Company. Freedom has to be won.,"{'document_tone': {'tones': [{'score': 0.567087, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.890603, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Freedom can never be achieved by &quot;peaceful protests&quot;.', 'tones': [{'score': 0.618451, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'Those who are crying for peaceful protest would&#39;ve done the same in the regime of the East India Company.', 'tones': [{'score': 0.745958, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 2, 'text': 'Freedom has to be won.', 'tones': [{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.955584, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
DesiStar,Jai jawan jai kisan.. hum ap logo ke saath hein ✌️✌️✌️✌️✌️,"{'document_tone': {'tones': [{'score': 0.59253, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
danger gaming,Raham krry malik poore dunya py raham,{'document_tone': {'tones': []}}
Surendra Rawat,Modi hum sab apki bahut ijjat karte hain mager ab aap galat kar rhe ho,{'document_tone': {'tones': []}}
sibisri,No one looks like a farmer. . All agents. . . Modi ji . Please lati charge everyone. . .,"{'document_tone': {'tones': [{'score': 0.890603, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'No one looks like a farmer. .', 'tones': [{'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'All agents. . .', 'tones': [{'score': 0.996934, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 2, 'text': 'Modi ji .', 'tones': []}, {'sentence_id': 3, 'text': 'Please lati charge everyone. . .', 'tones': [{'score': 0.506763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
Arif Azmi,Modiya mordabaad,{'document_tone': {'tones': []}}
vansh gandhi,maine suna hai ki kisan no ne indian national flags use karke public property destroy kya hai,{'document_tone': {'tones': []}}
nusrat Fayaz,Hav yihav gov tawan,{'document_tone': {'tones': []}}
saurabh patria,Tumko ek raaz batau ...<br>.<br>.<br>.<br>.<br>.<br> <br> <br> <br> .<br>.<br>.<br>.<br>Ye log kissan nahi hai,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Tumko ek raaz batau ...<br>.<br>.<br>.<br>.<br>.<br>', 'tones': []}, {'sentence_id': 1, 'text': '<br> <br> <br> .<br>.<br>.<br>.<br>Ye', 'tones': []}, {'sentence_id': 2, 'text': 'log kissan nahi hai', 'tones': []}]}"
Pronobesh Sinha,Bolana China / South Korean / Arabian niti opnaw opnaap sbi thik hoga,{'document_tone': {'tones': []}}
Ritika Goyal,Aree bro...this is the power of unity bolte 🔥,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Ibrahim Khan,This is india??? India is state of divided nations under one country. This will end up in siege,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'This is india??? India is state of divided nations under one country.', 'tones': []}, {'sentence_id': 1, 'text': 'This will end up in siege', 'tones': []}]}"
Ram Pawara-102,Jay kisan,{'document_tone': {'tones': []}}
Pradeep chaudhary,"Iss reporter ki aawaz to Nikal Nahi Rahi  , vo tractor Jo ek barikad ko takkar Marne par palat Gaya Mai  guarantee lekar kehta  hoon ki 100and 10% USS pe goli chalai gayi thi  Varna itna BADA tractor itne se barikad ko takkar Marne par Nahi palat Sakta",{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
ENTERTAINMENT SBP,Shame on u farmers  of  ride on redfort,"{'document_tone': {'tones': [{'score': 0.807263, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Poooja Pandey,He kisano tumeh Bharat mata ki sagandh tum sant ho jao. Tumahari harkat dekh ker aam janta dukhi ho Rahi  ha. Ess,"{'document_tone': {'tones': [{'score': 0.503308, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'He kisano tumeh Bharat mata ki sagandh tum sant ho jao.', 'tones': []}, {'sentence_id': 1, 'text': 'Tumahari harkat dekh ker aam janta dukhi ho Rahi  ha.', 'tones': [{'score': 0.651934, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 2, 'text': 'Ess', 'tones': []}]}"
Taran Lathrop,Newsroom reporter is angrez learning Hindi 😂,"{'document_tone': {'tones': [{'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Nikhil Verma,"Police men injured, Journalists injured, Farmers injured. But no politician was injured in all this. Stay home stay safe. Wear mask.","{'document_tone': {'tones': [{'score': 0.658911, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.637364, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.927401, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Police men injured, Journalists injured, Farmers injured.', 'tones': [{'score': 0.653597, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'But no politician was injured in all this.', 'tones': [{'score': 0.755912, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.898327, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 2, 'text': 'Stay home stay safe.', 'tones': [{'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 3, 'text': 'Wear mask.', 'tones': []}]}"
Taran Lathrop,Newsroom Reporter has English accent for Hindi 😂,{'document_tone': {'tones': []}}
Meraj Ahamed,"Protesting that too in ahimsa way, they deserve wht they want..","{'document_tone': {'tones': [{'score': 0.562913, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
,,{'document_tone': {'tones': []}}
Abubacker Sidddique,Kisan jindabad.,{'document_tone': {'tones': []}}
Sanjiv Vlogs,News reporter ascent kant,{'document_tone': {'tones': []}}
RK,"<a href=""https://www.youtube.com/watch?v=aC2brl3qDWw&amp;t=35m00s"">35:00</a> - Cops -get a side stupid lady.","{'document_tone': {'tones': [{'score': 0.573303, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
RK,Kya chutio ki tarha chilla raha hai. Indain media is pathetic.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Kya chutio ki tarha chilla raha hai.', 'tones': []}, {'sentence_id': 1, 'text': 'Indain media is pathetic.', 'tones': []}]}"
Udaykiran Goud,Please arange army force for stopping this,"{'document_tone': {'tones': [{'score': 0.801827, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
हर्ष भारत,Ro rha h😂😂😂😂,{'document_tone': {'tones': []}}
हर्ष भारत,Bhadva media,{'document_tone': {'tones': []}}
Moksha Malhotra,Sack Rajdeep sardesai,{'document_tone': {'tones': []}}
CHANCHAL CHAKARVARTI,Glt news mt faloo...<br>Sharm kro kisano ka sath do...<br>Unka khana khakr hi tum jinda ho.....<br>Same to be you like reporter.,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
రామ్ చీదెళ్ల,"FARMERS with FACE Coverings, FARMERS with  NEW TRACTORS, Farmers with  TSHIRTS AND JEANS...",{'document_tone': {'tones': []}}
Rajiv Bhatia,The news room anchor is really bad in Hindi. She doesn’t know how to speak,"{'document_tone': {'tones': [{'score': 0.920556, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'The news room anchor is really bad in Hindi.', 'tones': [{'score': 0.545118, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'She doesn’t know how to speak', 'tones': [{'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
Tamil 8,Corporate Modi🗣,{'document_tone': {'tones': []}}
Bigg Boss 4 tamil,Modi waste,{'document_tone': {'tones': []}}
Bigg Boss 4 tamil,Modi waste,{'document_tone': {'tones': []}}
Kuzak K,such stupidity.....,{'document_tone': {'tones': []}}
Mr.Gufran_malik,Inka reporter Itna Roe Kyon raha hai.. Kahin usko to tractor per Baitha Le se mana kar diya hai kay<br>🤣🤣🤣🤣🤣😂😂😂,{'document_tone': {'tones': []}}
