,message,created_time,sentiment
111,"['cant', 'believehe', 'good', 'actor']",2020-06-14T09:24:55+0000,0.7
112,"['seriously', 'joke']",2020-06-14T09:25:07+0000,-0.3333333333333333
113,"['rip', 'great', 'actor']",2020-06-14T09:25:08+0000,0.8
114,"['phattu', 'sala']",2020-06-14T09:25:09+0000,0.0
115,"['suicide', 'never', 'solutioni', 'sure', 'money', 'reasonmay', 'depressionrip']",2020-06-14T09:25:10+0000,0.5
116,['sad'],2020-06-14T09:25:21+0000,-0.5
117,['sad'],2020-06-14T09:25:27+0000,-0.5
118,"['easy', 'say', 'one', 'need', 'strong', 'life', 'etc', 'etc', 'take', 'extreme', 'step', 'know', 'feel', 'severity', 'painsuffering', 'compel']",2020-06-14T09:25:37+0000,0.24722222222222223
119,['rip'],2020-06-14T09:25:51+0000,0.0
120,"['salaar', 'muhammad', 'biggest', 'upset']",2020-06-14T09:25:56+0000,0.0
121,"['sohrab', 'muhammad', 'inquiry', 'murder']",2020-06-14T09:26:20+0000,0.0
122,['rip'],2020-06-14T09:26:23+0000,0.0
123,"['age', 'die', 'sad', 'felt', 'turn', 'help', 'rip']",2020-06-14T09:26:42+0000,-0.5
124,"['cant', 'believe', 'sad', 'newsrip']",2020-06-14T09:26:43+0000,-0.5
125,['seriously'],2020-06-14T09:26:45+0000,-0.3333333333333333
126,"['finally', 'sarfaz', 'deceive', 'sad', 'news', 'yaar']",2020-06-14T09:26:55+0000,-0.25
127,"['maham', 'issa', 'anum', 'shamim', 'issa']",2020-06-14T09:27:12+0000,0.0
128,"['ruthless', 'year', 'rip']",2020-06-14T09:27:15+0000,-1.0
129,"['rip', 'great', 'actor']",2020-06-14T09:27:17+0000,0.8
130,['rip'],2020-06-14T09:27:17+0000,0.0
131,"['hope', 'police', 'investigate', 'case']",2020-06-14T09:27:34+0000,0.0
132,['rip'],2020-06-14T09:27:40+0000,0.0
133,"['happen', 'lot', 'past', 'murder', 'label', 'suicide', 'rip', 'respect']",2020-06-14T09:27:45+0000,-0.25
134,"['azeem', 'soomro', 'ozem', 'rapheal']",2020-06-14T09:28:14+0000,0.0
135,"['omg', 'cant', 'accept', 'fair', 'earth', 'go']",2020-06-14T09:28:19+0000,0.7
136,"['rest', 'peace', 'brother']",2020-06-14T09:28:41+0000,0.0
137,"['salaar', 'muhammad', 'bakhsy', 'babu']",2020-06-14T09:28:47+0000,0.0
138,"['cant', 'believe']",2020-06-14T09:28:47+0000,0.0
139,"['rohan', 'chakrabarti', 'im', 'go', 'cry']",2020-06-14T09:28:55+0000,0.0
140,['unbelievable'],2020-06-14T09:29:04+0000,-0.25
141,"['shock', 'rip']",2020-06-14T09:29:07+0000,0.0
142,['manav'],2020-06-14T09:29:14+0000,0.0
143,['dead'],2020-06-14T09:29:15+0000,-0.2
144,"['say', 'shock', 'would', 'understatement', 'rip', 'beautiful', 'soul']",2020-06-14T09:29:38+0000,0.85
145,['rip'],2020-06-14T09:29:45+0000,0.0
146,"['couldnt', 'tolerate', 'get', 'positive', 'covid', 'decide', 'quiet', 'life']",2020-06-14T09:29:53+0000,0.11363636363636363
147,['kyu'],2020-06-14T09:30:02+0000,0.0
148,['rip'],2020-06-14T09:30:06+0000,0.0
149,"['rip', 'cant', 'believe', 'versatile', 'actor']",2020-06-14T09:30:17+0000,0.0
150,['rip'],2020-06-14T09:30:26+0000,0.0
151,['rip'],2020-06-14T09:30:29+0000,0.0
152,['heck'],2020-06-14T09:30:37+0000,0.0
153,"['cant', 'believe', 'good', 'actormay', 'soul', 'rest', 'peace']",2020-06-14T09:30:39+0000,0.7
154,"['perform', 'beautifully', 'm', 'dhoni', 'sad', 'see', 'hom', 'go', 'like']",2020-06-14T09:30:41+0000,0.175
155,['rip'],2020-06-14T09:30:51+0000,0.0
156,['rip'],2020-06-14T09:30:52+0000,0.0
157,['rip'],2020-06-14T09:30:52+0000,0.0
158,"['please', 'say', 'true', 'brilliant', 'actor', 'inspirational', 'person', 'miss', 'real', 'well', 'reel', 'life']",2020-06-14T09:31:02+0000,0.4875
159,"['oh', 'nohe', 'favorite']",2020-06-14T09:31:08+0000,0.5
160,"['really', 'terrible', 'news', 'may', 'allah', 'give', 'patience', 'bereave', 'family', 'bear', 'loss', 'plz', 'go', 'fast', 'dont', 'need', 'u', 'anymore']",2020-06-14T09:31:25+0000,-0.4
161,['rip'],2020-06-14T09:31:40+0000,0.0
162,['rip'],2020-06-14T09:31:44+0000,0.0
163,"['mohammed', 'bhutto', 'khan', 'suicide', 'nothing', 'brave', 'please', 'educate']",2020-06-14T09:31:51+0000,0.8
164,"['depression', 'joke']",2020-06-14T09:31:54+0000,0.0
165,"['corona', 'positive', 'nahi', 'hai']",2020-06-14T09:32:01+0000,0.22727272727272727
166,"['good', 'actor']",2020-06-14T09:32:02+0000,0.7
167,['omg'],2020-06-14T09:32:03+0000,0.0
168,['sad'],2020-06-14T09:32:05+0000,-0.5
169,"['unbelievable', 'end', 'day', 'depression', 'work', 'well', 'act', 'look', 'happy', 'well', 'dress', 'money', 'famouse', 'friend', 'around', 'enough', 'rest', 'peace']",2020-06-14T09:32:09+0000,0.18333333333333335
170,"['rip', 'shock', 'real', 'life', 'people', 'fail']",2020-06-14T09:32:33+0000,-0.15
171,"['sad', 'know']",2020-06-14T09:32:33+0000,-0.5
172,"['depression', 'ek', 'bimari', 'hai', 'aur', 'logon', 'ko', 'yeh', 'accept', 'karna', 'padega', 'ek', 'suicide', 'hi', 'kewal', 'option', 'nahi', 'hota', 'hai']",2020-06-14T09:32:39+0000,0.0
173,"['sohrab', 'muhammad', 'mahi']",2020-06-14T09:32:40+0000,0.0
175,['rip'],2020-06-14T09:32:49+0000,0.0
174,"['totally', 'do']",2020-06-14T09:32:49+0000,0.0
176,"['ki', 'baat', 'ka', 'gham', 'must', 'girl', 'issue', 'kriti', 'sanon', 'must', 'reject']",2020-06-14T09:32:50+0000,0.0
177,"['ohh', 'unbelievablereally', 'shock']",2020-06-14T09:32:52+0000,0.0
178,"['shockingvery', 'sad']",2020-06-14T09:32:57+0000,-0.5
179,['rip'],2020-06-14T09:33:04+0000,0.0
