Name,Comment,tone
Raju Bhai,I support Punjab&#39;s farmer.,{'document_tone': {'tones': []}}
Raju Bhai,Modi ji press conference Kyu nahi karte......,{'document_tone': {'tones': []}}
Jagtar Singh,Only Ravish kumar NDTV he kisano ki news dikha raha hai aur news wale kisano ki hak main nahi hai,{'document_tone': {'tones': []}}
vinit maru,There was attempt to bring transparency...people&#39;s role and economic activity will not be replaced.. even consumers and farmers interest should be safeguarded.,"{'document_tone': {'tones': [{'score': 0.548163, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.733853, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Roshan Rao,Abe gadho ravish Kumar ka video dislike kerke apni gadho wali mansikta dikhte ho,{'document_tone': {'tones': []}}
himanshu sharma,"Feku kamina h pappu nikkama isliye desh barbaad ho rha h..Ravish ji hindu muslim dikhao ya pakistan china , abi corporate ki  dalli sarkar terrorist ya padosi dushman desh ka hamle ka darr dikhayegi ya hindu muslim danga krwayegi , aur janta  pagal ho jayegi",{'document_tone': {'tones': []}}
manjeet marwa,Apnay hi logon par goliyan daag rahay hain .Yeh kaisa Insaaf hai ?<br>PM ji aap kahan hain. Aap vaccine  kay peechay paray hain. Kya aapko yah farmers kay man ki  baat sunnay ka,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Apnay hi logon par goliyan daag rahay hain .Yeh kaisa Insaaf hai ?<br>PM ji aap kahan hain.', 'tones': []}, {'sentence_id': 1, 'text': 'Aap vaccine  kay peechay paray hain.', 'tones': []}, {'sentence_id': 2, 'text': 'Kya aapko yah farmers kay man ki  baat sunnay ka', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
RAHUL BHATTACHARYYA,Police ko sochna chahiye kab tak wo sarkar ka patta pehenkar rakhega,{'document_tone': {'tones': []}}
Rajneesh Dagar,"Aur do BJP ko vote wo bhe ankh, kan band kar k. Ye saale Bhakt.","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Aur do BJP ko vote wo bhe ankh, kan band kar k.', 'tones': []}, {'sentence_id': 1, 'text': 'Ye saale Bhakt.', 'tones': []}]}"
RETAKE OLD,Agar kisan iss law Ko reject karte hai toh modi kis  ke liye laraha hai <br>Yaad rakho andbakto aap bhi gasidooge jawo ge is mai aage,{'document_tone': {'tones': []}}
RETAKE OLD,You are ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥sir,{'document_tone': {'tones': []}}
CG Civil service,Kya koi ye batayega ki kewal panjaab ke kisan hi kyu .baki bharat ke kisaan kyu nahi hai.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Kya koi ye batayega ki kewal panjaab ke kisan hi kyu .baki', 'tones': []}, {'sentence_id': 1, 'text': 'bharat ke kisaan kyu nahi hai.', 'tones': []}]}"
Ankit Sinha,à¤…à¤—à¤° à¤­à¤¾à¤°à¤¤ à¤¸à¤°à¤•à¤¾à¤° à¤•à¤¿à¤¸à¤¾à¤¨à¥‹à¤‚ à¤•à¤¾ à¤­à¤²à¤¾ à¤šà¤¾à¤¹à¤¤à¥€ à¤¹à¥ˆ à¤²à¥‡à¤•à¤¿à¤¨ à¤•à¤¿à¤¸à¤¾à¤¨ à¤‡à¤¸à¤¸à¥‡ à¤¨à¤¾à¤°à¤¾à¤œ à¤¹à¥ˆà¤‚ à¤¤à¥‹ à¤‡à¤¸ à¤•à¤¾à¤¨à¥‚à¤¨ à¤•à¥‹ à¤µà¤¾à¤ªà¤¸ à¤²à¥‡ à¤²à¥‡à¤¨à¤¾ à¤šà¤¾à¤¹à¤¿à¤à¥¤,{'document_tone': {'tones': []}}
Jitender,Modi murdabad,{'document_tone': {'tones': []}}
Ankit Sinha,à¤¬à¤¹à¥à¤¤ à¤¹à¥€ à¤¨à¤¿à¤‚à¤¦à¤¨à¥€à¤¯,{'document_tone': {'tones': []}}
rajveer singh mahal,ThNk u sir,{'document_tone': {'tones': []}}
Yagnesh Chauhan,à¤®à¥à¤¸à¤²à¤®à¤¾à¤¨à¥‹à¤‚ à¤¨à¥ˆ à¤ªà¥ˆà¤—à¤‚à¤¬à¤° à¤•à¥‹ à¤¦à¥‡à¤–à¤¾ à¤¨à¤¹à¥€ à¤¹à¥ˆ à¤¤à¤¸à¥à¤µà¥€à¤° à¤¯à¤¾ à¤«à¥‹à¤Ÿà¥‹ à¤­à¥€ à¤¨à¤¹à¥€ à¤¹à¥ˆ à¥¤<br>à¤¤à¥‹ à¤•à¥‹à¤¨à¤¸à¥‡ à¤¸à¥à¤µà¤° à¤•à¥‹ à¤ªà¥ˆà¤—à¤‚à¤¬à¤° à¤®à¤¾à¤¨à¤¤à¥‡ à¤¹à¥‹  ?,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
md Moinuddin Jamadar,Journalist ho to Ravishkumar Sir jaesa ho warna Na ho. I salute Ravishkumar Sir godi media Murdabad jae hind jae Bharat,"{'document_tone': {'tones': [{'score': 0.508078, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Journalist ho to Ravishkumar Sir jaesa ho warna Na ho.', 'tones': [{'score': 0.543273, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'I salute Ravishkumar Sir godi media Murdabad jae hind jae Bharat', 'tones': []}]}"
Sumit Singh,Making MSP( for produce) compulsory makes little economic sense .,"{'document_tone': {'tones': [{'score': 0.901894, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Rajasthani culture,Govt jaag javo. Kisan to jaag gya. Lv ndtv ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–,"{'document_tone': {'tones': [{'score': 0.770412, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Govt jaag javo.', 'tones': [{'score': 0.787929, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'Kisan to jaag gya.', 'tones': []}, {'sentence_id': 2, 'text': 'Lv ndtv ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–ðŸ’–', 'tones': []}]}"
Pradhan Classes,In continuation Me Lord powers make them me lord then Suo Moto is one of important poewrs of our Supreme Court and we pray for its execution me lords.,{'document_tone': {'tones': []}}
reshmi parveen khan,Ravish sir u r great,"{'document_tone': {'tones': [{'score': 0.848354, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
rajesh kumar,"à¤¸à¤° à¤®à¥ˆà¤‚ à¤‰à¤¤à¥à¤¤à¤° à¤ªà¥à¤°à¤¦à¥‡à¤¶ à¤•à¥‡ à¤—à¥‹à¤‚à¤¡à¤¾ à¤œà¤¿à¤²à¥‡ à¤¸à¥‡ à¤¹à¥‚à¤‚ à¤¸à¤° à¤®à¥ˆà¤‚ à¤¬à¤¤à¤¾à¤¨à¤¾ à¤šà¤¾à¤¹à¤¤à¤¾ à¤¹à¥‚à¤‚ à¤•à¤¿ à¤‡à¤¸ à¤œà¤¿à¤²à¥‡ à¤®à¥‡à¤‚ à¤…à¤­à¥€ à¤à¤• à¤­à¥€ à¤•à¥à¤°à¤¯ à¤•à¥‡à¤‚à¤¦à¥à¤° à¤¨à¤¹à¥€à¤‚ à¤šà¤² à¤°à¤¹à¤¾ à¤¹à¥ˆ, à¤œà¤¬à¤•à¤¿ à¤¯à¥‹à¤—à¥€ à¤ªà¥à¤°à¤¤à¤¿à¤¦à¤¿à¤¨ à¤œà¤¿à¤²à¥‡ à¤•à¥‡ à¤¡à¥€à¤à¤® à¤à¤µà¤‚ à¤•à¥à¤°à¤¯ à¤•à¥‡à¤‚à¤¦à¥à¤° à¤•à¥‡ à¤¸à¤‚à¤šà¤¾à¤²à¤• à¤•à¥‹ à¤œà¤µà¤¾à¤¬à¤¦à¥‡à¤¹ à¤¦à¥‡à¤¨à¥‡ à¤•à¥€ à¤¶à¤•à¥à¤¤à¤¿ à¤¸à¥‡ à¤ªà¥‡à¤¶ à¤†à¤¨à¥‡ à¤•à¥‹ à¤¬à¥‹à¤²à¤¤à¥‡ à¤¹à¥ˆà¤‚, à¤«à¤¿à¤° à¤­à¥€ à¤‡à¤¨à¤•à¤¾ à¤¯à¤¹ à¤¹à¤¾à¤² à¤¹à¥ˆ à¤•à¤¿,&quot;à¤•à¥à¤¤à¥à¤¤à¥‡ à¤­à¥Œà¤‚à¤•à¤¤à¥‡ à¤°à¤¹à¤¤à¥‡ à¤¹à¥ˆà¤‚ à¤”à¤° à¤¹à¤¾à¤¥à¥€ à¤šà¤²à¤¾ à¤œà¤¾à¤¤à¤¾ à¤¹à¥ˆ&quot; <br>à¤¸à¤° à¤¯à¤¹à¤¾à¤‚ à¤ªà¤° à¤§à¤¾à¤¨ à¤•à¤¾ à¤°à¥‡à¤Ÿ 1000à¤°à¥‚ à¤ªà¥à¤°à¤¤à¤¿à¤•à¥à¤‚à¤Ÿà¤² à¤µà¥‡à¤šà¤¾à¤°à¥‡ à¤•à¤¿à¤¸à¤¾à¤¨ à¤§à¤¾à¤¨ à¤ªà¥ˆà¤¦à¤¾ à¤•à¤°à¤•à¥‡ à¤–à¥‚à¤¨ à¤•à¥‡ à¤†à¤‚à¤¸à¥‚ à¤°à¥‹ à¤°à¤¹à¥‡ à¤¹à¥ˆà¤‚à¥¤","{'document_tone': {'tones': [{'score': 0.539556, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
amol korde,"Please keep up the good work Sir. It is very very hard to see truthful reporting and the actual facts in today&#39;s Indian media. This government has sold every sector of this country to the corporates and their western masters, jeopardizing the future of this country.","{'document_tone': {'tones': [{'score': 0.51064, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.9842, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Please keep up the good work Sir.', 'tones': []}, {'sentence_id': 1, 'text': 'It is very very hard to see truthful reporting and the actual facts in today&#39;s Indian media.', 'tones': [{'score': 0.631403, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.705784, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.974357, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 2, 'text': 'This government has sold every sector of this country to the corporates and their western masters, jeopardizing the future of this country.', 'tones': [{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
SAURABH KUMAR,Bharat k common people <br>aam janta ko bjp ne pura destroyed kr diya h,{'document_tone': {'tones': []}}
Dillip's Duniya,Are they Terrorists???,"{'document_tone': {'tones': [{'score': 0.916667, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.931034, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.931034, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
Nayak,Who stands with farmers,{'document_tone': {'tones': []}}
Md Kaleemullah,GoodðŸ‘ðŸ˜ŽðŸ˜ŽðŸ‘ðŸ‘ðŸ˜Ž,"{'document_tone': {'tones': [{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Thankful Lally,Farmers need Justice. God bless all.,"{'document_tone': {'tones': [{'score': 0.650199, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.992758, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Farmers need Justice.', 'tones': [{'score': 0.773661, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'God bless all.', 'tones': [{'score': 0.922322, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.989586, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
safdar sham,Sala kissan nahi rah jayega to bhukee marr jayega...jo bhakti me duub gye abhi v socho km se km kisano ke liye kyaa action le rhi ye govt ....kabhi to maraa hua zamiir jagao apne andarr insaniyat ke naate bhai.ðŸ˜­,{'document_tone': {'tones': []}}
Himani Gautam,very well explained ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»,"{'document_tone': {'tones': [{'score': 0.589295, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.775702, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Mallesh Charmala,Everyone HAS TO SUPPORT THE FARMERS PROTEST,"{'document_tone': {'tones': [{'score': 0.898327, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
reshmi parveen khan,Ye chppl netao k muh pr maro khud pr nai kishano,{'document_tone': {'tones': []}}
Bhupinder Bhatti,Well said.,{'document_tone': {'tones': []}}
Pradhan Classes,We all must pray our Suprem Court kindly me lords help our Citizens i.e.our Farmers  entering  Delhi by using its power of Sue moto here is grave infrigemens of the fundamental rights of Citizens particularry our Farmers from different parts of our Nation.These farmers  are being restrained  in barbaric and forceful manner over  the borders of Delhi and other parts of our country. The Supreme court shall  further improve to its good image in public.,"{'document_tone': {'tones': [{'score': 0.83356, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'We all must pray our Suprem Court kindly me lords help our Citizens i.e.our', 'tones': [{'score': 0.833309, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'Farmers  entering  Delhi by using its power of Sue moto here is grave infrigemens of the fundamental rights of Citizens particularry our Farmers from different parts of our Nation.These farmers  are being restrained  in barbaric and forceful manner over  the borders of Delhi and other parts of our country.', 'tones': [{'score': 0.591448, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 2, 'text': 'The Supreme court shall  further improve to its good image in public.', 'tones': [{'score': 0.540453, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
Aman Siwach,"Bhakts be like, these are not farmers","{'document_tone': {'tones': [{'score': 0.567148, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.681699, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Sunny S,Ndtv keep up good work<br><br>Farmers united,"{'document_tone': {'tones': [{'score': 0.686028, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
sunil kumar,Farmers pagal ho gaye hai,"{'document_tone': {'tones': [{'score': 0.589798, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
,,{'document_tone': {'tones': []}}
sunil kumar,Jab se desh mea modi ki sarkar hai desh mea koi mudda nahi hai,{'document_tone': {'tones': []}}
param bring,This news channel is providing the wrng information,"{'document_tone': {'tones': [{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
SPARSH BHARDWAJ,Jai jawan jai kisan jai hindustan or kat dege khalistanio ko.,"{'document_tone': {'tones': [{'score': 0.786991, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
,,{'document_tone': {'tones': []}}
sajid khan,Modi ke saamne jo bhi baitha hain sab andhbhakt hn,{'document_tone': {'tones': []}}
Kanhaiya Kumar,"à¤¹à¥à¤•à¥à¤®à¤°à¤¾à¤¨à¥‹à¤‚ !<br><br>à¤œà¤¿à¤¨ à¤¬à¥à¤œà¤¼à¥à¤°à¥à¤— à¤•à¤¿à¤¸à¤¾à¤¨à¥‹à¤‚ à¤•à¥‹ à¤—à¤²à¥‡ à¤¸à¥‡ à¤²à¤—à¤¾à¤¨à¤¾ à¤¥à¤¾ à¤‰à¤¨ à¤ªà¤° à¤²à¤¾à¤ à¤¿à¤¯à¥‰à¤‚ à¤šà¤²à¤µà¤¾ à¤°à¤¹à¥‡ à¤¹à¥‹, à¤œà¥€à¤¤ à¤•à¥‡ à¤¨à¤¶à¥‡ à¤®à¥‡à¤‚ à¤‡à¤¤à¤¨à¥‡ à¤­à¥€ à¤…à¤‚à¤§à¥‡ à¤®à¤¤ à¤¹à¥‹ à¤œà¤¾à¤“ à¥¤",{'document_tone': {'tones': []}}
Simranjeet Kaur kang,Food providers treated as terrorists ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡,{'document_tone': {'tones': []}}
Mushtaque Alam,Bhadhuwa hai sala sata,{'document_tone': {'tones': []}}
Anil Kumar,What is emergency,"{'document_tone': {'tones': [{'score': 0.916667, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.931034, 'tone_id': 'fear', 'tone_name': 'Fear'}]}}"
Prabhakaran P K,"Thank you very much, Ravish for the excellent analysis which no one else has done so well. ðŸ‘ðŸ‘ðŸ‘â¤ï¸","{'document_tone': {'tones': [{'score': 0.895675, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Thank you very much, Ravish for the excellent analysis which no one else has done so well.', 'tones': [{'score': 0.895675, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'ðŸ‘\x8dðŸ‘\x8dðŸ‘\x8dâ\x9d¤ï¸\x8f', 'tones': []}]}"
Me and My jaan browny,The only channel I trust,"{'document_tone': {'tones': [{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Ganesh Banerjee,&#39;à¤°à¤¾à¤·à¥à¤Ÿà¥à¤°à¤µà¤¾à¤—à¥€&#39; à¤®à¤¿à¤¡à¥€à¤¯à¤¾ à¤‡à¤¤à¤¨à¤¾ à¤¦à¤¿à¤®à¤¾à¤— à¤¨à¤¹à¥€à¤‚ à¤²à¤—à¤¾à¤¤à¤¾ !,{'document_tone': {'tones': []}}
Ganesh Banerjee,Very informative. Thank you,"{'document_tone': {'tones': [{'score': 0.571659, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.98445, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.997153, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Very informative.', 'tones': [{'score': 0.982476, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.996934, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'Thank you', 'tones': [{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
Vijay Meena,Dhali me police ne prdhushan jyada kr diya anshu ges ke golo se,{'document_tone': {'tones': []}}
Me and My jaan browny,One and only true channel.,"{'document_tone': {'tones': [{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Hemant Dhillon,Jhootha pm,{'document_tone': {'tones': []}}
Roopa Bee,A mixed economy ensures a stress free economy. Pandering to the private sector at the cost of public systems already in place is foolishness. It reflects the complete incompetency of this government.,"{'document_tone': {'tones': [{'score': 0.694442, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'A mixed economy ensures a stress free economy.', 'tones': []}, {'sentence_id': 1, 'text': 'Pandering to the private sector at the cost of public systems already in place is foolishness.', 'tones': []}, {'sentence_id': 2, 'text': 'It reflects the complete incompetency of this government.', 'tones': [{'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
Saba Saba,Supar,{'document_tone': {'tones': []}}
jaspreet kaur,Shame on Indian government...  Just for the sake of fulfilling their own bags and benefits... Shame shame shame....,"{'document_tone': {'tones': [{'score': 0.515853, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
BOND 707,INDIA SPRING.,"{'document_tone': {'tones': [{'score': 0.655996, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
sagar fulkari,I am with farmers. They are absolutely right and sensible.,"{'document_tone': {'tones': [{'score': 0.514827, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.710582, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.99091, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'I am with farmers.', 'tones': []}, {'sentence_id': 1, 'text': 'They are absolutely right and sensible.', 'tones': [{'score': 0.715667, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.97759, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
Harbans Singh,"Hind Fascism.when donkey rules india they will abuse ethic,principles of demostcrats.chicken dance must end .","{'document_tone': {'tones': [{'score': 0.859164, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Hind Fascism.when', 'tones': []}, {'sentence_id': 1, 'text': 'donkey rules india they will abuse ethic,principles of demostcrats.chicken', 'tones': []}, {'sentence_id': 2, 'text': 'dance must end .', 'tones': [{'score': 0.78539, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.942582, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
ajaib singh,Aj bi jio Fire MIL rha ha KiaðŸ™,"{'document_tone': {'tones': [{'score': 0.627652, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Chanakya,Farmers should give ultimatam to the people of India that if Central Govt. do not take back the bills then they will grow only for there family only.,"{'document_tone': {'tones': [{'score': 0.824412, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Farmers should give ultimatam to the people of India that if Central Govt.', 'tones': [{'score': 0.815732, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.589295, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'do not take back the bills then they will grow only for there family only.', 'tones': [{'score': 0.582673, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
anyWhere Hobby,"Ravish ji, aap Bihar prr research kariye Rohtash, Kaimur, Baxur, Bhojpur me mandiyan nhi hai to bhi wha prr Dalal ko hi bechte hai kisan.",{'document_tone': {'tones': []}}
Nadeem khan Khan,Good morning Rabish sir,"{'document_tone': {'tones': [{'score': 0.866212, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
shinder gill,thank you NDTV JI LOVE YOU,"{'document_tone': {'tones': [{'score': 0.936668, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Nadeem khan Khan,good morning all my kisan brother Ham sarkar se request kar rahe hain ki sarkar hamare kisan bhaiyon ki baat mane aur,"{'document_tone': {'tones': [{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
"live, Let live.",I am shocked to see these visuals.,{'document_tone': {'tones': []}}
God's own Country cook Stephen,Kisan Kisan India labour India mothers India women India blind India Ambedkar India all all people help help help,"{'document_tone': {'tones': [{'score': 0.862149, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
A khn,Join us Islam m,{'document_tone': {'tones': []}}
jovanpreet singh,Khash ravish kumar jaise nek log bhartiye rajniti mein  bhi hon,{'document_tone': {'tones': []}}
Raja lavlesh yadav,I love this channel,"{'document_tone': {'tones': [{'score': 0.865001, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Bhagwant Singh Manjpur,Thanks for covering Delhi protest,{'document_tone': {'tones': []}}
dhillon gulshandeep singh,Very well explained ðŸ™ðŸ½ðŸ‘ðŸ½ðŸ‘ðŸ½Great work team. ðŸ‘ðŸ¼,"{'document_tone': {'tones': [{'score': 0.689396, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.751512, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Very well explained ðŸ™\x8fðŸ\x8f½ðŸ‘\x8fðŸ\x8f½ðŸ‘\x8fðŸ\x8f½Great work team.', 'tones': [{'score': 0.689396, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.751512, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'ðŸ‘\x8dðŸ\x8f¼', 'tones': []}]}"
ANSHUMAN ANAND,Excellent ravish sir.,"{'document_tone': {'tones': [{'score': 0.826168, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Yasin Butt,Jo ruck gy vo gadaar 100%Han,{'document_tone': {'tones': []}}
Balvinder Gill,"Absolutely True: This is a problem of ALL Kissans in India, not just Punjabi, Haranvee and UP. But those 3, especially Punjabis are being used so that Govt. can say the problem is posed by these Punjabis especially .... It is to villify them, and DIVIDE and RULE. <br>ALL Kissans of India are AGAINST this Farming Act!","{'document_tone': {'tones': [{'score': 0.761426, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.941688, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Absolutely True: This is a problem of ALL Kissans in India, not just Punjabi, Haranvee and UP.', 'tones': [{'score': 0.641954, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.886448, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'But those 3, especially Punjabis are being used so that Govt.', 'tones': [{'score': 0.690772, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.944551, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'can say the problem is posed by these Punjabis especially ....', 'tones': [{'score': 0.516825, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 3, 'text': 'It is to villify them, and DIVIDE and RULE.', 'tones': [{'score': 0.564476, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 4, 'text': '<br>ALL Kissans of India are AGAINST this Farming Act!', 'tones': [{'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
jyotika j7,Arnab and Rebulic Bharat toh BJP ki chatne min laga hai .....farmers ka dukh nai dikhta kisi ko,{'document_tone': {'tones': []}}
jyotika j7,NDTV thanks for supporting my framers!!!,"{'document_tone': {'tones': [{'score': 0.735139, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Tarun Panda,........<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>.,{'document_tone': {'tones': []}}
