level,id,parent_id,object_id,object_type,object_key,query_status,query_time,query_type,message,created_time,like_count,comment_count,error.message
0,1,None,102527030797_10159421698070798,seed,,,None,None,,,,,
1,2,1,102527030797_10159421698070798,data,data.*,fetched (200),55:20.1,Facebook:/<post-id>/comments,"Sanghis underestimate this protest, these brave protestors from Punjab and Haryana can go to any extent to revoke the farm bills.",2020-12-27T07:30:55+0000,225,62,
1,3,1,102527030797_10159421698070798,data,data.*,fetched (200),55:20.1,Facebook:/<post-id>/comments,"The Congress-sponsored farmer protest of Delhi is now a month old and yet it has gathered ZERO momentum anywhere in India; in fact, every other state, city, town, and village has virtually ignored these protests! This is making Rahul Gandhi nervous and to hide it  Captain Amarinder Singh Sukhbir Singh Badal Harsimrat Kaur Badal Arvind Kejriwal can go to any extent including violence in days to come The protest against Reliance and Adani is simply due to the rejection of funds by these corporates to Congress & overseas funds are under the ED lens In the next few days, we may witness violence. Amazing to see poor Sikhs farmers traveling in high end SUV's on the highway as I traveled from sattal yesterday.  All were Sikhs,  clearly motivated  political protesters.",2020-12-27T07:39:27+0000,43,101,
1,4,1,102527030797_10159421698070798,data,data.*,fetched (200),55:20.1,Facebook:/<post-id>/comments,"This is a result of huge mandate given by voters??????in democracy there should be a balance of power  between ruling party & opposition, should be thorough negotiations by all stake holders before passing any Bill in parliament!!! Trust in future voters will not make such a mistake by giving a huge  support to a single party??????",2020-12-27T09:03:22+0000,24,7,
1,5,1,102527030797_10159421698070798,data,data.*,fetched (200),55:20.1,Facebook:/<post-id>/comments,Good So many innocent people died He is busy with Maan ki baat Highly shameful,2020-12-27T07:42:23+0000,28,0,
1,6,1,102527030797_10159421698070798,data,data.*,fetched (200),55:20.1,Facebook:/<post-id>/comments,Right decision. Don't do Maan ki Baat dear PM Sahab but come to that holy place where our distressed farmers are struggling since last 32 days. Just repeal the draconian amended Farmer's Law along with the newly passed gatia Electricity Bill.,2020-12-27T07:41:10+0000,22,3,
1,7,1,102527030797_10159421698070798,data,data.*,fetched (200),55:20.1,Facebook:/<post-id>/comments,"Farmers from maharshtra, rajsthan, Kerala, uttarakhand, UP west also had came along with the farmers from Punjab and haryana.  PM had just shown the statue of unity but farmers across India will show actual meaning of unity.",2020-12-27T15:11:48+0000,19,4,
1,8,1,102527030797_10159421698070798,data,data.*,fetched (200),55:20.1,Facebook:/<post-id>/comments,,2020-12-27T07:32:44+0000,13,8,
1,9,1,102527030797_10159421698070798,data,data.*,fetched (200),55:20.1,Facebook:/<post-id>/comments,And BJP says these are anti nationals??They are just following Modi's advice...Clang plates to eliminate the Virus... ??,2020-12-27T07:42:25+0000,17,11,
1,10,1,102527030797_10159421698070798,data,data.*,fetched (200),55:20.1,Facebook:/<post-id>/comments,Democracy thrives in dialogues not in monologues. #IStandWithFarmers,2020-12-27T07:34:17+0000,17,3,
1,11,1,102527030797_10159421698070798,data,data.*,fetched (200),55:20.1,Facebook:/<post-id>/comments,People are being brought to attend mela for few days and send back to bring more. This is a game being played by politicians.,2020-12-27T08:45:05+0000,7,8,
