Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated
GUARDIAN ANGEL,"HINDU, SIKH &amp; MUSLIM UNITE TO FIGHT BJP MODI GOVT HAVING KILLED 40+ INDIAN SOLDIERS TO WIN ELECTIONS",2021-01-27T15:13:11Z,1,0,,,,
GUARDIAN ANGEL,DISSOLVE GOVERNMENT,2021-01-27T15:12:26Z,3,0,,,,
GUARDIAN ANGEL,MODI MUST RESIGN,2021-01-27T15:12:09Z,2,0,,,,
GUARDIAN ANGEL,JUSTICE FOR 40+ INDIAN SOLDIERS KILLED BY MODI BJP TO WIN ELECTIONS,2021-01-27T15:11:48Z,1,1,,,,
,,,,,LUCKY YT IS LIVE,Mere Khyal se a ab Sarkar ko kisanon ko Ho Goli Marne Ka ka order de dena chahie police Walon Ko Kyunki yah kisanon Ne bahut galat chij kar rahi hai Kyunki dekho app Kisan he vo Baat alag hai but aap Aisa nahin kar sakte yah galat hai😡😡 Vase to mein kisanon ke sath tha but ab Nahin hun aur ab se main kahunga Kisan Union Muradabad😡😡,2021-01-27T18:17:12Z,2021-01-27T18:17:12Z
JatGabroo01,"Police shut off internet and incited violence and led kisans in direction of lal killa.  There are witnesses to all this.  Kisaans even caught a policeman red handed in common clothes vandalizing police vehicles.  people should be aware.  police is inciting violence.  Kisans made some mistakes, but, their intentions are good.  BJP intention is to beat and discredit no matter what.  Regardless, this andolan will not end just because BJP is trying to discredit.  It will make it stronger.",2021-01-27T15:00:19Z,0,0,,,,
Super Buddy,"These are not farmers, these are rioters.. if the farmers leaders not able to conduct the rally peacefully as accepted, they could have cancelled. we have to send all the leaders to jail for making Delhi&#39;s people miserable day.",2021-01-27T14:18:02Z,0,0,,,,
Harsha K,Chamche ndtv,2021-01-27T14:17:12Z,0,0,,,,
Marcus danizel,The sikh made the biggest mistake of there life,2021-01-27T14:10:39Z,2,0,,,,
fun with fazar,Lol lol lol lol lolfkffoydu🙏,2021-01-27T14:10:34Z,0,0,,,,
Marcus danizel,Democracy from west have its consquences  bear the fruit of democracy,2021-01-27T14:09:12Z,1,0,,,,
Jyotsana Yadav,Shameless<br>Ye Kisan Ni h<br>Kisan k nam pe dhabba deshdrohi <br>Na inko government k respect h itne din se bat ho thi PR Inka ego h k inko koi solution chahiye Ni..na inko low n order k respect na inko national festival or flag koi respect..<br>Ye SB Desh drohi h iinko Saja Milne chahiye or public plz inko support kr k whii hrkte Mt kro,2021-01-27T13:44:37Z,0,0,,,,
Asghari Saeed,Sikh without weapons...the Indian Hindus police will eat you.. its tine to get your freedom,2021-01-27T13:42:52Z,0,0,,,,
samshad khan,We support farmers,2021-01-27T13:41:09Z,0,0,,,,
samshad khan,We support farmers,2021-01-27T13:40:57Z,0,0,,,,
samshad khan,Nice channel,2021-01-27T13:39:58Z,0,0,,,,
Ruby Tomar,Jai kissan ka Nara band kr Dena chahiye ... Jo danga kare usko sidha goli mar deni chaiye ....,2021-01-27T13:39:39Z,6,0,,,,
Sakshi Mukati,Modi kunnon wapas lelete to ye nhi hota,2021-01-27T13:29:14Z,0,0,,,,
Hinduraaj Thakor,Acha kiya Salo Ko Khdedo,2021-01-27T13:19:12Z,0,0,,,,
Hinduraaj Thakor,Ye sab Atnkvadi He,2021-01-27T13:18:06Z,0,0,,,,
Shivam Rai,Gazab Biased ho tumlog.... Maan gye tumlogon ko.... 🙏🙏,2021-01-27T13:09:48Z,0,2,,,,
,,,,,Shane S Bond,beta  bhakt hi,2021-01-27T14:05:56Z,2021-01-27T14:05:56Z
,,,,,Shivam Rai,@Shane S Bond haan shankar ji ka ❤️🙏,2021-01-27T14:18:50Z,2021-01-27T14:18:50Z
Sam,Program ka nam desh ki bat nahi balki dushmano ki bat honi chahiye kyu ndtv ik deshdrohi channel hai,2021-01-27T12:43:55Z,0,0,,,,
Gunjan Kumar,shashan banduk ke nuk par chalti hai. batkarne se nahi.,2021-01-27T12:14:40Z,0,0,,,,
Khurram Naveed,Ye to ho ga,2021-01-27T11:33:59Z,0,0,,,,
Pawan Nayak,Saram karo ndtv or ye log jinhone aesa kiya,2021-01-27T10:47:05Z,0,0,,,,
Safdar Bhatti,DON&#39;T CRAY INDIA....  KISSAN IS GREAT   MORE TO COME,2021-01-27T10:26:34Z,0,0,,,,
CHAMPA DIL SE,Shrad  ji ka muh tedaa ho gya prntu abhi take   desh ke prti gdaari nhi chodi apne are aap stta ke liye  desh beche doge  kya??,2021-01-27T10:19:48Z,0,0,,,,
Mahammad Alatab,Sabse bada Gunda Gruh Mantri hi hai,2021-01-27T09:56:34Z,0,0,,,,
Mahammad Alatab,Shame on you Modi Sarkar,2021-01-27T09:53:22Z,0,0,,,,
Shyamu Kumar,Jai kisaan,2021-01-27T09:51:42Z,0,0,,,,
Amir Anwar,My comments Indians pepals please Please halp kissan,2021-01-27T09:49:07Z,0,0,,,,
Ismail Hotel,Jai kisan 🇵🇰💕🇵🇰🥀🌹 Ismail JT,2021-01-27T09:36:34Z,0,0,,,,
Shama Parveen,Pm  modi shram karo,2021-01-27T09:24:55Z,1,0,,,,
