Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated
Movies On The Road,Those who make peaceful revolution impossible will make violent revolution inevitable,2021-01-28T17:02:58Z,0,0,,,,
Rajat Sharma,"Story of Punjab: 1960s, food crisis in India. GoI decides to invest in technology. Farmers were given GM seeds, free electricity, subsidized fertilizers and assurance to buy at MSP. All these people had to do is sow seeds and enjoy money. Till now, lakhs of crores of rupees and given to these 2 States, from our tax money, and what they do with this???<br>Send there kids to Canada to clean toilets, wash dishes and drive cabs. But do they use rupees? No dollars, which come from IT companies working tirelessly to gain from out source of services. So they are looting us twice and now the desecration of our flag. How much should we endure?",2021-01-28T12:22:55Z,0,0,,,,
AQUIB HYAAT,"Transfer the capital of India to Kolkata in order to make peace in our country. Because Delhi is a very uncivilised place, which has also caused political and social turmoil since the beginning of century.",2021-01-28T11:41:03Z,0,0,,,,
Arpita Buragohain,Please convey a proper news.... You guys have lost your morality..... Worst reporting,2021-01-28T06:11:23Z,0,0,,,,
Gangu,ಈಗೀನ ಕೇಂದ್ರದಲ್ಲಿರುವ  ಬಿ ಜೆ ಪಿ ಸರಕಾರದ ಎಮ್ಮೆ ಚರ್ಮದ ಪ್ರಮುಖ ದುರಾಡಳಿತಗಾರ ಮೋದಿಗೆ ಯಾಕೆ ದೇಶದಲ್ಲಿನ ರೈತರ ತೀವ್ರ ಹೋರಾಟ ಕಾಣಿಸುತ್ತಿಲ್ಲವೇ ...ಸಂವೇದನಾ ಶೀಲತೆಯನ್ನು ಕಳೆದುಕೊಂಡಿರುವ ಅನೈತಿಕತೆಯ ಆಗರವೇ ಈ ಮೋದಿಗೆ ...ಈ ಮೋದಿಯ ಸಹೋದ್ಯೋಗಿ ಕೃಷಿ ಸಚಿವ ಲೋಫರ್ ತೋಮರ್ ಎಂಬುವನು ಹೇಳುತ್ತಾನೆ ಕೃಷಿ ಕಾಯ್ದೆಗಳನ್ನಾ ಒಂದೂವರೆ ವರ್ಷ ಜಾರಿಗೆ ತರದೇ ಅಮಾನತ್ತಿನಲ್ಲಿಡುವುದೇ ರೈತರಿಗೆ ಕೊಡುತ್ತಿರುವ ದೊಡ್ಡ ಊಡುಗರೇ ಎಂದೂ ಹೇಳಿಕೆ ನೀಡುತ್ತಾನೆ ..ಮತ್ತೊಬ್ಬ ಕರ್ನಾಟಕದ ಆವಿವೇಕಿ   ಬಿ ಜೆ ಪಿ  ಸಚಿವ ಜಗತ್ತು ಕಿಲಾಡಿ ಶೆಟ್ಟಿ ಹೇಳುತ್ತಾರೆ ಎ ಪಿ ಎಂ ಸಿ ಮಾರುಕಟ್ಟೆಗಳನ್ನೇ ರದ್ದು ಮಾಡಲಾಗುವುದೆಂದೂ ...ಒಟ್ಟಾರೆ ಬಿ ಜೆ ಪಿ ಯ ವಿರುದ್ದ ಅಥವಾ ಸರಕಾರದ ವಿರುದ್ದ ಮಾತಾನಾಡುವ ರೈತನಾಗಲಿ ಸಾಮಾನ್ಯ ನಾಗರೀಕನಾಗಲಿ ಬಿ ಜೆ ಪಿ ಪಕ್ಷದವರಿಂದ ದೇಶ ದ್ರೋಹಿಗಳೆಂಬ ಅಥವಾ ಉಗ್ರವಾದಿಗಳು ಎಂಬ ಹಣೆಪಟ್ಟಿ ಸಿದ್ದವಾಗಿರುತ್ತದೆ ...ಮೋದಿಯವರೇ ಈ ದೇಶದ ರೈತರನ್ನೂ ತಡೆಯುವ ಯಾವುದೇ ಶಕ್ತಿಯು ಇನ್ನೂ ಹುಟ್ಟಿಕೊಂಡಿಲ್ಲ ಅದು ಸಾಂವಿಧಾನಿಕ ಸಂಸ್ಥೆಗಳಾಗಲೀ ಅಥವಾ ಸಾಂವಿಧಾನಿಕ ಅಂಗಗಳಾಗಲಿ ರೈತರಿಗೆ ತಲೆಬಾಗಲೇಬೇಕು ...ಮೋದಿಜೀ ನಿಮ್ಮ 56 ಇಂಚಿನ ದಪ್ಪ ಎಮ್ಮೆ ಚರ್ಮವನ್ನು ಚೆನ್ನಾಗಿ ಹದ ಮಾಡುವುದು ನಮ್ಮ ದೇಶದ ರೈತರಿಗೆ ಗೊತ್ತಿದೆ. ಎಚ್ಚರ  ಎಚ್ಚರ ಎಚ್ಚರ ಮೋದಿಜಿ!!!!ಕೂಡಲೇ ನಿಮ್ಮ ಬೆರಳೆಣಿಕೆ ಉದ್ಯಮಿ ಸ್ನೇಹಿತರಿಗಾಗಿ  ಜಾರಿಗೆ ತಂದಿರುವ ರೈತ ವಿರೋಧಿ ಕೃಷಿ ಕಾಯ್ದೆಗಳನ್ನಾ ಹಿಂಪಡೆಯಲೇ ಬೇಕು ಇಲ್ಲದೆ ಹೋದರೆ ರೈತರು ತಾರ್ಕಿಕ ಅಂತ್ಯವನ್ನು ಹಾಡಲು ನಿಮ್ಮ ಅಧಿಕಾರದ ಅಧಪತನಕ್ಕೆ ಕೊಂಡಾಯ್ಯಲ್ಲಿದ್ದಾರೆ ...,2021-01-27T18:10:30Z,0,0,,,,
Mr. Black Hat,Reality is that they are not farmers they gangsters 🤣,2021-01-27T10:00:33Z,0,0,,,,
"Youtube Scop2,0",सब लोग किसान को ही victin बना रहे है दो महीने से सब चल रहा है सब देख रहे हो। सरकार क्यूँ सो रही थी मुझे पॉलिटिक्स से इसीलिए नफरत है। जब इन्हें पता था कोरोना पेंडमिक है तो ये इसी समय बिल चुपके से लाना जरूरी था। आराम से सभी तथ्यों पे लोकसभा और राज्यसभा में बहस करते सारे किसान यूनियन से राय लेते इन्हें इतनी जल्दी किस बात की पड़ी है बिल किसानों पर थोपने की।।अगर किसानों के लिए बिल है तो किसानों की राय लेनी चाहिए ये सब जो आज हुआ इसमें सरकार की गलती है अगर सरकार दोनो सदनों में पहले बहस कर लेती तो आज ये दुखत घटना ना होती इन्हें तो न जाने किस बात की जल्दी मची है मैं कभी किसी भी मुद्दे पर रिएक्ट नही करता हूं लेकिन ये हमारे किसान है जो अन्न हम रोज खाते है वो किसी नकिसी किसान के खेत का है अगर कही एक दिन ऐसा ना हो एक गरीब आदमी अनाज के एक दाने के लिए तरस जाए वैसे भी हम global hunger index (94/107) में हम बहुत अच्छे पोजीशन पे है क्या सिर्फ हमलोग अपने बारे में ही सोचेंगे या गरीब सिर्फ खाने के लिए ही जीता है क्या अब उसे ये भी नही नसीब होगा क्या सिर्फ़ पैसे वालो के बारे में सब सोचते है अरे जिस दिन अनाज पर भी एमआरपी का टैग लग गया ना तो समझ लेना अनाज भी सिर्फ़ अमीरो तक ही पहुँच पायेगा कयूं कि एमआरपी के नीचे तो कॉर्पोरेट वाले कुछ बेचते नही और गरीब आदमी को कॉरपोरेट मॉल में एंट्री नही मिलती । कभी देखे हो एक फाटे पुराने मैले कपड़े पहने हुए को शॉपिंग मॉल में एंट्री मिली हो वो सिर्फ बाहर से मॉल को देखता है ऐसे ही अनाज भी हो जाएगा। क्या होगा गरीबो का???? As a such that I am work job income Tax Chanel subscribe kro<br>Guys barojgaro ki problem solution say related vedios apload krnay wala hu plzz gauys support हमें मिलकर देश को बचाना होगा ❤,2021-01-27T06:43:37Z,0,0,,,,
Kanakalata Bishoyi,"It&#39;s been so much turbulent (yester)day.there may be some alleged fringe element present. 1 year before approximately before some 🚩 FLAG RAISING POLITICS FEB 2020 something on someone else religious institution , if my clouding memory serves, this has served as Trend.let anybody whatsoever, plz 🙏🙏🙏🙏🙏 respect our CONSTITUTION OF INDIA🇮🇳; anybody of creed, color, caste, religion, race, gender, culture, class etc.. Plz. EVERYTHING CAN <br>Be solved between both parties on BIPOLAR sides in  the mediation and involvement of the ❤ HON Judiciary COMMISSION. this is becoming a laughing stock on the world community.",2021-01-26T21:42:09Z,0,0,,,,
Kumar Khan,Jiske Lia farm law hai <br>Usse jab manjoor hi Nahi hai <br>To salae ye BJP wale kisko kya dena chatae hai .....,2021-01-26T20:22:41Z,0,0,,,,
Akshay R,This whole situation is deliberately created by modi. Bjp wanted to show this side of the protests to the world and they will careful planning created a choas with help of Delhi police and CRPF which made the farmers to change their designated March route. CRPF and Delhi police opened fired in laal kila and more than 100 farmers were injured and several died because of BJP govt plans. BJP very well know how to take political advantage of such situation as they have massive experience after Godra riots.,2021-01-26T17:10:58Z,0,0,,,,
