,Reply,sentiment
219,"['johny', 'bappa', 'johny', 'johny', 'yes', 'papa', 'ise', 'heathen', 'hindu', 'every', 'sunday', 'sermon', 'say', 'surprise', 'cult', 'supremacist', 'exclusivist', 'irrational', 'regressive', 'cult', 'kille']",-0.225
220,"['sanatani', 'first', 'u', 'want', 'christian']",0.125
221,"['jonas', 'markam', 'seriously', 'argument', 'want', 'evangelist', 'throw', 'perform', 'heal', 'session', 'western', 'country', 'dupe', 'harvest', 'soul', 'instead', 'denigrate', 'destroy', 'culture']",-0.17777777777777778
222,"['people', 'without', 'conscience', 'sleep', 'peacefully', 'arm', 'demonic']",0.25
223,"['cow', 'precious', 'human', 'country', 'right']",0.1630952380952381
224,"['dinagaran', 'ur', 'mentality', 'show', 'fundamentalist', 'injustice', 'need', 'bring', 'cow']",-0.13333333333333333
225,"['unless', 'usa', 'impose', 'sanction', 'india', 'nothing', 'change']",0.0
226,"['vinod', 'yadav', 'course', 'name', 'cow', 'people', 'lynch', 'human', 'one', 'take', 'action']",-0.011111111111111108
227,"['michael', 'brite', 'cow', 'holy', 'animal', 'everyone', 'know', 'conversion', 'factory', 'run', 'christian', 'misinory', 'people', 'already', 'convert', 'new', 'survey', 'show']",0.0010101010101010073
228,"['gurinder', 'singh', 'usa', 'biggest', 'human', 'right', 'abuser']",0.14285714285714285
229,"['vinod', 'yadav', 'u', 'mean', 'conversion', 'factory', 'even', 'r', 'convert', 'u', 'care', 'u', 'remain', 'faithful', 'ur', 'religion', 'bro']",-0.3125
230,"['michael', 'brite', 'care', 'government', 'give', 'message', 'activist', 'involve', 'conversion', 'face', 'heet']",0.0
231,"['vinod', 'yadav', 'christian', 'country', 'government', 'tell', 'ur', 'guru', 'mind', 'ur', 'business', 'n', 'convert', 'would', 'cool']",0.175
232,"['michael', 'brite', 'convert']",0.0
233,"['vinod', 'yadav', 'stop', 'ur', 'lie', 'man', 'ur', 'guru', 'set', 'class', 'name', 'yoga', 'n', 'convert', 'movementthis', 'movementn', 'r', 'bring', 'india', 'different', 'ashram', 'n', 'r', 'induct', 'ur', 'ritual', 'hypocrite']",0.0
234,"['michael', 'brite', 'happen', 'convert', 'respect', 'believe', 'faith', 'celebrate', 'festival', 'friend', 'oppose', 'conversion', 'cause', 'distance', 'community']",0.0
235,"['v', 'true']",0.35
236,"['v', 'true']",0.35
237,"['yo', 'mad', 'fellow', 'place', 'preach', 'gospel', 'cause', 'people', 'like', 'u', 'christianity', 'get', 'worse', 'imageknow', 'u', 'preach', 'n', 'preach']",-0.5125
238,"['shame', 'discriminate', 'society']",0.0
239,"['shame', 'government', 'year', 'independence', 'still', 'poverty']",0.0
240,"['whats', 'deal', 'bengali']",0.0
241,"['trust', 'govt', 'missionary', 'ulterior', 'motif']",0.0
242,"['alvanor', 'elf', 'another', 'devil', 'like', 'govt', 'unpad', 'people', 'become', 'pm']",0.0
243,"['lata', 'raymond', 'atleast', 'become', 'naxals', 'blindly', 'get', 'influence', 'fake', 'concept', 'ideology']",-0.5
244,"['alvanor', 'elf', 'ur', 'hurt', 'put', 'u', 'speak', 'like', 'freak']",0.0
245,"['lata', 'raymond', 'hurt', 'lol', 'speak', 'fact', 'call', 'hurt', 'ur', 'language']",0.8
246,"['lata', 'raymond', 'look', 'name', 'lata', 'raymond', 'grandfather', 'convert']",0.0
247,"['akshay', 'g', 'least', 'become', 'better', 'personwhile', 'still', 'stick', 'namelol']",0.1
248,"['samurai', 'josh', 'come', 'another', 'convert']",0.0
249,"['clever', 'try', 'kuwait', 'provide', 'fund']",0.16666666666666666
250,"['swapan', 'chakravarthy', 'bring', 'kuwait']",0.0
251,"['surprise', 'incompetent', 'govt', 'rule', 'country']",-0.35
252,"['sad', 'day', 'fir', 'christian', 'missionary']",-0.25
253,"['cute', 'baccha', 'u', 'cow', 'tend']",0.18333333333333335
254,"['syladin', 'stormlight', 'u', 'reply', 'register', 'fall', 'trap', 'polarise', 'create', 'atmosphere', 'suspicion', 'witch', 'hunt']",0.0
255,"['rituraj', 'u', 'r', 'ryt']",0.0
256,"['social', 'activist', 'think', 'change', 'dictionary']",0.03333333333333333
257,"['wt', 'business', 'father', 'near', 'adhivasis', 'certainly', 'suspicious', 'trust', 'govt', 'missionary', 'ulterior', 'motif']",0.15714285714285714
258,"['chase', 'missionary']",0.0
259,"['indeed', 'dark', 'day', 'indian', 'democracy', 'death', 'stir', 'u']",-0.15
260,"['cute', 'baccha', 'sad', 'day', 'humanity', 'understand']",0.0
261,"['syladin', 'stormlight', 'poor', 'strew', 'urchin', 'convert', 'promise', 'gram', 'rice', 'whats', 'grandpops', 'name', 'muniswamy', 'muniyappa', 'bet']",-0.4
262,"['guy', 'please', 'ignore', 'alvanor', 'elf', 'id', 'suggest', 'elf', 'brain']",0.0
263,"['johny', 'bapparice', 'bag', 'convert']",0.0
264,"['syladin', 'stormlight', 'nun', 'attend', 'wait', 'order', 'vatican', 'guy', 'blot', 'indian', 'society', 'follow', 'faith', 'destroy', 'half', 'world']",-0.18333333333333335
265,"['oh', 'yeh', 'provide', 'bail', 'every', 'naxalite', 'since', 'hindu', 'zimmis', 'demand']",0.0
266,"['shame', 'u', 'activist', 'jail', 'corrupt', 'let', 'lose']",-0.3
267,"['cant', 'people', 'work', 'poor', 'provide', 'tribals', 'religion', 'tribals', 'religion', 'year', 'give', 'take', 'kind', 'help', 'service', 'cant', 'selfless', 'return', 'service', 'may', 'wish', 'check', 'dr', 'prakash', 'amte', 'family', 'work', 'without', 'change', 'religion']",0.09999999999999998
268,"['never', 'work', 'silently', 'exploit', 'support', 'pillage', 'fund', 'government', 'day']",0.0
269,"['bla', 'work', 'missionary', 'ashivasis', 'good', 'example', 'set', 'govt']",0.7
270,"['alvanor', 'elf', 'u', 'modis', 'chamcha']",0.0
271,"['lata', 'raymond', 'anti', 'missionary', 'anti', 'communist', 'prove', 'involve', 'one', 'conversion', 'activity']",0.0
272,"['lata', 'raymond', 'maoist']",0.0
273,"['alvanor', 'elf', 'dont', 'prove', 'do', 'something', 'wronga', 'devil', 'like', 'u', 'always', 'aniti', 'missionary', 'community', 'people', 'shetered', 'missionary', 'also', 'industreialist', 'u', 'know', 'exactly', 'missionary', 'help']",0.25
274,"['kerala', 'maharashtra', 'chattisgarhpunjabdelhi', 'bengal', 'evm', 'use']",0.0
275,"['hahaha', 'think', 'like', 'looser']",0.2
276,"['lynch', 'sadhu', 'sir']",0.0
277,"['stan', 'lynch', 'government']",0.0
278,"['talk', 'accuse', 'people', 'possess', 'neutrality', 'lynch', 'saddhu', 'indeed', 'heartwrenching', 'say', 'reaction', 'every', 'channel', 'newspaper', 'report', 'condemn', 'perpetrator', 'godi', 'medium', 'go', 'overboard', 'first', 'blame', 'muslim', 'say', 'muslim', 'name', 'hear', 'audio', 'turn', 'false', 'blame', 'commie', 'missionary', 'even', 'sonia', 'gandhi', 'vatican', 'without', 'iota', 'proof', 'nobody', 'even', 'raise', 'finger', 'gujarat', 'police', 'turn', 'back', 'border', 'late', 'night', 'rate', 'lynchers', 'arrest', 'almost', 'certain', 'mistake', 'kidnapper', 'blame', 'minority', 'even', 'crime', 'commit', 'people', 'temerity', 'talk', 'neutrality', 'doubt', 'diploma', 'whataboutery', 'arnab', 'universityfrstan', 'murder', 'arrest', 'instead', 'celebrate']",-0.0479591836734694
