level,id,parent_id,object_id,object_type,object_key,query_status,query_time,query_type,message,created_time,like_count,comment_count,error.message
0,1,None,102527030797_872393656706023,seed,,,None,None,,,,,
1,2,1,102527030797_872393656706023,data,data.*,fetched (200),16:21.5,Facebook:/<post-id>/comments,"With the Khel Ratna, gold has come as soon as the name of the pàunat! #RajivGandhi is removed. Remove the name of the P@unat! family from the country, the country will become gold. Congratulations #NeerajChopra For Winning A Gold ??????",2021-08-07T13:43:12+0000,13,6,
1,3,1,102527030797_872393656706023,data,data.*,fetched (200),16:21.5,Facebook:/<post-id>/comments,First Olympic medal for athletics to the country.  Congratulations and Thank you Neeraj chopra for winning  the Gold medal in Olympics.,2021-08-07T13:08:03+0000,2,0,
1,4,1,102527030797_872393656706023,data,data.*,fetched (200),16:21.5,Facebook:/<post-id>/comments,Thanks and congratulations to Noble Neeraj for such an amazing achievement which Bharat has ever seen.He not only makes  Bharat proud but able to keep the divinity and prestige of 130 crores of people.No words to express the depth of happiness.,2021-08-07T13:42:32+0000,1,0,
1,5,1,102527030797_872393656706023,data,data.*,fetched (200),16:21.5,Facebook:/<post-id>/comments,"Congratulations to Neeraj Chopra, the Noble man for his wonderful achievement makes India and Indian proud. Now our head is held high. He steal our heart. Jai hind.",2021-08-07T15:57:08+0000,0,0,
1,6,1,102527030797_872393656706023,data,data.*,fetched (200),16:21.5,Facebook:/<post-id>/comments,Congratulations to Neeraj Chopra ??.. Do not let Modi's image prop up everywhere to spoil the spirit of this exciting celebration of Chopra's victory by the countrymen!??,2021-08-07T13:06:32+0000,1,1,
1,7,1,102527030797_872393656706023,data,data.*,fetched (200),16:21.5,Facebook:/<post-id>/comments,Congratulations to Neeraj for winning the first Gold medal for India  in Tokyo Olympic.,2021-08-07T15:22:04+0000,0,0,
1,8,1,102527030797_872393656706023,data,data.*,fetched (200),16:21.5,Facebook:/<post-id>/comments,"Can’t control my tears what a day, Young Indian army guy shown his power,potential and made our entire nation proud and put us in the no 1 place on the tally table for javelin throw gained first gold medal ?? ! What we can expect more than this! He was just flawless and terrific performer,steals the show with his inevitable performance. More power to you! Go india ???? We salute Jai hind ???",2021-08-07T12:58:20+0000,0,0,
1,9,1,102527030797_872393656706023,data,data.*,fetched (200),16:21.5,Facebook:/<post-id>/comments,Amazing throw and amazing cool posture and confidence.Trulybproud of you bro -from Malaysia,2021-08-07T14:35:51+0000,1,0,
1,10,1,102527030797_872393656706023,data,data.*,fetched (200),16:21.5,Facebook:/<post-id>/comments,Effect of name change of Bharat Khel Ratna,2021-08-07T12:54:19+0000,4,2,
1,11,1,102527030797_872393656706023,data,data.*,fetched (200),16:21.5,Facebook:/<post-id>/comments,"This time many from India have reached semifinal, we can hope by coming few years India will win many Gold or atleast Silver..... Mwkthangkwr Brahma",2021-08-07T13:06:59+0000,2,0,
1,12,1,102527030797_872393656706023,data,data.*,fetched (200),16:21.5,Facebook:/<post-id>/comments,"A Fat Boy who was insecure about his weight was forced by his family to go to the Stadium for running , in order to lose some weight . He saw many Athletes practising in the stadium in their respective games . Highly influenced by them , he decided to build his career in field of sports . He started participating in every game to check his potential and to check which game he actually belongs to . Once he tried javelin throw and threw it way farther than any athelete in that stadium could , everyone was stunned . That Kid is none other than our Gold Medalist Neeraj Chopra . What a Story !",2021-08-07T14:08:33+0000,0,0,
1,13,1,102527030797_872393656706023,data,data.*,fetched (200),16:21.5,Facebook:/<post-id>/comments,Congratulations from TAIWAN.,2021-08-07T13:10:47+0000,4,0,
1,14,1,102527030797_872393656706023,data,data.*,fetched (200),16:21.5,Facebook:/<post-id>/comments,I had silver medal in javelin throw in 1988-89 std 10 batch,2021-08-08T08:14:22+0000,0,0,
1,15,1,102527030797_872393656706023,data,data.*,fetched (200),16:21.5,Facebook:/<post-id>/comments,It was Late Milkha Singh's dream that one day an Indian Athelte will win a Gold medal in Atheletics. That day has arrived.,2021-08-07T14:01:22+0000,0,0,
1,16,1,102527030797_872393656706023,data,data.*,fetched (200),16:21.5,Facebook:/<post-id>/comments,He would have won both gold and silver as the second highest throw was also on his name ??,2021-08-07T13:06:27+0000,0,0,
1,17,1,102527030797_872393656706023,data,data.*,fetched (200),16:21.5,Facebook:/<post-id>/comments,"Details of a bronze medalist but no details of Neeraj,is he also a dalit?bias medias in India",2021-08-07T13:11:25+0000,0,0,
1,18,1,102527030797_872393656706023,data,data.*,fetched (200),16:21.5,Facebook:/<post-id>/comments,Congratulations Mr Neeraj Chopra for the Gold medal you earned in the Olympics for India....,2021-08-07T13:41:08+0000,1,0,
1,19,1,102527030797_872393656706023,data,data.*,fetched (200),16:21.5,Facebook:/<post-id>/comments,Please no Modi image to spoil  the victory of this fine athletic son of  India.,2021-08-07T15:00:42+0000,0,0,
