Name,Comment,tone
Rajesh Mallick,Swami ji ki nidhan jin halato me hui kafi dukhad hai. Ek to adivasi ki koi sunta nhi aur sunnewalon ki aisi durgati bana dete hai ye galat hai.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Swami ji ki nidhan jin halato me hui kafi dukhad hai.', 'tones': []}, {'sentence_id': 1, 'text': 'Ek to adivasi ki koi sunta nhi aur sunnewalon ki aisi durgati bana dete hai ye galat hai.', 'tones': []}]}"
Lal Dev Yadav,"वर्तमान केंद्र सरकार एवं उसकी एजेंसियां भारत में लोकतंत्र को कुचलने के लिए कुछ भी कर सकती हैं,सरकार की तानाशाही भारत को बर्बाद करने   के लिए मील का पत्थर ही साबित होगा।<br>मोदी सरकार भारत को बर्बाद करके ही छोड़ेगी",{'document_tone': {'tones': []}}
Chandan Tiwari,जय हिंद,{'document_tone': {'tones': []}}
ravinder kumar,Stand with Ft. Stan swamy,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Stand with Ft.', 'tones': []}, {'sentence_id': 1, 'text': 'Stan swamy', 'tones': []}]}"
ravinder kumar,Shame on you NIA jo aise bekasur logo ko Fassaya jata hai,"{'document_tone': {'tones': [{'score': 0.512231, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
ravinder kumar,Just shame on you Indian Judiciary and Justice.,"{'document_tone': {'tones': [{'score': 0.794501, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.88939, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Ashok Chakravarty,"Killer Modi Govt, shame to BJP Govt. God will not forgive them.","{'document_tone': {'tones': [{'score': 0.754686, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Killer Modi Govt, shame to BJP Govt.', 'tones': [{'score': 0.757842, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'God will not forgive them.', 'tones': []}]}"
SUBRAT SEN,"You have killed thousand of CRPF persons,deployed in Sukma,Bastar,C..G.Stop spreading myth,tum bachogey nahi ,bhagwan sey daro ,bhagwan key darbar mein awaj nahi hota.",{'document_tone': {'tones': []}}
SUBRAT SEN,Please reply where he died.,"{'document_tone': {'tones': [{'score': 0.715837, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
SUBRAT SEN,"Wht r u spreading myth,please be sicere to nation.",{'document_tone': {'tones': []}}
SUBRAT SEN,"Bhai Ravishji,Stan died in hospital he was given all the medical care,what he needs.","{'document_tone': {'tones': [{'score': 0.862197, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
,,{'document_tone': {'tones': []}}
zila wylde,His death will not be in vain,{'document_tone': {'tones': []}}
Gulab Shekh,Super,{'document_tone': {'tones': []}}
Vilayannoor Padmanabhan,THE PROSELYTISING CHRISTIAN MISSIONARY FATHER STAN MASQUERADING AS A SWAMY BUT ACTUALLY A MAOIST AND URBAN NAXALITE IS DEAD :: GOOD RIDDANCE,"{'document_tone': {'tones': [{'score': 0.519911, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.598602, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Irene Rosario,How did pragya get bail but not an 84 yr old ? Our nation is going to the dogs .,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'How did pragya get bail but not an 84 yr old ?', 'tones': []}, {'sentence_id': 1, 'text': 'Our nation is going to the dogs .', 'tones': []}]}"
sudipta kumar sahoo,😁😁😁,"{'document_tone': {'tones': [{'score': 0.649348, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Bichitrananda Sarangi,Deshdrohionko    dusra  baap   .,{'document_tone': {'tones': []}}
Super Nova,Shame on Govt,"{'document_tone': {'tones': [{'score': 0.813079, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Jmj Selvin,"South indians to be united,","{'document_tone': {'tones': [{'score': 0.663258, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Bichitrananda Sarangi,"Urban naxal   ko  support  kawal  deshdrohi   Ravish  kukshyat   kar sakte  hey   ,  murkh  bampanthi  ndtv  ke  sahara se  .",{'document_tone': {'tones': []}}
sajidasaba111,Koi farq nhi pdega<br>Sahi kaha aapne,{'document_tone': {'tones': []}}
Mustaque Ahmad,"Nahee bhi lalu Raj me jangal Raj heeee tha chori, Daaka hatya  loot charam pe tha log bhool jate Hain  bhulne Ki bimari Jo hai . aaj bhi aansu nikal jata hai","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Nahee bhi lalu Raj me jangal Raj heeee tha chori, Daaka hatya  loot charam pe tha log bhool jate Hain  bhulne Ki bimari Jo hai .', 'tones': []}, {'sentence_id': 1, 'text': 'aaj bhi aansu nikal jata hai', 'tones': []}]}"
Sal Sangma,"Ravish Sir, my best, and true anchor...salute you..sir. God Bless","{'document_tone': {'tones': [{'score': 0.913981, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.91171, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Ravish Sir, my best, and true anchor...salute you..sir.', 'tones': [{'score': 0.712849, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.618451, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'God Bless', 'tones': [{'score': 0.923035, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
Nilima Purty,we want Jury court,{'document_tone': {'tones': []}}
Kamlesh Sharma,ये वामपंथी विचारधारा का था उनको कोर्ट ने जेल में डाल रखा था और महाराष्ट्र में तो कांग्रेस की सरकार हैं फिर रवीश कुमार जी,{'document_tone': {'tones': []}}
Benedicta Ekka,Stan swami ki aatma KO Anant shanti mile,{'document_tone': {'tones': []}}
Gaurik Enterprises,Jabi yahi chij sadhvi pradnya aur karnal purohit ke sath ho rahi thi aur tabhi bhi agenciya arop sabit nahi kar payi jab ki government bhi hindu virodhi congress ki thi. Tab ravish kaha tha aur kyu nahi ye mudda uthaya. Tab yahi ravish sarkar ke samarthan ki baat kar raha tha,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Jabi yahi chij sadhvi pradnya aur karnal purohit ke sath ho rahi thi aur tabhi bhi agenciya arop sabit nahi kar payi jab ki government bhi hindu virodhi congress ki thi.', 'tones': []}, {'sentence_id': 1, 'text': 'Tab ravish kaha tha aur kyu nahi ye mudda uthaya.', 'tones': []}, {'sentence_id': 2, 'text': 'Tab yahi ravish sarkar ke samarthan ki baat kar raha tha', 'tones': []}]}"
Murari Prasad Sinha,Judicial system ab impartial nahi raha.,{'document_tone': {'tones': []}}
Murari Prasad Sinha,This is a judicious murder.,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Gaurik Enterprises,Dalla,{'document_tone': {'tones': []}}
mahima venugopal,This is who we are now and it’s terrifying as it is heartbreaking,"{'document_tone': {'tones': [{'score': 0.542054, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.527707, 'tone_id': 'fear', 'tone_name': 'Fear'}]}}"
Mool singh,रवीश के फादर के आकस्मिक निधन पर संवेदनाएं ईश्वर शोक संतप्त रवि को शांति दे,{'document_tone': {'tones': []}}
Siddharth jain,Just make him one more saint like your channel do. A naxalite and mass murderer.,"{'document_tone': {'tones': [{'score': 0.978371, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Just make him one more saint like your channel do.', 'tones': [{'score': 0.928936, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'A naxalite and mass murderer.', 'tones': []}]}"
Shyamala Shyamala,Sir where is humanity existing with any BJP murderers - the PM is himself a beastly demon - where is justice in India - Govt is formed by gundas n jail birds like to Amit Shah n Dogs n thieves like Modi - Sir my  blood boils - when such saintly people  like Father Stan are murdered by dogs of communism n hitlerism.,{'document_tone': {'tones': []}}
Shekar Sangma,Oh God save our nation from these present wild dogs,"{'document_tone': {'tones': [{'score': 0.681723, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
sitwat jahan,Father Stain ki death ka bahot dukh hua unke saath bahot annyaae hua,{'document_tone': {'tones': []}}
Pandharinath Burkule,RIP father Stan Swami💐💐🙏,{'document_tone': {'tones': []}}
Mantu mukhia,What a shame to our intelligence agencies failure. Judiciary&#39;s currupt morality exposed. Jaago mera desh ke logo.🙏🙏🙏 Desh aab tumhare haath may  hay.,"{'document_tone': {'tones': [{'score': 0.85591, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'What a shame to our intelligence agencies failure.', 'tones': [{'score': 0.700432, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'Judiciary&#39;s currupt morality exposed.', 'tones': []}, {'sentence_id': 2, 'text': 'Jaago mera desh ke logo.🙏🙏🙏', 'tones': []}, {'sentence_id': 3, 'text': 'Desh aab tumhare haath may  hay.', 'tones': [{'score': 0.946222, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
Jagdish Prasad Dubey,गले में takshi  लटका कर घूमने वाला gang दोबारा अपने अपने बिलों से बाहर निकल चुका है।,{'document_tone': {'tones': []}}
sk nawajed Rahaman,Thank you so much sir,"{'document_tone': {'tones': [{'score': 0.801793, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
niteesh maurya,Maza aagya Bhai,{'document_tone': {'tones': []}}
Ashish Johnson,"He can be your grandfather too, but what we do is we just see the name and make a mindset. He was working for the rights of the tribals. His crime was that unlike all of us he had the courage to stand against the wrong. He gave his life for his country he was a true martyr. Shaheed Stan Swami ko nikammi busdil sarkar ke marne diya aur yeh kisike saath bhi ho sakta hain. India is going towards a dictatorship jo shayad North Korea ke Kim jong Un se bhi bura hoga. I appeal all Hindu, muslims, Sikh Issai to unite as Indians and think as one. Religion is just a lifestyle uska kaam logo ko milana hain batana nahi. Rip Martyr Stan Swamy you deserved Heaven so God called you.","{'document_tone': {'tones': [{'score': 0.520913, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'He can be your grandfather too, but what we do is we just see the name and make a mindset.', 'tones': [{'score': 0.507283, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 1, 'text': 'He was working for the rights of the tribals.', 'tones': []}, {'sentence_id': 2, 'text': 'His crime was that unlike all of us he had the courage to stand against the wrong.', 'tones': [{'score': 0.6821, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 3, 'text': 'He gave his life for his country he was a true martyr.', 'tones': [{'score': 0.508458, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.543112, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 4, 'text': 'Shaheed Stan Swami ko nikammi busdil sarkar ke marne diya aur yeh kisike saath bhi ho sakta hain.', 'tones': []}, {'sentence_id': 5, 'text': 'India is going towards a dictatorship jo shayad North Korea ke Kim jong Un se bhi bura hoga.', 'tones': []}, {'sentence_id': 6, 'text': 'I appeal all Hindu, muslims, Sikh Issai to unite as Indians and think as one.', 'tones': [{'score': 0.632436, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.532616, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.727798, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 7, 'text': 'Religion is just a lifestyle uska kaam logo ko milana hain batana nahi.', 'tones': [{'score': 0.716301, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 8, 'text': 'Rip Martyr Stan Swamy you deserved Heaven so God called you.', 'tones': [{'score': 0.521425, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
vidyanidhi chhabra,Bahut afsos ki baat hai,{'document_tone': {'tones': []}}
pkpkmalik15,Very sad,"{'document_tone': {'tones': [{'score': 1.0, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.996934, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Motivational Quotes,Bhut dukh hua is communist channel ko😫😫😫,"{'document_tone': {'tones': [{'score': 0.517285, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Jai Krishnan,"Over 12,000 people including 2500(including jawans, crpf personnel etc) have died as part of the violence created by Maoists in the last 20 years. Traitor Stan Swamy and all  his CPI(maoist) comrades can rot in hell, for all we care.","{'document_tone': {'tones': [{'score': 0.668945, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.924803, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Over 12,000 people including 2500(including jawans, crpf personnel etc) have died as part of the violence created by Maoists in the last 20 years.', 'tones': [{'score': 0.798586, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'Traitor Stan Swamy and all  his CPI(maoist) comrades can rot in hell, for all we care.', 'tones': [{'score': 0.653875, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.886448, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
DInesh Verma,Stainswmi ko nyaya nahi mila who is responsible.  NIA,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Stainswmi ko nyaya nahi mila who is responsible.', 'tones': []}, {'sentence_id': 1, 'text': 'NIA', 'tones': []}]}"
महाभारत,आतंकवादी के लिए रो करके अपना आंसू क्यों बर्बाद कर रहा है. तेरा हाल इस से भी बदतर होगा.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'आतंकवादी के लिए रो करके अपना आंसू क्यों बर्बाद कर रहा है.', 'tones': []}, {'sentence_id': 1, 'text': 'तेरा हाल इस से भी बदतर होगा.', 'tones': []}]}"
Hitesh Rojha,अरे वाह आखिर दर्द इन्ही घटिया लोगो के लिए तुम जैसे घटिया पतलकारो को आता है कितने ही आदिवासियो को क्रिप्टो christian बनाया तुम्हे कभी ये दर्द कभी नही दिखाया कैसे पालघर साधुओ को मारा गया दलाली करते देश को खोखला करते रहे,{'document_tone': {'tones': []}}
iqbal mehmod,बहुत ही दुख दायक है,{'document_tone': {'tones': []}}
pawan kumar,Kaise kar lete ho ravish Kumar itna mahan kam aap to yaar is dharti ke lagte hi nahin ho aap to jannat ke hakdaar ho jaldi se nikal lo yahan se aapke rahne layak nahin hai yah dharti,{'document_tone': {'tones': []}}
IKRAM MUGNI KHAN,"धिक्कार है इस आर आर एस मानसिकता से ग्रस्त मोदी सरकार पर।<br>मोदी सरकार मुर्दाबाद, मुर्दाबाद। फादर स्टेन स्वामी जी अमर रहें।",{'document_tone': {'tones': []}}
Shaikh brothers,Nech aur ghatiya sarkar hai<br>Sub gunde balatkari tadipar dangai is B&amp;D sarkar mai hain,"{'document_tone': {'tones': [{'score': 0.660018, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
CRICKET UPDATE,Rubish ka dil terrorist maoist leftist ke liye hi dhakta hai.,{'document_tone': {'tones': []}}
CRICKET UPDATE,Tension mat lo rubish betu tumahra bhi yehi hoga,{'document_tone': {'tones': []}}
Musical monk,its a shame on India&#39;s Judiciary and Govt. system on every level for treating its senior citizen (84yrs) in such brutal way.,"{'document_tone': {'tones': [{'score': 0.784155, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.91171, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'its a shame on India&#39;s Judiciary and Govt.', 'tones': [{'score': 0.809455, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'system on every level for treating its senior citizen (84yrs) in such brutal way.', 'tones': [{'score': 0.61417, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.751512, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
Anthony Alphonso,R I P my hero,"{'document_tone': {'tones': [{'score': 0.677377, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Ayush Chauhan,glorifying an anarchist,{'document_tone': {'tones': []}}
Gokul Kumar,"Please help me with the list of Parivar Saghs apart from RSS, BJP, ABVP, NIA, ED, CBI, EC, HIGHCOURTS, SUPREME COURT,  etc","{'document_tone': {'tones': [{'score': 0.776575, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Muhammed Maaz,A Biggest Jock:-<br>Delhi High Court:- Sarkar Court Mein Jhoot Kyun Bolti Hai 🤣🤣🤣🤣<br><br>Court makes me Laugh Brother. 😅,"{'document_tone': {'tones': [{'score': 0.520666, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'A Biggest Jock:-<br>Delhi High Court:- Sarkar Court Mein Jhoot Kyun Bolti Hai 🤣🤣🤣🤣<br><br>Court makes me Laugh Brother.', 'tones': [{'score': 0.520666, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 1, 'text': '😅', 'tones': []}]}"
Preeti Singh,रवीश कुमार जी 🙏🙏🙏🙏🙏🙏🙏🙏,"{'document_tone': {'tones': [{'score': 0.545555, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Preeti Singh,बहुत दुखद 😪😪😪😪😪😪😪😪,"{'document_tone': {'tones': [{'score': 0.608472, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Pankaj Kumar Nag,Stan swamy    🙏🙏🙏🙏🙏,"{'document_tone': {'tones': [{'score': 0.555983, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Jasna Varghese,"Humble request to the Christians, no need to help any community that is backward...let them be taken care by their govts. I know this is not how humans should think but this how Christians who work selflessly made to think in this country...we are very small in no. as a  community...our voice is weak...I don&#39;t want to say all this but feel so helpless when I think of Fr.Stan Swamy...there will be a day when  others will know what is right and what is wrong...I can only pray for justice in Stan Swamy&#39;s case... 🙏🙏","{'document_tone': {'tones': [{'score': 0.732942, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Humble request to the Christians, no need to help any community that is backward...let them be taken care by their govts.', 'tones': []}, {'sentence_id': 1, 'text': 'I know this is not how humans should think but this how Christians who work selflessly made to think in this country...we are very small in no. as a  community...our voice is weak...I don&#39;t want to say all this but feel so helpless when I think of Fr.Stan Swamy...there will be a day when  others will know what is right and what is wrong...I can only pray for justice in Stan Swamy&#39;s case... 🙏🙏', 'tones': [{'score': 0.629467, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Cardy Global,"In the dystopian India, Ravishji will be in history books as Hitler!<br><br>IF the future is utopian, then Ravishji will be the modern day Savior!","{'document_tone': {'tones': [{'score': 0.562428, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Bharatbhushan Prasad,Salute to Father STAN💐💐💐💐💐💐💐💐💐💐,{'document_tone': {'tones': []}}
Tezy Varghese,Father happy you are free now 🙏🙏,"{'document_tone': {'tones': [{'score': 0.878064, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
md kalim,❤,"{'document_tone': {'tones': [{'score': 0.939536, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
md kalim,❤,"{'document_tone': {'tones': [{'score': 0.939536, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Lisa Kampa,😥,"{'document_tone': {'tones': [{'score': 0.703304, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Arnab Roy,m0di is the biggest threat to India,"{'document_tone': {'tones': [{'score': 0.845208, 'tone_id': 'fear', 'tone_name': 'Fear'}]}}"
Truth-prevails,The innocent blood of Fr Stan will cray out to God for justice and the ones responsible will be haunted by the memory of this humble man all their days and the curse of murder will be upon them and their families of all who are responsible for his death ! May God avenge his death !,"{'document_tone': {'tones': [{'score': 0.634819, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.761642, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'The innocent blood of Fr Stan will cray out to God for justice and the ones responsible will be haunted by the memory of this humble man all their days and the curse of murder will be upon them and their families of all who are responsible for his death !', 'tones': [{'score': 0.666008, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.534439, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'May God avenge his death !', 'tones': [{'score': 0.551501, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.968123, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
anupam nile,😭,"{'document_tone': {'tones': [{'score': 0.908157, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
simanchala behera,"Ye manabikta nehi,ye unka pagalpan hei,Apko Dhanyabad",{'document_tone': {'tones': []}}
Swarnava Bose,You May Kill A Body But Can Never Kill A Soul. Long Live Sir.<br><br><br>Yes Comrade Che Guevara Said Something Like This ✊,"{'document_tone': {'tones': [{'score': 0.963083, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'You May Kill A Body But Can Never Kill A Soul.', 'tones': []}, {'sentence_id': 1, 'text': 'Long Live Sir.<br><br><br>Yes Comrade Che Guevara Said Something Like This ✊', 'tones': [{'score': 0.845297, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
Traveller Life,Those who has the blood of thousands of people are ruling India . So there is no wonder  they do not care for anyone.  Their tool is hate,"{'document_tone': {'tones': [{'score': 0.528044, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.959646, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Those who has the blood of thousands of people are ruling India .', 'tones': []}, {'sentence_id': 1, 'text': 'So there is no wonder  they do not care for anyone.', 'tones': [{'score': 0.968123, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 2, 'text': 'Their tool is hate', 'tones': [{'score': 0.727625, 'tone_id': 'anger', 'tone_name': 'Anger'}]}]}"
D Silva,God has not permitted his intimidators to pronounce judgement. All institutions are collaped in just so quickly in two terms.,"{'document_tone': {'tones': [{'score': 0.596122, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'God has not permitted his intimidators to pronounce judgement.', 'tones': [{'score': 0.901894, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'All institutions are collaped in just so quickly in two terms.', 'tones': []}]}"
SIKENDRA PAHAN,"साले कमिने अधिकारियों और प्रशाशन केवल समाज सेवियों को चंद पैसे के लिए फसाने का काम करते रहे तो, इंडिया चीन का बराबरी करेगा, साला दलालों बेईमान भरे पड़े है",{'document_tone': {'tones': []}}
SIKENDRA PAHAN,"रवीश कुमार जी आप नहीं होते तो ये गोदी मीडिया की अकिक्त कौन बताता,इतना deep me जाकर आम लोगों ये कानूनी भाषा नहीं समझ आती",{'document_tone': {'tones': []}}
Kuntal Borthakur,"Ashamed to indian b.j.p.led govt,it is as like our assam&#39;s akhil gogoi&#39;s same workout by govt agency.NONSENSE B.J.P.","{'document_tone': {'tones': [{'score': 0.836397, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
SIKENDRA PAHAN,"इसी सब करतूत से भाजपा और संघ के खिलाफ अब पूरे देश की आदिवासी समाज एकजुट हो रहे हैं, क्योंकि ये दलालों  आदिवासियों को आगे नहीं आने देना चाहते हैं, साजिश करते रहते हैं, और आवाज दबाने के लिए नक्सली कह कर ,फर्जी केश मे  फसाते हैं। सभी आदिवासियों को एकजुट होकर fr स्टेन स्वामी के लड़ाई को अन्त तक लड़ना h चाहे जो भी हो जाए,",{'document_tone': {'tones': []}}
Geon MZ Ahsan,"Shame. However, expecting positive result from semi literate, closed minded egoistic politicians is a waste of time","{'document_tone': {'tones': [{'score': 0.649234, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.947749, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.959237, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Shame.', 'tones': [{'score': 0.931034, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 1.0, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'However, expecting positive result from semi literate, closed minded egoistic politicians is a waste of time', 'tones': [{'score': 0.683115, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.868982, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
Ashok Ashok,Very very sad...shame on bjp gov.,"{'document_tone': {'tones': [{'score': 0.708256, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.984135, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Aatmik Safar,Prime time ki Team ko aise Vishay Utthane ke liye Bahut Bahut Dhanyabaad.,{'document_tone': {'tones': []}}
Krishna K,In sabka ant kb hoga,{'document_tone': {'tones': []}}
Dilli Wala,We are ruled by fiends......Arundhati Roy.,{'document_tone': {'tones': []}}
AJITA CHAVAN,When modi made godra riot why he was not accused of uapa,{'document_tone': {'tones': []}}
Venkat Vs,immoral india .. &amp; feel ashamed .. inhuman,"{'document_tone': {'tones': [{'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
AJITA CHAVAN,Feel ashamed to be part of country where there is no humanity. The real murderer n terrorists move free n innocent are murdered.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Feel ashamed to be part of country where there is no humanity.', 'tones': [{'score': 0.564967, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'The real murderer n terrorists move free n innocent are murdered.', 'tones': [{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
Gustakh - E - Rasgulla,Jindgi bhar jis aadmi ne aadiwasiyo ka khun piya aaj uske marne par ye giddh aatanki sten ko hero banane par tule huye hai.,{'document_tone': {'tones': []}}
Sadhan Bhattacharyya,This is the fate of people in todays India who fights for human rights and social justice. Now they are urban naxals and terrorists. Don&#39;t know how many more adjectives may be added in future to safeguard the interests of rulers and the rich riches.,"{'document_tone': {'tones': [{'score': 0.655928, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.554733, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'This is the fate of people in todays India who fights for human rights and social justice.', 'tones': [{'score': 0.572257, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'Now they are urban naxals and terrorists.', 'tones': []}, {'sentence_id': 2, 'text': 'Don&#39;t know how many more adjectives may be added in future to safeguard the interests of rulers and the rich riches.', 'tones': [{'score': 0.636458, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
Ashwiniprasad Bag,Salute to stan,{'document_tone': {'tones': []}}
Ravi Prakash Gupta,As a citizen of India I feel ashamed,"{'document_tone': {'tones': [{'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
