Name,Comment,tone
Tomy John,"Fr. Stan Swamy , for sure , is in heaven. Is there any scope for investigation journalism into other Stan Swamies (helpless poor jarkhand adivasis) in jail.","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Fr. Stan Swamy , for sure , is in heaven.', 'tones': [{'score': 0.898327, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'Is there any scope for investigation journalism into other Stan Swamies (helpless poor jarkhand adivasis) in jail.', 'tones': [{'score': 0.58393, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
alvanor elf,Trust the govt not these missionaries. They will have ulterior motives,"{'document_tone': {'tones': [{'score': 0.513523, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Trust the govt not these missionaries.', 'tones': [{'score': 0.508892, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 1, 'text': 'They will have ulterior motives', 'tones': []}]}"
Anoop Gomes,"Mani polititian after so many murdered and done  against law, still roming free years. Shame shame  on India law....","{'document_tone': {'tones': [{'score': 0.749486, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Mani polititian after so many murdered and done  against law, still roming free years.', 'tones': []}, {'sentence_id': 1, 'text': 'Shame shame  on India law....', 'tones': [{'score': 0.558514, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
Jacob Samuel,Rev Stan Swamy forgive us as Indians for barbaric inhuman treatment you gone through We as a nation are ashamed of our government’s handling of your case<br>We are very saddened of your demise in such a helpless way.,"{'document_tone': {'tones': [{'score': 0.548105, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Dheeraj Rajput,चुतिओ की मण्डली 😄😄😄😭<br>कहू तो रुमाल दे दू😭😭😭😭,"{'document_tone': {'tones': [{'score': 0.509022, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Parackal Joy,Modi will be treated like this one day,"{'document_tone': {'tones': [{'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Andre Rodrigues,Pray for beautification of stanswammy as saint iof spiritual and corporal works of mercy.,{'document_tone': {'tones': []}}
dkk Kharkongor,As day is passing my believe in our government is going..shame on the government.he was so sick n no one fought for himm...shame shame shame..keep doin things lyk this now not only corona worst thn corona wil com n punish,"{'document_tone': {'tones': [{'score': 0.580767, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.828448, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'As day is passing my believe in our government is going..shame on the government.he', 'tones': [{'score': 0.617258, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'was so sick n no one fought for himm...shame shame shame..keep doin things lyk this now not only corona worst thn corona wil com n punish', 'tones': [{'score': 0.561504, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.628662, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
Kris Ea,it was a well planned murder by Modi&#39;s BJP govt.,"{'document_tone': {'tones': [{'score': 0.574113, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Thomas Ninan,Praying for Fr&#39;s soul. Rest in peace.,"{'document_tone': {'tones': [{'score': 0.759867, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Praying for Fr&#39;s soul.', 'tones': [{'score': 0.511374, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'Rest in peace.', 'tones': [{'score': 0.812416, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
Phineas Pemba,So they Finally Murdered a Noble social worker Who was working for the Poorest of the Poor of our country .<br>Rest in Peace Father 🙏🙏🙏,{'document_tone': {'tones': []}}
m Db,Yes he was indirectly murdered...,"{'document_tone': {'tones': [{'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Rocky,"The bail was denied correctly, if a criminal is ill doesn&#39;t mean he should be given bail. He died his natural death and given all the treatment as per law.. there is nothing tragic, just a terrorist has died","{'document_tone': {'tones': [{'score': 0.579994, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.774505, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'The bail was denied correctly, if a criminal is ill doesn&#39;t mean he should be given bail.', 'tones': [{'score': 0.828638, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'He died his natural death and given all the treatment as per law.. there is nothing tragic, just a terrorist has died', 'tones': [{'score': 0.754126, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
Mary Suprita,The country that let go people like VIJAY MALLYA and denies a sipper and repeated bail plea for a ailing 84 year man..WAKE UP INDIA!!! Injustice at its peak .,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Manju Bodra,"😭😥😥😥😥😭😭😥😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 84 के बुढ़े फादर स्टेन स्वामी से सरकार डर गई क्योंकि सरकार का आदिवासियों से  जल, जंगल ,जमीन  को छीनने की कोशिश नाकाम रही, वे  आदिवासियों का आवाज़ बनकर खड़े थे ।","{'document_tone': {'tones': [{'score': 0.852866, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
manmath singhdeo,Achhe din....,{'document_tone': {'tones': []}}
New Place,In this country India is there any respect for senior citizens of this country.he is not  ashram Babu.what harm he did for this country.he was fighting for justice to poor.shame on present BJP government,"{'document_tone': {'tones': [{'score': 0.527434, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.733641, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'In this country India is there any respect for senior citizens of this country.he is not  ashram Babu.what harm he did for this country.he', 'tones': []}, {'sentence_id': 1, 'text': 'was fighting for justice to poor.shame on present BJP government', 'tones': [{'score': 0.550688, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
dr. nicholas,An innocent&#39;s blood was shed on the cross when a  Herod and  a  Pilate became friends ! But He rose again from death. But where are the perpetrators now? They met their  ends!,"{'document_tone': {'tones': [{'score': 0.537928, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'An innocent&#39;s blood was shed on the cross when a  Herod and  a  Pilate became friends !', 'tones': []}, {'sentence_id': 1, 'text': 'But He rose again from death.', 'tones': [{'score': 0.673755, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 2, 'text': 'But where are the perpetrators now?', 'tones': [{'score': 0.931034, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.916667, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.931034, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 3, 'text': 'They met their  ends!', 'tones': [{'score': 0.641976, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
Jubel Dcruz,Fr. Stan Swamy was targeted because he stood in the way of the persecution of the tribals. He was also working for communal harmony. That&#39;s where he became a nuisance for the government.<br>   Fr Stan died a martyr sacrificing his life in the battle against injustice.,"{'document_tone': {'tones': [{'score': 0.551508, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Fr. Stan Swamy was targeted because he stood in the way of the persecution of the tribals.', 'tones': [{'score': 0.538448, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'He was also working for communal harmony.', 'tones': [{'score': 0.781136, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 2, 'text': 'That&#39;s where he became a nuisance for the government.<br>', 'tones': []}, {'sentence_id': 3, 'text': 'Fr Stan died a martyr sacrificing his life in the battle against injustice.', 'tones': [{'score': 0.887964, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
Varghese Antony,Political pressure denied justice. failure of judiciary.,"{'document_tone': {'tones': [{'score': 0.796082, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.931994, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Political pressure denied justice.', 'tones': [{'score': 0.736057, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'failure of judiciary.', 'tones': [{'score': 0.659396, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
Jubel Dcruz,"What did the State gain by murdering Fr. Stan Swamy? <br><br><br>   Fr. Stan Swamy was a humanitarian and a man of God whom our government could not treat with humanity. He was not a part of the Bhima-Koregaon violence and had been arrested by the NIA (National Intelligence Agency) in a dubious case of the Elgar Parishad violence. He will live in our hearts as a hero, the brave dissenter who stood against the fascist Modi government at the cost of his life. Narendra Modi and Amit Shah have Fr. Stan Swamy&#39;s blood on their hands. The country will never forgive them. The death of Fr. Stan Swamy on July 5 will haunt the Indian judiciary forever. May his soul rest in peace.<br>   Fr. Stan Swamy wouldn&#39;t have survived for long. It was inevitable. His death was a murder and nothing else.<br>   But the prolonged torture Fr. Stan Swamy faced at his age and in his condition, even in the face of all the protests, was deliberately imposed by the State, and done so defiantly, blatantly, and openly to make a point and an example. It was premeditated. And it was bloody-minded malice baring its fangs from the highest level.<br>   But Stan Swamy&#39;s defiance was of an epic level. He stuck to his convictions to the very last. All the might and power of the State could not break an 84 year old man with so many ailments infected by    Covid.<br>   He won in the end. And like Gladys Staines, the widow of the late Graham Staines who was burnt alive along with his two sons, I am sure he was true to his faith by forgiving his oppressors.<br>   What did the State achieve by murdering<br>Fr. Stan Swamy?","{'document_tone': {'tones': [{'score': 0.686334, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.565067, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.528165, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.598638, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'What did the State gain by murdering Fr.', 'tones': [{'score': 0.506763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Stan Swamy?', 'tones': []}, {'sentence_id': 2, 'text': '<br><br><br>\xa0\xa0 Fr.', 'tones': []}, {'sentence_id': 3, 'text': 'Stan Swamy was a humanitarian and a man of God whom our government could not treat with humanity.', 'tones': [{'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 4, 'text': 'He was not a part of the Bhima-Koregaon violence and had been arrested by the NIA (National Intelligence Agency) in a dubious case of the Elgar Parishad violence.', 'tones': []}, {'sentence_id': 5, 'text': 'He will live in our hearts as a hero, the brave dissenter who stood against the fascist Modi government at the cost of his life.', 'tones': [{'score': 0.75746, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 6, 'text': 'Narendra Modi and Amit Shah have Fr.', 'tones': []}, {'sentence_id': 7, 'text': 'Stan Swamy&#39;s blood on their hands.', 'tones': [{'score': 0.552111, 'tone_id': 'fear', 'tone_name': 'Fear'}]}, {'sentence_id': 8, 'text': 'The country will never forgive them.', 'tones': [{'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 9, 'text': 'The death of Fr.', 'tones': [{'score': 0.734988, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 10, 'text': 'Stan Swamy on July 5 will haunt the Indian judiciary forever.', 'tones': [{'score': 0.571618, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.825035, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 11, 'text': 'May his soul rest in peace.<br>', 'tones': [{'score': 0.91961, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 12, 'text': 'Fr.', 'tones': []}, {'sentence_id': 13, 'text': 'Stan Swamy wouldn&#39;t have survived for long.', 'tones': []}, {'sentence_id': 14, 'text': 'It was inevitable.', 'tones': [{'score': 0.989586, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 15, 'text': 'His death was a murder and nothing else.<br>', 'tones': [{'score': 0.544456, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 16, 'text': 'But the prolonged torture Fr.', 'tones': [{'score': 0.510377, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 17, 'text': 'Stan Swamy faced at his age and in his condition, even in the face of all the protests, was deliberately imposed by the State, and done so defiantly, blatantly, and openly to make a point and an example.', 'tones': [{'score': 0.565277, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 18, 'text': 'It was premeditated.', 'tones': [{'score': 0.931034, 'tone_id': 'fear', 'tone_name': 'Fear'}]}, {'sentence_id': 19, 'text': 'And it was bloody-minded malice baring its fangs from the highest level.<br>', 'tones': []}, {'sentence_id': 20, 'text': 'But Stan Swamy&#39;s defiance was of an epic level.', 'tones': [{'score': 0.509018, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 21, 'text': 'He stuck to his convictions to the very last.', 'tones': [{'score': 0.567009, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.970053, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 22, 'text': 'All the might and power of the State could not break an 84 year old man with so many ailments infected by\xa0\xa0\xa0 Covid.<br>', 'tones': []}, {'sentence_id': 23, 'text': 'He won in the end.', 'tones': []}, {'sentence_id': 24, 'text': 'And like Gladys Staines, the widow of the late Graham Staines who was burnt alive along with his two sons, I am sure he was true to his faith by forgiving his oppressors.<br>', 'tones': [{'score': 0.701168, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.6821, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 25, 'text': 'What did the State achieve by murdering<br>Fr.', 'tones': [{'score': 0.548557, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 26, 'text': 'Stan Swamy?', 'tones': []}]}"
Nicodin Mardi,Adivasi are always peace loving how they can them ..........,"{'document_tone': {'tones': [{'score': 0.963884, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.874372, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
,,{'document_tone': {'tones': []}}
Sumaiya TARA,Father of rajdeep no more,"{'document_tone': {'tones': [{'score': 0.516645, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Revolutionary Evolution,✊🔥,{'document_tone': {'tones': []}}
Raj Malhotra,He was an urban naxal just like dickdeep sardesai,"{'document_tone': {'tones': [{'score': 0.946222, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Bharath R,Great News !! Virus kills another Virus. Anti India forces coming together to call this insect as some freedom fighter. Wake up Hindus ! dont fall for such cheap tricks by these libarandus..,"{'document_tone': {'tones': [{'score': 0.798695, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Great News !! Virus kills another Virus.', 'tones': []}, {'sentence_id': 1, 'text': 'Anti India forces coming together to call this insect as some freedom fighter.', 'tones': [{'score': 0.589295, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.716301, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 2, 'text': 'Wake up Hindus !', 'tones': [{'score': 0.559098, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 3, 'text': 'dont fall for such cheap tricks by these libarandus..', 'tones': []}]}"
LOVE MOON,"Stanswamy got all Medical facility, which an ordinary Criminal in Custody never gets. Then why such hue&amp;Cry by the Indian presstitutes.","{'document_tone': {'tones': [{'score': 0.853975, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.955886, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Stanswamy got all Medical facility, which an ordinary Criminal in Custody never gets.', 'tones': [{'score': 0.882442, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'Then why such hue&amp;Cry by the Indian presstitutes.', 'tones': [{'score': 0.94544, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
AV Dan,Yes why was supreme court silent why was there no enquiry ????,{'document_tone': {'tones': []}}
Aashutosh Singh,"Here goes the Indian media again, barking on behalf of China. Please enlighten the charges he was arrested on and how serious they were. Ill health is no excuse for pardon.","{'document_tone': {'tones': [{'score': 0.736354, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.726613, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Here goes the Indian media again, barking on behalf of China.', 'tones': []}, {'sentence_id': 1, 'text': 'Please enlighten the charges he was arrested on and how serious they were.', 'tones': [{'score': 0.621433, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.840228, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.509368, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 2, 'text': 'Ill health is no excuse for pardon.', 'tones': []}]}"
Likmay mossang,84 yr old Fr Stan Swamy is gone. Is India safe now??🙏,"{'document_tone': {'tones': [{'score': 0.802429, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': '84 yr old Fr Stan Swamy is gone.', 'tones': [{'score': 0.517166, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'Is India safe now??🙏', 'tones': [{'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
K Rock,Rest in piece ...shame on those bloddy authorities who are cause of his death......you are always in our prayer...,"{'document_tone': {'tones': [{'score': 0.89773, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.713028, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.618451, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Martha Caldeira,Julio if this judiciary disturbs your why on earth are you&#39;ll supporting rhea?,"{'document_tone': {'tones': [{'score': 0.532616, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Martha Caldeira,"Look at SSR n Dishas case so much of genuine proofs n yet how the judiciary is taking forever to solve this case only coz they&#39;re favorites are involved, is this how our India is Today?","{'document_tone': {'tones': [{'score': 0.595823, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.58289, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Teresa Dsouza,When he&#39;s alive no help he got so he&#39;s dead now no point to talk about him he&#39;s in heaven he&#39;s safe in God&#39;s hands he dosen&#39;t need any justice now,"{'document_tone': {'tones': [{'score': 0.507117, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Martha Caldeira,"Julio Rebeiro pls be honest with yourself, don&#39;t defend your favorites",{'document_tone': {'tones': []}}
Aji Cherian,Bjp will pay the price for the murder of catholic priest. This gvt will never come back to power again.,"{'document_tone': {'tones': [{'score': 0.828525, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Bjp will pay the price for the murder of catholic priest.', 'tones': []}, {'sentence_id': 1, 'text': 'This gvt will never come back to power again.', 'tones': [{'score': 0.660207, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
Gunuganti Ashokrao,"Except India Today and some left lobby, nobody is bothering about the death of this 84 year old man&#39;s natural death. In India it has become a fashion that all terrorist and naxal supporters are suffixing their name  with human rights activist.","{'document_tone': {'tones': [{'score': 0.722866, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Except India Today and some left lobby, nobody is bothering about the death of this 84 year old man&#39;s natural death.', 'tones': [{'score': 0.747067, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.63698, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'In India it has become a fashion that all terrorist and naxal supporters are suffixing their name  with human rights activist.', 'tones': [{'score': 0.598602, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
Teresa Dsouza,He&#39;s a living saint on earth <br> May his soul rest in peace Amen,"{'document_tone': {'tones': [{'score': 0.585664, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
iarisa channel,Rest in peace Father and pray for us from heaven 🙏🙏,{'document_tone': {'tones': []}}
Joy Peter,This modi and sha destroyed our country,{'document_tone': {'tones': []}}
monica pamei,Dear fr.stan you are a great hero may God grant your soul heavenly peace n reward .,"{'document_tone': {'tones': [{'score': 0.874217, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.58393, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
Windsor Souza,The chai man condoles an actor dying ....but for a priest who died because he was an obstruction to the rich died shame in the system it sucks no one bothered hands in blood ... history repeats itself,"{'document_tone': {'tones': [{'score': 0.781858, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Andrew Liew,That&#39;s what makes Fr Stan a hero while dying in custody. The state authorities had denied him oh his rights and treated him cruelly while in prison. This inhumane treatment of Fr Stan should be widely condemned  by all mankind in the strangest terms. Now the authorities  are satisfied because they had murdered Fr Stan. His crimes are fighting for the rights of underprivileged of the minorities. The world is watching.,"{'document_tone': {'tones': [{'score': 0.548225, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.571887, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.682161, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'That&#39;s what makes Fr Stan a hero while dying in custody.', 'tones': [{'score': 0.596824, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'The state authorities had denied him oh his rights and treated him cruelly while in prison.', 'tones': [{'score': 0.586709, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 2, 'text': 'This inhumane treatment of Fr Stan should be widely condemned  by all mankind in the strangest terms.', 'tones': [{'score': 0.6821, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 3, 'text': 'Now the authorities  are satisfied because they had murdered Fr Stan.', 'tones': [{'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 4, 'text': 'His crimes are fighting for the rights of underprivileged of the minorities.', 'tones': []}, {'sentence_id': 5, 'text': 'The world is watching.', 'tones': [{'score': 0.667961, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
shri peter narayan,This guy was foreign funded Maoist killed many people . He died natural death at 85. Only sirdesai can speak good of him because both are paid by same foreign father!! Gaddhar,"{'document_tone': {'tones': [{'score': 0.607401, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'This guy was foreign funded Maoist killed many people .', 'tones': []}, {'sentence_id': 1, 'text': 'He died natural death at 85.', 'tones': [{'score': 0.889385, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 2, 'text': 'Only sirdesai can speak good of him because both are paid by same foreign father!! Gaddhar', 'tones': [{'score': 0.629945, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.698634, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
,,{'document_tone': {'tones': []}}
shri peter narayan,"Pithhu Sirdesai - a paid agent of foreign funding working for leftists, Ford NGO and Qatar - Gaddhar .",{'document_tone': {'tones': []}}
Datta Digamber,Stop conversions mafia <br><br>Stop conversions mafia using foreign funds <br><br>Stop conversions mafia control of European and USA visas and funds for journalists which makes them pliant <br><br>Pliant journalist and human rights activist funded by conversions mafia are overlooking how naxalite muscle power is used to control tribal areas and conversions activities are carried on in this areas<br>STOP CONVERSIONS OF HINDUS,{'document_tone': {'tones': []}}
Aanchal,"Rajdeep will ofcourse sympathise with terrorists. He was a member of banned terrorist organisation and had links with Naxals and Maoists. Hundreds of our Jawans have lost life because of Red Terror, but so called journalists like Rajdeep will provide intellectual cover to Red Terror. Shame!","{'document_tone': {'tones': [{'score': 0.885705, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Rajdeep will ofcourse sympathise with terrorists.', 'tones': [{'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'He was a member of banned terrorist organisation and had links with Naxals and Maoists.', 'tones': [{'score': 0.832004, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'Hundreds of our Jawans have lost life because of Red Terror, but so called journalists like Rajdeep will provide intellectual cover to Red Terror.', 'tones': [{'score': 0.651144, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.663387, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 3, 'text': 'Shame!', 'tones': [{'score': 0.931034, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 1.0, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
Sharad Pant,Strict action should be taken who are misguiding and giving false information. Keep those people on radar who are supporting Stain like culprits.,"{'document_tone': {'tones': [{'score': 0.664175, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.749306, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Strict action should be taken who are misguiding and giving false information.', 'tones': [{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Keep those people on radar who are supporting Stain like culprits.', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
ws,Everyone knows he&#39;s innocent ..the system itself knew this. They just misuse their power.,"{'document_tone': {'tones': [{'score': 0.936899, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.921915, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Everyone knows he&#39;s innocent ..the system itself knew this.', 'tones': [{'score': 0.87766, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'They just misuse their power.', 'tones': [{'score': 0.968123, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
