level,id,parent_id,object_id,object_type,object_key,query_status,query_time,query_type,message,created_time,like_count,comment_count,error.message
0,1,None,23230437118_10160842127267119,seed,,,None,None,,,,,
1,2,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,Full support to farmers but they must avoid vandalism.,2021-01-26T08:33:14+0000,17,5,
1,3,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,When our future generations asks us why India is still considered developing country.... show them these pictures,2021-01-26T08:33:59+0000,9,5,
1,4,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,"OMG, they have so much spare time and money. They don't deserve any subsidy or Income Tax Exemption.",2021-01-26T08:33:23+0000,10,9,
1,5,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,BJP's betrayal of the country for the pitch money of the monopoly capitalists!  Don’t do this to nation’s farmers!,2021-01-26T08:59:04+0000,4,0,
1,6,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,,2021-01-26T08:59:08+0000,2,3,
1,7,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,True farmers are true indian. They can't destroy our own nation India.??.. these seems to be fake kishans. Bring navjot siddhu back to BJP and project him as CM in absence of akali..,2021-01-26T14:58:08+0000,0,0,
1,8,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,Anyone disrespecting our national flag should not be spared. With due respect but I doubt ability of Honourable Judges who allowed this tractor rally. Should they also be questioned ? Was it a deliberate attempt to destroy peaceful R D celebrations? What has court achieved ?,2021-01-26T14:54:51+0000,1,4,
1,9,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,"Me from india..hindu..bharat(indian..hindustan..bharatiyan..)..media indian media india today...uplouding respective pession men..or women from me beside..sad news?????? protest..again centre's farm laws in underway..meanwhile,a group of farmer has reached the Red fornt in#Delhi it's sentance..????????",2021-01-26T11:07:12+0000,0,0,
1,10,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,"?? #????????_???? ?? ???? ??? ??, ????? ????? ?? #???????? ?",2021-01-26T09:38:58+0000,2,0,
1,11,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,"Bias picture,  does not capture what exactly happened,  this is level of journalism and reporting",2021-02-04T18:08:39+0000,0,0,
1,12,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,Big respect for Sikh farmers.,2021-01-26T08:52:27+0000,4,0,
1,13,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,"It's not Tractor rally by FARMERS, it's clearly shows a rally of  #KhalistaniTerrorists",2021-01-26T09:31:46+0000,3,0,
1,14,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,Kash unn me se koi saccha kishan hota toh aaj apni zameen par yeh nahi hone deta... What a shameful day...??,2021-01-26T17:17:04+0000,0,0,
1,15,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,?? ???? ????? ???? ?? ??????? ?? ??? ?? ???? ?? ???????? ?? ????????? ?? ?? ??? ? ??? ?? ?? ?? ?? ???? ?????? ?? ?? ?????? ?? ?????? ?? ?? ?????? ?? ?? ??????? ?????? ????,2021-01-27T04:45:27+0000,0,0,
1,16,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,Kisan toh koi nai h en mai sale gunda gardi kr  rahe h,2021-01-26T09:18:04+0000,0,0,
1,17,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,All the prayers are for Kisan health & safety.,2021-01-26T10:34:30+0000,1,0,
1,18,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,Bc tum logo ke chakkar mai koi or majaa le raha h ...tum bss naam ke kishan ho,2021-01-26T15:21:51+0000,0,0,
1,19,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,???? ????,2021-01-26T08:51:59+0000,0,4,
1,20,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,India is agrarian country and we depend hugely upon   the    farmers for the countrys welfare,2021-01-27T16:03:04+0000,0,0,
1,21,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,kuch kutto ko ya sob dekh kor hashi aa raha hain...shamless people ,2021-01-26T15:42:50+0000,0,0,
1,22,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,Hindus gov have asked Sikhs not to display Nishan Saheb on top of tractors. Why do they hate Sikhs.,2021-01-26T08:56:08+0000,0,1,
1,23,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,Why govt gave this permission,2021-01-26T09:31:45+0000,0,0,
1,24,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,BJP's Deep Sidhu & his followers were the ones who tried to siege Red Fort & hoisted Nishan Sahib flag. ????????????????????????https://www.facebook.com/1043977709323291/posts/1562740860780304/,2021-01-26T13:59:22+0000,1,0,
1,25,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,Farmers are doing their best. ??,2021-01-26T09:12:45+0000,1,0,
1,26,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.5,Facebook:/<post-id>/comments,Evil comes in all sorts of kinds and faces.,2021-01-26T09:13:59+0000,1,1,
1,27,1,23230437118_10160842127267119,offcut,,fetched (200),11:53.5,Facebook:/<post-id>/comments,,,,,
1,28,1,23230437118_10160842127267119,headers,,fetched (200),11:53.5,Facebook:/<post-id>/comments,,,,,
1,29,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,All is not lost. I just saw this tweet. https://twitter.com/Arun2981/status/1354064012867104768?s=08,2021-01-26T16:54:32+0000,0,0,
1,30,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,Palm oil 1Ltr jumped from Rs 72 to Rs 123 Refined sunflower oil jumped from Rs85 to Rs 145 Petrol jumped from Rs 74 to Rs92 Like all prices are flying high and our PM is flying kite of Hindu Muslim,2021-01-26T12:02:49+0000,0,0,
1,31,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,Enough is enough...! Call army,2021-01-26T15:52:45+0000,0,0,
1,32,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,"Farmers are mother of Nature,  and not Terrorists.",2021-01-26T09:52:21+0000,0,0,
1,33,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,These are not farmers. They are Khalistani activist and terrorists,2021-01-26T15:28:18+0000,0,0,
1,34,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,Still think they are farmers. Aj protest karne do. Kal dhund dhund ke andar karo,2021-01-26T11:51:32+0000,0,3,
1,35,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,"??? ?? ??? ?? ??? ??? ?? ?? ????? ???? ????? ?? ????? ??? ?? ?????? ?????? ???? ???? ???? ??? ????? ?? ?????? ???????? ?? ???? ??????? ?? ??? ???? ??? ??? ???? ?????, ????? ?? ???? ??? ???? ??? ??? ???? ??????",2021-01-26T12:30:23+0000,0,0,
1,36,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,"I have been following the farmers agitation for a long time now . It was very confusing initially .  But now it's disgusting .   I read somewhere that promise of the new changes in farm laws were in the Congress manifesto of 2019 ,   I saw mr Pawar's interview as Central agriculture minister in which he proposed the same changes that are in the new law.   I saw an  interview of Mr Kejriwal where he proposed that the same changes be made in the farm laws.   And now these guys are opposing the same.   Then the  government had a series of meetings with the farmers' leaders which were inconclusive.  Then  the supreme court suggested that an expert  committee be formed to go through the clauses with a fine tooth comb and get both parties to come to an agreement, which the farmers rejected. Then the government agreed that the laws will be kept in abeyance for the next 18 months till an amicable solution is found, which the farmers rejected.  And today they invade Delhi city , break all the laws ,  destroy public and private property ,  attack with swords , beat up on duty police personnel.  And now I feel enough is enough.",2021-01-26T11:54:43+0000,1,0,
1,37,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,Please remove that word 'farmers' they are not farmers .#indiatoday,2021-01-26T16:10:01+0000,0,0,
1,38,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,Peaceful protest ,2021-01-26T08:36:42+0000,2,5,
1,39,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,Are they really farmers or public property destroyers...?????????,2021-01-27T04:40:48+0000,0,0,
1,40,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,Now let's go inside red fort and hoist Nishan Saheb.,2021-01-26T08:54:20+0000,0,0,
1,41,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,They came with Khalistan flag,2021-01-26T10:01:47+0000,0,4,
1,42,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,Remember HAPPY REPUBLIC DAY. ??????,2021-01-26T09:15:55+0000,1,0,
1,43,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,?? ????? ?? ????? ???? ???? ?????? ???? ?? ????? ?? ?? ???? ????? ???? 26 ????? ?? ?????? ???? ????? ??? ???? ???? ???? ??????? ?? ??? ????? ?????? ????? ?? ????? ?????? ????? ????? ??? ??? ?? ?? ???? ??????? ???? ?????? ?? ??? ?? ??? ??? ???? ?? ???? ??? ?? ??? ?????? ???? ??? ???? ??????? ??? ???? ??? ?????? ????? ??? ????? ??? ????? ?? ?? ????? ??? ????? ???????? ?????? ?? ???? ?? ???? ?????? ?? ?? ????? ???? ??? ???? ????,2021-01-26T08:59:09+0000,0,0,
1,44,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,????? ?? ??? ?? ????????? ??...??? ???? ??? ???? ?? ????? ???? ?? ? ?? ?? ?? ???? ???? ???? ??????? ????? ?? ????? ?? ??? ??????.???? ????? ???? ???? ?? ??.. ?? ???? ?? ???? ?? ????? #????????????? ???? ?????? ?? ??????...,2021-01-26T15:39:42+0000,0,0,
1,45,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,Time aa gya h enko bhagane ka,2021-01-26T09:18:17+0000,0,0,
1,46,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,Modi he to Mumkin he.....,2021-01-26T11:04:17+0000,1,0,
1,47,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,And that group is belong to saffron terrorists,2021-01-26T15:10:11+0000,0,0,
1,48,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,Another propaganda... Police is torturing Kisan Rally... And this Godi Media is showing Fake picture..,2021-01-26T10:58:39+0000,1,3,
1,49,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,"Farmer or infringe elements? Using religious flag at red fort, Is it acceptable?What next from govt of India?",2021-01-26T10:36:17+0000,0,41,
1,50,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,In Kulab Jindha bad,2021-01-26T09:33:31+0000,0,0,
1,51,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,Straight away to the Canada. ????????,2021-01-26T08:41:20+0000,2,0,
1,52,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,JALLIANWALA BAUG HISTORY REPEATED IN DELHI,2021-01-26T16:03:11+0000,0,0,
1,53,1,23230437118_10160842127267119,data,data.*,fetched (200),11:53.9,Facebook:/<post-id>/comments,Not Group of Farmers they are Antinational Who defame the Tricolor   Shameless people who stand with such Antinational’s,2021-01-26T09:36:15+0000,1,3,
1,54,1,23230437118_10160842127267119,offcut,,fetched (200),11:53.9,Facebook:/<post-id>/comments,,,,,
1,55,1,23230437118_10160842127267119,headers,,fetched (200),11:53.9,Facebook:/<post-id>/comments,,,,,
1,56,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,Kisaan ekta jindabaad,2021-01-26T09:25:21+0000,0,0,
1,57,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,Izzat nhi rahi ab tumhati,2021-01-26T08:45:24+0000,0,3,
1,58,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,Lund ke farmers hai ye,2021-01-26T09:27:20+0000,0,0,
1,59,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,,2021-01-26T13:19:11+0000,3,0,
1,60,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,,2021-01-27T00:56:08+0000,0,0,
1,61,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,,2021-01-27T00:55:44+0000,0,0,
1,62,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,,2021-01-26T16:34:52+0000,0,0,
1,63,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,,2021-01-26T08:36:06+0000,3,0,
1,64,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,,2021-01-27T02:04:25+0000,0,0,
1,65,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,,2021-01-27T00:55:54+0000,0,0,
1,66,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,,2021-01-26T17:07:47+0000,0,0,
1,67,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,,2021-01-27T00:56:03+0000,0,0,
1,68,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,,2021-01-26T08:33:56+0000,0,0,
1,69,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,,2021-01-26T09:53:25+0000,0,0,
1,70,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,,2021-01-26T09:24:35+0000,0,0,
1,71,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,#FakeReportByIndiatodayAnchor  #Vulture_Journalism,2021-01-26T10:38:34+0000,0,0,
1,72,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,,2021-01-26T09:27:29+0000,1,2,
1,73,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,,2021-01-26T09:28:00+0000,0,0,
1,74,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,,2021-01-26T08:35:52+0000,0,0,
1,75,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,,2021-01-26T09:27:04+0000,0,0,
1,76,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,??????,2021-01-26T09:26:46+0000,0,0,
1,77,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,"Modi bhakat ab chilaa chilaaa drama kare ge comments ma, bus itna sun farmers da right ha capital ma protest karna modi di baat cheet ma kuch aage bada nahi saka kisano na bada diya bus. Thanda paani pio ab or modi ko bolo chaye bana lo mehmaan delhi aa gaye ha. ?? ",2021-01-26T08:48:54+0000,6,10,
1,78,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,These will led to their own destruction eventually.  Don't mess with the sovereign of India.,2021-01-26T16:53:37+0000,1,0,
1,79,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,,2021-01-26T09:31:09+0000,1,1,
1,80,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.3,Facebook:/<post-id>/comments,Don't forget that India is an agrarian country. Every support for farmers. India belong to farmers...,2021-01-27T07:46:26+0000,0,0,
1,81,1,23230437118_10160842127267119,offcut,,fetched (200),11:54.3,Facebook:/<post-id>/comments,,,,,
1,82,1,23230437118_10160842127267119,headers,,fetched (200),11:54.3,Facebook:/<post-id>/comments,,,,,
1,83,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.8,Facebook:/<post-id>/comments,Was Deep Sidhu and his followers responsible for hoisting that flag at the Red Fort?   He is the same person who campaigned for BJP in Lok Sabha Elections. Last time also he caused trouble in the protest by giving alleged Pro-Khalistani statements.,2021-01-26T15:26:30+0000,0,0,
1,84,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.8,Facebook:/<post-id>/comments,"China - Pakistan - Congress - Left - Khalisthanis - Maoists - Tukde tukde gang , Naxalites- Criminals ... all have joined hands to  destabilize India  -  All supported by Rahul Gandhi, Kejriwal,  Sitaram Yeturi , Sharad Pawar, Sonia Gandhi, Capt Amrendra Singh !!!",2021-01-26T08:47:04+0000,2,0,
1,85,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.8,Facebook:/<post-id>/comments,,2021-01-26T08:36:04+0000,3,6,
1,86,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.8,Facebook:/<post-id>/comments,"Yahi hoga manmani ka nateeja. Aur taalo baaten, bjp ko lagta hai ki baaten nahi karenge to thode dinmein sab thanda ho jayega sab bhul jaayenge, sab kharaab governance ka nateeja hai.",2021-01-26T16:32:29+0000,0,1,
1,87,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.8,Facebook:/<post-id>/comments,Dare to show the yellow khalistani flagss,2021-01-26T08:37:53+0000,5,4,
1,88,1,23230437118_10160842127267119,data,data.*,fetched (200),11:54.8,Facebook:/<post-id>/comments,Great job by our famers today. Their silent was misused by Modi govt. They are proving and spreading bad news through Zee News. Modi Govt Shame on you coward,2021-01-26T16:33:44+0000,0,0,
