,Reply,sentiment
170,"['please', 'read', 'akhil', 'gogoi', 'assam', 'imprison', 'year', 'nia', 'later', 'court', 'find', 'innocentstill', 'action', 'nia']",0.05
171,"['punish', 'murder', 'helpless', 'old', 'man']",0.1
172,"['imagination', 'possible']",0.0
173,"['see', 'nia', 'would', 'upgrade', 'degrade']",0.0
174,"['personally', 'assume', 'r', 'bjp', 'scar', 'father', 'swamy', 'close', 'association', 'adi', 'conversion', 'campaign', 'nowadays', 'go']",0.0
175,"['conversion', 'go', 'stop', 'spread', 'believe', 'rumour', 'fight', 'live', 'land', 'right', 'corporation', 'want', 'fool', 'adivasis', 'steal', 'land', 'resource', 'threaten', 'rev', 'stan', 'swamy', 'beacause', 'stand', 'way', 'mamata', 'banerjee', 'also', 'fight', 'adivasis', 'label', 'naxal', 'supporter', 'even', 'touch', 'diff', 'rev', 'stan', 'vulnerable', 'remove', 'way', 'rev', 'stan', 'hero', 'crusader', 'wish', 'know', 'earlier', 'wish', 'could', 'save', 'clutch']",-0.019480519480519487
176,"['luke', 'jalal', 'get', 'daily', 'news', 'facebook', 'page', 'amp', 'whatsapp', 'forward', 'surprise']",0.0
177,"['naxal', 'backer', 'dy']",0.0
178,"['nit', 'dandi', 'would', 'one', 'day', 'even', 'parent', 'gon', 'na', 'feel', 'sad', 'rather', 'sense', 'relief']",-0.5
179,"['bikash', 'rak', 'u', 'like', 'wisehave', 'u', 'ever', 'try', 'understand', 'pain', 'family', 'hundred', 'police', 'personnel', 'kill', 'arrogant', 'naxals']",0.0
180,"['nit', 'dandi', 'know', 'fact', 'indeed', 'naxal', 'supporter', 'even', 'call', 'govt', 'able', 'prove', 'yet', 'jump', 'gun']",0.5
181,"['nit', 'dandi', 'evidence', 'prove', 'alliance', 'naxals', 'way', 'gloat', 'ail', 'kill', 'saffron', 'brigade', 'kill', 'helpless', 'people', 'get', 'sadistically', 'happy', 'spineless']",0.8
182,"['nia', 'stand', 'quotno', 'information', 'availablequot']",0.0
183,"['sanjay', 'singha', 'fight', 'others', 'still', 'position', 'fr', 'stan', 'go', 'fulfil', 'purpose', 'jesus', 'say', 'quotwell', 'do', 'son', 'enter', 'kingdom', 'god', 'live', 'eternal', 'bliss']",0.13636363636363635
184,"['may', 'die', 'custody']",0.0
185,"['sad', 'unhealthy']",-0.45
186,"['ek', 'naxali', 'aur', 'terorisom', 'ke', 'aaropi', 'ke', 'baare', 'tum', 'logonko', 'itani', 'hamdardi', 'kyon', 'haikaise', 'log', 'ho', 'tumek', 'naxali', 'ko', 'apna', 'hero', 'manate', 'ho']",0.0
187,"['information', 'come', 'back', 'money', 'transfer', 'rbi', 'check', 'come', 'write', 'criminal', 'come', 'person', 'die', 'saint', 'naxal', 'want', 'break', 'countrylook', 'bhima', 'riot']",-0.2
188,"['siddharth', 'jain', 'crime', 'prove', 'yet', 'stan', 'smamy', 'jail', 'member', 'interrogate', 'till', 'date']",-0.1
189,"['rekha', 'kalasare', 'go', 'ask', 'judiciary']",0.0
190,"['siddharth', 'jain', 'need', 'ask']",0.0
191,"['rekha', 'kalasare', 'ask']",0.0
192,"['siddharth', 'jain', 'one', 'say', 'naxal', 'culprit', 'etc', 'anti', 'national', 'govt', 'prove', 'till', 'shame', 'believe', 'govt', 'lie']",0.0
193,"['forget', 'mention', 'pragya', 'thakur', 'bail', 'due', 'health', 'problem', 'walk', 'day', 'back', 'play', 'basketball', 'recently', 'dance', 'marriage', 'party', 'court']",-0.041666666666666664
194,"['siddharth', 'jain', 'even', 'court', 'nia', 'prove', 'proof', 'hand', 'proof', 'court', 'do', 'big', 'big', 'mistake', 'way', 'cia', 'agent']",0.0
195,"['siddharth', 'jain', 'ask', 'one', 'claim', 'rev', 'stan', 'naxal', 'b', 'say', 'heresay', 'heresay', 'truth', 'uapa', 'draconian', 'act', 'pass', 'silence', 'activist', 'anybody', 'question', 'govt', 'mor']",0.0
196,"['rupesh', 'g', 'proof', 'de', 'pehletu', 'bjp', 'ka', 'dalal', 'hai', 'kyaproof', 'de', 'bhaiproof', 'ke', 'bina', 'u', 'investigatotshow', 'u', 'license', 'give', 'u', 'proof', 'return', 'thankyou']",0.0
197,"['yes', 'ndtv', 'become', 'like', 'primetime', 'channel', 'become', 'voice', 'rule', 'party']",0.0
198,"['puncher', 'putr']",0.0
199,"['rohit', 'suryavanshi', 'kya', 'bhai', 'kyu', 'aa', 'jate', 'ho', 'religion', 'pr', 'ladne', 'bhai', 'tum', 'bjp', 'ko', 'yahi', 'krta', 'atta', 'hai', 'kya']",0.0
200,"['boat', 'anant', 'chamche', 'aa', 'gye']",0.0
201,"['ha', 'ha', 'trust', 'r', 'amp', 'vote', 'bjp']",0.0
202,"['urban', 'naxal', 'tha', 'wo']",0.0
203,"['ashamed', 'urself', 'know', 'moist']",0.0
204,"['p', 'mishra', 'well', 'saidpeople', 'enough', 'brain', 'understand', 'propaganda', 'truthif', 'rubbish', 'work', 'like', 'piddi', 'medium', 'get', 'cr', 'rupee', 'salary', 'keep', 'propaganda']",-0.06666666666666667
205,"['mishra', 'well', 'say', 'culprit', 'case']",0.0
206,"['kapil', 'mishra', 'ragani', 'tiwari', 'yahi', 'haan', 'culprit', 'dubey', 'mar', 'chuka', 'kamlesh', 'mar', 'chupka', 'burey', 'ka', 'bura', 'hal', 'hi', 'hota', 'haa', 'ya', 'humney', 'khoob', 'dekhaa', 'haa']",0.0
207,"['p', 'mishra', 'defend', 'right', 'adivasis', 'make', 'u', 'maoist', 'true', 'yellow', 'nationalist']",0.2119047619047619
208,"['shelldie', 'defend', 'call', 'right', 'snatch', 'land', 'indentity', 'use', 'tribals', 'slave', 'crypto', 'convert', 'deserve', 'strictest', 'punishment', 'garb', 'defend', 'tribals', 'conversionits', 'trillion']",0.2857142857142857
209,"['great', 'anymore']",0.8
210,"['p', 'mishra', 'cant', 'silence', 'native', 'citizen', 'india', 'make', 'wild', 'allegation', 'democracy', 'never', 'prove', 'court', 'law', 'land', 'know', 'use', 'tribals', 'slave', 'long', 'historical', 'fact', 'india', 'record']",0.016666666666666666
211,"['matter', 'bhakts', 'bhakts']",0.0
212,"['mathew', 'almeida', 'better', 'rice', 'bag']",0.5
213,"['mathew', 'almeida', 'since', 'run', 'logic', 'come']",0.0
214,"['p', 'mishra', 'real', 'shame', 'real', 'bhakt', 'say', 'community', 'hindu', 'leave', 'almighty', 'god', 'amp', 'convert', 'bag', 'rice', 'even', 'historically', 'hindu', 'test', 'amp', 'prove', 'commit', 'ow']",0.13333333333333333
215,"['ajesh', 'avirah', 'r', 'u', 'still', 'live', 'india', 'rule', 'british', 'christian', 'mughals', 'christian', 'suffer', 'issue', 'rap', 'nun', 'kerala', 'fighing', 'nun', 'kill', 'child', 'christian', 'school', 'canada', 'wh']",0.02727272727272727
216,"['p', 'mishra', 'christian', 'know', 'fact', 'term', 'rice', 'bag', 'well', 'amp', 'use', 'first', 'amp', 'repeatedly', 'call', 'b', 'social', 'medium', 'cell', 'usual', 'tactic', 'call', 'perpetrator']",0.008333333333333331
217,"['vandana', 'srivastavamadamji', 'stan', 'swami', 'ek', 'naxali', 'tha', 'jo', 'terorisom', 'ke', 'aarop', 'jail', 'thausanne', 'naxali', 'banake', 'bahot', 'saare', 'jawanoki', 'jaan', 'lo', 'haikaise', 'log', 'ho', 'tum']",-0.1
218,"['vandana', 'srivastavayou', 'benaxali', 'logonko', 'harkato', 'pe', 'ashamed', 'hona', 'chahiye']",0.0
219,"['ajesh', 'avirah', 'google', 'see', 'cry', 'image', 'sister', 'lucy', 'monster', 'franco', 'mulakkal', 'leave', 'tribals', 'alone', 'stop', 'grab', 'land', 'let', 'enjoy', 'culture']",0.4
220,"['ajesh', 'avirah', 'guilt', 'accept', 'hindu', 'priest', 'r', 'jail', 'charge', 'serious', 'offence', 'least', 'law', 'catch', 'case', 'christian', 'mosters', 'like', 'franco', 'mulakkal', 'entire', 'church', 'system', 'side', 'monster', 'expel', 'sist']",-0.14666666666666667
221,"['p', 'mishra', 'evil', 'eye', 'always', 'blind', 'good', 'others', 'ever', 'do', 'society', 'amp', 'focus', 'always', 'would', 'rarest', 'minor', 'evil', 'community', 'break', 'morale', 'amp', 'shame', 'community', 'do', 'good', 'hist']",-0.19166666666666668
222,"['p', 'mishra', 'eye', 'fail', 'see', 'large', 'portion', 'catholic', 'church', 'stand', 'amp', 'protest', 'justice', 'dear', 'sister', 'lucy', 'amp', 'protest', 'expel', 'amp', 'punish', 'franco', 'case', 'eye', 'catch', 'part', 'ar']",-0.09523809523809523
223,"['rupesh', 'g', 'court', 'ne', 'bola', 'ye']",0.0
224,"['p', 'mishra', 'go', 'view', 'want', 'know', 'history', 'text', 'u', 'read', 'newspaper', 'follow', 'fr', 'stan', 'pure', 'heart', 'silently', 'suffer', 'crore', 'rupee', 'suggest', 'would', 'bail', 'leave', 'india']",0.10714285714285714
225,"['thara', 'j', 'lol', 'serious', 'offender', 'would', 'bail']",0.23333333333333336
226,"['p', 'mishra', 'u', 'need', 'worry', 'sister', 'lucy', 'fund', 'openly', 'support', 'extreme', 'islamist', 'organisation', 'spread', 'allegation']",-0.0625
227,"['thara', 'j', 'lol', 'fund', 'pope', 'u', 'even', 'know', 'recent', 'statement']",0.4
228,"['p', 'mishra', 'real', 'hero']",0.2
229,"['p', 'mishra', 'ashamed', 'naive', 'like', 'year', 'old', 'blind', 'follower', 'saffronwith', 'stink', 'mentality', 'ashamed', 'existence']",-0.2333333333333333
230,"['p', 'mishra', 'first', 'get', 'know', 'pm', 'hm', 'international', 'leader', 'still', 'quite', 'faraway']",0.125
231,"['rupesh', 'g', 'stan', 'swamy', 'utne', 'hi', 'naxali', 'jitna', 'ki', 'wo', 'kisaan', 'khalistani', 'aur', 'jitna', 'ki', 'tum', 'hindustani']",0.0
232,"['p', 'mishra', 'defend', 'land', 'right', 'tribals', 'mamta', 'b', 'fight', 'land', 'singur', 'accuse', 'mr', 'stan', 'efforst', 'mamata', 'b', 'label', 'maoist', 'supporter', 'bhajpa', 'hire', 'mithun', 'chakraborty']",0.2857142857142857
233,"['sanjay', 'singha', 'preach', 'u', 'well', 'stan', 'get', 'deserve']",0.0
234,"['p', 'mishra', 'even', 'existence', 'demise', 'vaguely', 'hear', 'prime', 'accuse', 'year', 'back', 'pay', 'much', 'attention', 'take', 'notice', 'everything', 'transpire', 'preach']",-0.09999999999999999
235,"['sanjay', 'singha', 'stan', 'swamy', 'naxali', 'tha', 'ye', 'sabko', 'maloom', 'haiaise', 'bahot', 'saare', 'urban', 'naxal', 'desh', 'rehkar', 'deshvirodhi', 'gatividhiya', 'karte', 'haiye', 'missionary', 'logonke', 'garibi', 'ka', 'fayda', 'uthake', 'dharmqntaran', 'karte', 'haitribles', 'ko', 'government', 'ke', 'khilap', 'karke', 'dharma']",0.0
236,"['rupesh', 'g', 'haan', 'saare', 'galt', 'hain', 'bus', 'ek', 'sarkar', 'aur', 'sarkar', 'ke', 'samarthak', 'sahi', 'hain', 'samast', 'desh', 'se', 'kisaan', 'samuday', 'ikattha', 'hua', 'tha', 'maha', 'tamil', 'nadu', 'telangana', 'bihar', 'jharkhand', 'haryana', 'mp', 'uttarakhand', 'punjab', 'aur', 'haryana', 'dilli', 'ke', 'kareeb', 'hai', 'bolkar', 'w']",0.0
237,"['sanjay', 'singha', 'activist', 'want', 'bring', 'similar', 'human', 'human', 'connection', 'sentilenese', 'tribe', 'andamannow', 'heavenmissionaries', 'call', 'preacher', 'never', 'help', 'tribe', 'snatch', 'identity']",0.0
238,"['p', 'mishra', 'jharkhand', 'wb', 'orissa', 'mamata', 'banerjee', 'also', 'help', 'tribals', 'call', 'maoist', 'identity', 'snatch', 'identity', 'first', 'place', 'give', 'identity', 'activist', 'like', 'stan', 'swa']",0.25
239,"['sanjay', 'singha', 'lol', 'talk', 'like', 'ab', 'uneducated', 'man', 'tribals', 'identity', 'rule', 'law', 'mamata', 'might', 'help', 'without', 'ask', 'convert', 'prime', 'focus', 'missonaries', 'call', 'activist', 'r']",0.8
240,"['p', 'mishra', 'okay', 'say', 'tribals', 'make', 'convert', 'gunpoint', 'greed', 'resource']",0.5
241,"['p', 'mishra', 'fact', 'still', 'conduct', 'mindless', 'argument', 'prof', 'dark', 'regard', 'subject', 'would', 'like', 'know', 'make', 'think', 'tribals', 'quotforcefullyquot', 'turneddid', 'one', 'santhali', 'c']",-0.1722222222222222
242,"['sanjay', 'singha', 'u', 'ever', 'read', 'history', 'u', 'could', 'simply', 'know', 'decetive', 'nature', 'fraudsgo', 'atleast', 'read', 'history', 'specially', 'hustory', 'tribals', 'activist', 'r', 'upliftment', 'tribals', 'could']",0.17857142857142858
243,"['p', 'mishra', 'exactly', 'want', 'know', 'convert', 'problem']",0.25
244,"['sanjay', 'singha', 'lose', 'r', 'treat', 'slave', 'start', 'hat', 'concept', 'nationstate', 'imbibe', 'year', 'wage', 'war', 'fellow', 'community', 'fall', 'thes']",0.0
245,"['p', 'mishra', 'schedule', 'tribe', 'schedule', 'caste', 'ever', 'get', 'identity', 'hinduism', 'since', 'time', 'immemorial', 'big', 'humiliate', 'fight', 'actual', 'identitystance', 'society', 'even', 'today', 'missionary', 'acros']",0.0
246,"['p', 'mishra', 'even', 'rev', 'stan', 'coax', 'people', 'convert', 'let', 'tell', 'inspire', 'someone', 'alter', 'view', 'religious', 'disposition', 'wrong', 'still', 'deserve', 'right', 'proper', 'medical', 'aid', 'bail', 'proper', 'medical', 'care', 'ranchi']",-0.030612244897959186
247,"['sanjay', 'singha', 'stan', 'criminaland', 'hence', 'punishedthe', 'end']",0.0
248,"['p', 'mishra', 'tell', 'tribals', 'anybody', 'convert', 'wrong', 'adult', 'take', 'decision', 'willingly', 'like', 'r', 'rehmanthe', 'music', 'director', 'dr', 'b', 'r', 'ambedkar']",-0.05000000000000001
249,"['p', 'mishra', 'stan', 'kill', 'criminal', 'stan', 'braveheart', 'wish', 'meet', 'wish', 'know', 'personally', 'every', 'indian', 'meet', 'even', 'youespecially', 'bitterness', 'apathy', 'would', 'dilute', 'bite', 'sure']",0.033333333333333326
250,"['shame', 'youtube', 'delete', 'comment', 'nationalist', 'try', 'silence', 'youtube', 'obey', 'modi', 'law', 'data', 'privacy', 'stop', 'work', 'work', 'indian', 'law', 'otherwise', 'indian', 'govt', 'ban', 'fraudulent', 'company', 'india']",0.0
251,"['youtube', 'fraudulent', 'company', 'insert', 'mole', 'indian', 'democracy', 'weaken', 'follow', 'indian', 'data', 'law', 'boycott', 'youtube']",0.0
252,"['absolutely', 'boycott', 'twitter', 'youtube', 'boycott', 'social', 'medium']",0.11666666666666667
253,"['p', 'mishra', 'introspect', 'man', 'fund', 'u']",0.0
254,"['thara', 'j', 'tough', 'digest', 'fact']",-0.3888888888888889
255,"['say', 'particular', 'time', 'great', 'nationit', 'may', 'worst', 'nation', 'like', 'state', 'sponsered', 'terrorismi', 'leave', 'country', 'dirty', 'politics', 'dirty', 'mindset', 'people']",-0.24666666666666667
256,"['god', 'reward', 'u', 'frji']",0.0
257,"['p', 'mishra', 'u', 'know', 'fund', 'put', 'disgrace', 'common', 'sense', 'common']",-0.3
258,"['aqeel', 'khan', 'hisab', 'se', 'dikha', 'kay', 'hafiz', 'say', 'masood', 'azar', 'yasin', 'malik', 'aaj', 'tak', 'jinda', 'kaise']",0.0
259,"['red', 'salute', 'fr', 'swami', 'unfulfilled', 'dream', 'adibashis', 'amp', 'dalits', 'immediately', 'honour']",0.0
260,"['anime', 'quote', 'r', 'per', 'comment']",0.0
261,['wwwwwwwwwwwwwws'],0.0
262,"['kya', 'apko', 'pata', 'hai', 'dna']",0.0
263,"['achha', 'mazak', 'kiya']",0.0
264,"['haso', 'beta', 'haslo', 'jitna', 'chahe', 'tumhara', 'bi', 'time', 'ayega']",0.0
265,"['african', 'dna']",0.0
266,"['bhai', 'ekdm', 'sahi', 'kaha', 'aane']",0.0
267,"['democracy', 'mob', 'rule', 'fool']",0.0
268,"['andhbhakt', 'lagta', 'hai']",0.0
269,"['use', 'mind']",0.0
270,['cell'],0.0
271,"['chamcha', 'medium', 'bhai', 'pillar', 'ki', 'beizzati', 'mt', 'kr']",0.0
272,"['bow', 'allah', 'saviour', 'remove', 'sin', 'world']",0.0
273,"['uchiha', 'madara', 'kahna', 'kya', 'chahte', 'ho']",0.0
274,"['curious', 'cast', 'allah', 'ka', 'imaan', 'rakho', 'khud', 'dil', 'ka', 'sukhoon', 'janaat', 'ka', 'inteham', 'hoga']",-0.1
275,"['uchiha', 'madara', 'palestine', 'ke', 'musalmano', 'ko', 'bata']",0.0
276,"['god', 'soon', 'show', 'justice', 'happy', 'fight', 'die', 'justice']",0.8
277,"['yaseen', 'khan', 'indeed', 'god', 'justice', 'show', 'mercy', 'everyone', 'particular', 'one']",0.16666666666666666
278,"['bhai', 'ye', 'kya', 'backwash', 'h']",0.0
279,"['people', 'leave', 'hinduism', 'despite', 'case']",0.0
280,"['whatsapp', 'university', 'ka', 'student', 'lgata', 'hai', 'koi', 'sabut', 'hai', 'tere', 'pas']",0.0
281,"['use', 'mind']",0.0
282,"['tanoja', 'jail', 'th', 'jo', 'ki', 'maharashtra', 'govt', 'k', 'h']",-0.1
283,"['ha', 'ha', 'trust', 'r', 'amp', 'vote', 'bjp']",0.0
284,"['fti', 'xx']",0.0
285,"['haha', 'anti', 'national', 'kill', 'bigger', 'anti', 'national', 'save', 'propoganda', 'shame', 'ravish', 'maharashtra', 'government', 'save', 'traitor', 'antihuman']",0.1
286,['andhbhakt'],0.0
287,['kyu'],0.0
288,"['hafij', 'syed', 'bi', 'saal', 'ka', 'hai', 'kaya', 'use', 'maaf', 'ker', 'de']",0.0
289,"['tinka', 'singh', 'tu', 'ja', 'hafiz', 'saeed', 'ko', 'sza', 'de', 'aa', 'uska', 'badla', 'kiya', 'tu', 'indian', 'citizen', 'se', 'lega']",0.0
290,"['tera', 'baap', 'hain']",0.0
291,"['ha', 'ha', 'trust', 'r', 'amp', 'vote', 'bjp']",0.0
292,"['like', 'shame']",0.0
293,['sahil'],0.0
294,"['rohit', 'suryavanshi', 'fr', 'stan', 'ka', 'real', 'story', 'pado', 'patha', 'chalega', 'uska', 'baap', 'hai', 'ya', 'aur', 'thu', 'modi', 'ka', 'kya', 'bantha', 'hei', 'christian', 'priest', 'never', 'terrorist', 'tum', 'logon', 'ka', 'akal', 'teek', 'nahin', 'hei', 'gobar', 'aur', 'gomutr', 'bhara', 'hua', 'heitry', 'honest', 'first']",0.2625
295,"['darakhshan', 'khan']",0.0
296,"['arup', 'giri', 'dna']",0.0
297,"['rohit', 'suryavanshi']",0.0
298,"['lakshya', 'agarwal', 'sag']",0.0
299,"['sachin', 'bhangare', 'hahah', 'hahaha', 'hahah', 'hahaha', 'hahah', 'hahaha']",0.20000000000000004
300,"['vivian', 'pinto', 'jesus', 'aa', 'gye', 'hulu', 'hulu', 'hulu', 'hulu', 'hulu', 'hulu', 'hulu', 'hulu', 'cancer', 'khtm', 'motapa', 'khtm', 'aj', 'vampanthi', 'terrorist', 'bhi', 'khtm', 'kg', 'daal', 'chawal', 'par', 'convert', 'hone', 'wale']",0.0
301,"['rohit', 'suryavanshi', 'hahah', 'dna']",0.0
302,"['sachin', 'bhangare', 'mera', 'dna', 'puri', 'duniya', 'main', 'hain', 'vampanthiyo', 'main', 'bhi', 'mera', 'dna', 'hain']",0.16666666666666666
303,"['look', 'talk', 'abt', 'humanitythere', 'limit', 'hypocrisy']",0.0
304,"['aum', 'om', 'get', 'hell']",0.0
305,"['gaya', 'buddha']",0.0
306,"['gaya', 'buddha']",0.0
307,"['worry', 'rabish', 'also', 'send', 'place', 'stan']",0.0
308,"['gaya', 'buddha', 'hope', 'u', 'also', 'go', 'sane', 'place']",0.0
309,"['ghair', 'muslim', 'kabhi', 'jannat', 'nahi', 'jata', 'quran', 'main', 'bol', 'diya', 'gaya', 'hai', 'ki', 'ghair', 'muslim', 'ka', 'maghfirat', 'ka', 'dua', 'nahi', 'mangna', 'ha']",0.16666666666666666
310,"['apna', 'comment', 'delete', 'kijiye']",0.0
311,"['v', 'p', 'lol', 'catch', 'cell', 'script', 'copy', 'amp', 'paste']",0.8
312,"['v', 'p', 'many', 'time', 'give', 'fact', 'amp', 'along', 'video', 'lol', 'stop', 'disinformation']",0.65
313,"['god', 'justice']",0.0
314,"['right', 'mindless', 'bhakts', 'call', 'maoist', 'even', 'nia', 'lawfully', 'convict']",0.028571428571428564
315,"['sirf', 'muslim', 'dalit', 'aur', 'aadivaasi', 'reservation', 'ke', 'maje', 'le', 'rahe', 'hai']",0.0
316,"['temporary', 'mail', 'muslim']",0.0
317,"['obc', 'sc', 'dalit']",0.0
318,"['rajkumar', 'vishwakarma', 'sc', 'st']",0.0
319,"['nahi', 'hindu', 'v', 'jhel', 'rahe', 'hain', 'bhai']",0.0
320,"['live', 'pluralistic', 'society', 'historical', 'baggage', 'modern', 'democratic', 'country', 'always', 'tough', 'wonderful', 'constitution', 'shri', 'ambedkar', 'ji', 'colleague', 'give', 'u', 'blueprint', 'code', 'conduct', 'navigate', 'various', 'situation', 'course', 'easier', 'win', 'friend', 'influence', 'people', 'hatred', 'revenge', 'conspiracy', 'theory']",0.24963924963924963
321,"['sulagana', 'biswas', 'rule', 'country', 'lay', 'constitution', 'see', 'change', 'discourse', 'last', 'many', 'yearsthe', 'majoritarianism', 'take', 'leadership', 'push', 'country', 'unscientific', 'way', 'think', 'even', 'core', 'leadershi']",0.25
322,['l'],0.0
323,"['failure', 'produce', 'evidence', 'tell', 'lie', 'court']",-0.3166666666666667
324,"['evidence', 'continue', 'jail', 'try', 'n', 'release']",-0.1
325,"['thing', 'use', 'current', 'government', 'effectively']",0.3
326,"['sad', 'nelson', 'mandela']",-0.5
327,"['sabse', 'super', 'bola', 'shabash']",0.3333333333333333
328,"['tera', 'baap', 'tha', 'kya', 'father', 'likh', 'raha', 'hai']",0.0
329,"['i', 'desh', 'main', 'sbk', 'andr', 'insaaniyat', 'mar', 'chuki', 'haijb', 'sb', 'azadi', 'ki', 'ladayi', 'bhul', 'gayefir', 'se', 'gualmi', 'ki', 'taraf', 'aa', 'gaye', 'fir', 'b', 'log', 'aram', 'se', 'soo', 'rhe', 'haimodi', 'ki', 'tanashahi', 'ko', 'support', 'kr', 'rhe', 'haiya', 'chup', 'haito', 'kya', 'hoga', 'kuch', 'nae', 'hoga']",0.16666666666666666
330,"['common', 'man', 'india', 'doom', 'people', 'vote', 'grave', 'look', 'corona', 'situation', 'price', 'necessary', 'commodity', 'last', 'year', 'destroy', 'life', 'many', 'still', 'government', 'say', 'quot', 'sab', 'changasi', 'quot']",0.0
331,"['hope', 'call', 'naxal', 'n', 'maoist', 'come', 'know', 'truth', 'fr', 'stan']",0.0
332,"['bhai', 'unkeliye', 'phir', 'bhi', 'word', 'kam', 'hi', 'hain', 'real', 'hero', 'channel', 'gandu']",0.2
333,"['mushtaq', 'ali', 'right']",0.2857142857142857
334,"['jab', 'bhi', 'enquiry', 'hoti', 'hai', 'toh', 'inko', 'parkinson', 'ho', 'jata', 'hai']",0.0
335,"['avi', 'gate', 'ab', 'chale', 'bhi', 'gaye', 'ab', 'kya', 'bolna', 'hai']",0.0
336,"['supreme', 'court', 'jesus']",0.0
337,"['raunak', 'naik', 'better', 'modi']",0.5
338,"['mr', 'kincaid', 'isme', 'modi', 'kha', 'se', 'aya']",0.0
339,"['mr', 'kincaid', 'modi', 'role']",0.0
340,"['raunak', 'naik', 'christian', 'shame', 'u', 'grow', 'beyond', 'religionsmall', 'mind']",0.0
341,"['raunak', 'naik', 'ram']",0.0
342,"['raunak', 'naik', 'shame', 'ppl', 'divide', 'nation', 'name', 'religion', 'learn', 'something', 'fr', 'stan', 'fight', 'poor', 'ppl', 'without', 'look', 'religion', 'belong']",-0.4
343,"['peace', 'luver', 'yes', 'bcoz', 'modi', 'director', 'story']",0.0
344,"['raunak', 'naik', 'even', 'listen', 'video', 'stupid']",-0.7999999999999999
345,"['raunak', 'naik', 'oh', 'please', 'integrity', 'sc', 'day']",0.0
346,"['raunak', 'naik', 'goondutva', 'godi', 'sure']",0.5
347,"['janani', 'hemalatha', 'use', 'talling', 'third', 'class', 'atankvadi', 'bjp', 'extremist', 'type']",0.0
348,"['raghav', 'game', 'everything', 'revovles', 'around', 'jesus', 'wife', 'get', 'pregnant', 'blame', 'modi', 'ji']",-0.033333333333333354
349,"['janani', 'hemalatha', 'spot', 'secular', 'convent', 'breed', 'belief', 'everyone', 'equal', 'someone', 'disguise', 'hindu', 'secular', 'random', 'farida', 'begum', 'ishrat', 'jah']",-0.25
350,"['kisko', 'support', 'kar', 'rahe', 'ho']",0.0
351,"['jb', 'tak', 'log', 'road', 'pe', 'nae', 'aayenge', 'oppose', 'nae', 'krnege', 'kuch', 'nae', 'hoga', 'aaj', 'stan', 'swamy', 'haikl', 'hmme', 'se', 'koe', 'aur', 'hogahm', 'fir', 'se', 'gulam', 'ho', 'chuke', 'hai']",0.0
352,"['bhaibut', 'moti', 'chamadi', 'ke', 'andh', 'bhakt', 'abhi', 'bhi', 'namo', 'ki', 'tshirt', 'pehen', 'ke', 'ghum', 'rahe', 'hai']",0.0
353,"['wait', 'watch', 'till', 'iam', 'sure', 'punish', 'people']",0.5
354,"['day', 'come', 'soon', 'see', 'life', 'predecessor']",0.0
355,"['bjp', 'legalize', 'corruption']",0.0
356,"['sab', 'changa', 'si']",0.0
357,"['kuch', 'bhi', 'hoaayega', 'tau', 'modi', 'hihahahhaha']",0.0
358,"['sanju', 'b', 'haa', 'kya', 'kare', 'agar', 'nahi', 'aya', 'sare', 'deshwasio', 'ko', 'gaddar', 'karar', 'kar', 'emergency', 'declare', 'kar', 'dega']",0.0
359,"['like', 'spend', 'stupid', 'statue', 'vaccine', 'diplomacy', 'vaccinesbjp', 'hatao', 'desh', 'bachao']",-0.7999999999999999
360,"['file', 'case', 'sure']",0.5
361,"['sir', 'mehnat', 'di', 'kamaii', 'mehnat']",0.0
362,"['deepto', 'banerjee', 'itni', 'buddhi', 'kaha', 'se', 'lata', 'hai', 'bhai']",0.0
363,"['lol', 'investigate', 'agency', 'work', 'bjp', 'tune']",0.8
364,"['aditya', 'bakshi', 'bakshi', 'saab', 'isse', 'satire', 'kahate', 'hai', 'muje', 'bhi', 'pata', 'hai', 'ki', 'arad', 'bjp', 'hari', 'zayada', 'se', 'zyada', 'emergency', 'hi', 'declare', 'kare', 'gi']",0.0
365,"['government', 'use', 'asymmetric', 'economic', 'warfare', 'successful', 'unfortunately', 'people', 'india', 'adverseries']",0.15
366,"['lkn', 'koi', 'political', 'party', 'father', 'stan', 'ke', 'liye', 'kuch', 'nahi', 'kia']",0.0
367,"['raunak', 'naik', 'court', 'modify', 'court']",0.0
368,"['amit', 'singh', 'modify', 'court']",0.0
369,"['deepto', 'banerjee', 'bro', 'know', 'modify', 'economy', 'type', 'economy', 'word', 'like', 'unfair']",-0.5
370,"['andhbhakts', 'accept', 'plz', 'forgive']",0.0
371,"['urban', 'naxal']",0.0
372,"['father', 'vatican', 'conversion', 'dead']",-0.2
373,"['thsi', 'would', 'good', 'place', 'identify', 'urban', 'naxels', 'society', 'proud', 'day', 'naxel', 'dy', 'objective', 'conversion', 'adivasis', 'catholic', 'stop', 'sympathy']",0.3
374,"['already', 'northeast', 'major', 'newspaper', 'oped', 'plant', 'narrative', 'quotprophetquot', 'like', 'figure', 'get', 'publish']",0.0625
375,"['lallu', 'ram', 'yeah', 'missionary', 'afterall']",0.0
376,"['acussed', 'die', 'may', 'soul', 'go', 'piglet']",0.0
