,Comment,sentiment
381,"['achhe', 'din']",0.0
382,['conscience'],0.0
383,"['huge', 'curse', 'innocent', 'jail', 'head', 'nia', 'official', 'slap', 'uapa', 'innocent']",0.4939
384,"['india', 'safe', 'maovadi', 'terrorism']",-0.4019
385,"['nia', 'official', 'judge', 'lawyer', 'slap', 'criminal', 'charge', 'innocent', 'priest', 'answer', 'final', 'judgement', 'lord']",-0.1027
386,['hindutva'],0.0
387,"['jai', 'jawan', 'jai', 'kisan']",0.0
388,"['achhe', 'log', 'isliye', 'kam', 'rah', 'gye', 'jo', 'dusro', 'k', 'liye', 'acha', 'kre', 'ga', 'use', 'aise', 'halato', 'gujrna', 'pdega', 'logo', 'mein', 'insaniyat', 'nhi', 'bachi', 'koi', 'bare', 'mein', 'baat', 'hi', 'nhi', 'kr', 'rha', 'logo', 'ko', 'koi', 'frk', 'nhi', 'padta', 'kisi', 'k', 'marne', 'se']",0.0
389,['pucl'],0.0
390,"['bahut', 'rota', 'hai', 'ravish', 'kumar', 'depression', 'chala', 'jayega', 'apni', 'negativity', 'se']",-0.7906
391,"['sir', 'mere', 'jija', 'ji', 'death', 'civid', 'k', 'karan', 'hui', 'unki', 'panchayat', 'chunav', 'mai', 'death', 'ho', 'gyisarkar', 'hamari', 'help', 'nhi', 'rhi', 'h', 'sir', 'hamari', 'didi', 'k', 'baby', 'h', 'year', 'month', 'ksir', 'plsss', 'helpme']",-0.7269
392,"['hlo', 'sir', 'plsss', 'help']",0.4019
393,"['mara', 'gaya', 'urban', 'naxal']",0.0
394,"['ye', 'mere', 'watan', 'k', 'logokya', 'tumhare', 'saarir', 'ka', 'khoon', 'nhi', 'ubaltaayaad', 'rakhna', 'inn', 'masoom', 'ki', 'murder', 'ka', 'jawaab', 'denaa', 'hogaa']",-0.6908
395,"['great', 'passionate', 'personality', 'generation', 'great', 'role', 'model']",0.9118
396,['rip'],0.0
397,['mur'],0.0
398,"['death', 'sorry', 'state', 'affair', 'actually', 'ravish', 'kumar', 'great', 'manreporter']",-0.0258
399,"['samy', 'swami', 'phillipino', 'priest', 'indulge', 'convert', 'oria', 'adivasis', 'christianity', 'tell', 'fact', 'people', 'seem', 'one', 'agenda', 'show', 'present', 'government', 'bad', 'taste', 'wonder', 'see', 'anything', 'good', 'do', 'government', 'watch', 'program', 'get', 'view', 'opposition', 'seem', 'behave', 'like', 'pay', 'agent', 'opponent', 'country', 'really', 'unfortunate']",-0.4201
400,"['hasbhi', 'allah', 'nyamal', 'wa', 'kelsatyame', 'jyate']",0.0
401,"['sarkar', 'udhiyog', 'patio', 'ki', 'gulam', 'hbharat', 'shoshone', 'samay', 'pith', 'pr', 'h', 'dalito', 'musalmano', 'agar', 'koi', 'sanvidhn', 'ke', 'paksh', 'baat', 'karna', 'janta', 'h', 'wah', 'desh', 'ka', 'dushan', 'bata', 'deti', 'h', 'sarkaror', 'jailo', 'dal', 'deti', 'hjitne', 'log', 'chahe', 'aadi', 'wasio', 'ke', 'bich', 'kaam', 'kr', 'rahe', 'hoya', 'koure', 'gawan', 'ka', 'jashan', 'ho', 'sabhi', 'samaj', 'sewak', 'desh', 'bjp', 'ghazal', 'bata', 'kr', 'jail', 'dal', 'diya', 'jata', 'h']",0.0
402,"['nailjustice', 'mar', 'guy', 'bjp', 'r', 'jeet', 'giya']",0.0
403,"['india', 'ka', 'sarkar', 'bhut', 'hi', 'kharab', 'hai', 'sb', 'ke', 'sb', 'gush', 'khor', 'hai', 'eske', 'wajs', 'se', 'father', 'ka', 'death', 'huwa']",-0.5994
404,"['sheer', 'murder']",-0.6908
405,"['dirtiness', 'personify']",0.0
406,"['gurudware', 'mein', 'ek', 'javan', 'ki', 'khalistaniyo', 'ne', 'hatya', 'kardi', 'uske', 'upar', 'bhi', 'kuchh', 'bol']",0.0
407,"['ravish', 'ji', 'aapko', 'sarm', 'nahi', 'aati', 'hai', 'galat', 'fact', 'dikhate', 'rahte', 'hain']",0.0
408,"['social', 'activist', 'fight', 'long', 'year', 'welfare', 'right', 'tribals', 'unfortunate', 'bjp', 'neither', 'fight', 'upliftment', 'downtrodden', 'allow', 'people', 'like', 'frstanswamy', 'shame', 'god', 'save', 'country', 'fascist']",-0.7351
409,"['father', 'intercede', 'poor', 'people', 'sacrifice', 'life', 'let', 'justice', 'prevail']",0.0772
410,"['ravish', 'kumar', 'aap', 'ko', 'danyabad', 'bahut', 'bahut', 'dhanyawad']",0.0
411,"['people', 'spend', 'time', 'prison', 'due', 'inefficient', 'corrupt', 'inhumanly', 'person', 'hold', 'power', 'misuse', 'must', 'compensate', 'adequately', 'govt', 'also', 'good', 'share', 'official', 'implicate', 'false', 'case', 'happen', 'one', 'safe', 'india']",0.5719
412,"['rabish', 'babu', 'tum', 'kaise', 'selective', 'patrakaarita', 'krte', 'ho', 'ye', 'sb', 'jante', 'h', 'aaj', 'iska', 'ek', 'example', 'tumne', 'de', 'diya', 'jb', 'sadhu', 'ko', 'mara', 'gya', 'tb', 'tum', 'kuch', 'nhi', 'bole', 'aaj', 'kya', 'hua', 'stan', 'swami', 'jo', 'ki', 'ek', 'aaropi', 'h', 'uske', 'liye', 'tum', 'presan', 'ho', 'rhe', 'ho']",0.0
413,"['worst', 'wait', 'culpritkarma', 'show', 'responsible', 'happen']",-0.4215
414,"['worst', 'wait', 'culpritkarma', 'show', 'responsible', 'happen']",-0.4215
415,"['accord', 'leftist', 'bjp', 'k', 'tha', 'sahi', 'hi', 'tha']",0.0
416,"['utter', 'shame', 'system', 'govt', 'policejudiciaryniacbi', 'cannotwill', 'catch', 'big', 'shark', 'criminal', 'bold', 'enough', 'persecute', 'poor', 'innocent']",-0.8271
417,"['people', 'jharkhand', 'wakeup', 'see', 'modi', 'govt', 'state']",0.0
418,"['year', 'old', 'man', 'go', 'court', 'sipper', 'drink', 'water', 'understand', 'much', 'morality', 'humanity', 'fall']",0.0
419,"['humanitarian', 'light', 'go', 'indian', 'state', 'solely', 'responsible', 'father', 'custodial', 'brutal', 'kill', 'peaceful', 'pious', 'son', 'jesus', 'calm', 'presentday', 'socalled', 'jai', 'shri', 'ruler', 'lord', 'ram', 'teach', 'bjp', 'r', 'kill', 'innocent', 'work', 'humanitarian', 'selfless', 'service', 'poor', 'rip', 'father', 'stan', 'swamy']",-0.8555
420,"['sad', 'know', 'demise', 'may', 'god', 'render', 'soul', 'rest', 'peace']",0.3612
421,"['nd', 'tv', 'ko', 'salaam', 'thankyou', 'ravish', 'sir']",0.0
422,"['rip', 'father', 'stan', 'swamy']",0.0
423,"['iska', 'mout', 'zimendaar', 'pura', 'ka', 'pura', 'sarkar', 'courtt', 'hai', 'kitne', 'begunahon', 'ki', 'jaan', 'legi', 'begunahon', 'ko', 'insaaf', 'gunehgar', 'ko', 'saza', 'milini', 'chahiye']",0.0
424,"['great', 'man', 'stain', 'swamishayad', 'ab', 'samay', 'aagya', 'hai', 'ki', 'janta', 'sarkaro', 'ke', 'khilaf', 'khdi', 'ho', 'taki', 'hum', 'logo', 'ko', 'bhi', 'sarkar', 'kahin', 'jail', 'na', 'dalde', 'father', 'stain', 'jese', 'logo', 'ki', 'madad', 'ek', 'aandolan', 'hona', 'chaiye', 'kissan', 'aandolan', 'jesauapa', 'kanoon', 'wapis', 'lo']",0.6249
425,"['upar', 'wala', 'sab', 'dekh', 'rha', 'jab', 'mazloom', 'par', 'zulm', 'hota', 'upar', 'wale', 'ka', 'insaaf', 'faisla', 'krta']",0.0
426,"['nia', 'ko', 'fasi', 'ho']",0.0
427,"['tamil', 'nadunot', 'kerala', 'rip']",0.0
428,"['judsri', 'sarkar', 'gemdar', 'ha']",0.34
429,"['hardcore', 'criminal', 'get', 'highest', 'power', 'help', 'hardcore', 'criminal', 'ordinary', 'true', 'people', 'suffer', 'like', 'government', 'temple', 'justice', 'criminal']",-0.5106
430,"['may', 'soul', 'rest', 'peace', 'amen']",0.5423
431,"['salute', 'sir', 'honesty']",0.4939
432,"['nia', 'blind', 'andhe', 'kya', 'pehchanenge', 'koun', 'saccha', 'aur', 'koun', 'jhutha', 'aur', 'hamare', 'judiciary', 'koun', 'biswas', 'karta', 'hai', 'maharashtra', 'government', 'pay', 'shed', 'blood', 'innocent', 'soul', 'fr', 'stan', 'tiloja', 'jail', 'authority', 'neglect', 'definitely', 'pay', 'something', 'worse', 'god', 'see']",-0.4767
433,"['jay', 'adivasi']",0.0
434,"['current', 'indian', 'govt', 'insensitive', 'try', 'suppress', 'democracy', 'terror', 'accuse', 'like', 'pragya', 'takur', 'become', 'mp', 'imagine']",-0.5574
435,"['ravish', 'kumar']",0.0
436,"['desh', 'ka', 'beda', 'garg', 'ho', 'chuka', 'hai', 'kya', 'vikas', 'hoga', 'sab', 'bik', 'chuka', 'hai']",0.0
437,"['sarkar', 'aisa', 'kiu', 'kia', 'kisliys', 'kia', 'kon', 'iskelia', 'jimewar', 'hai', 'forji', 'mukdama', 'mai', 'fasaya', 'kia', 'iska', 'jawab', 'kon', 'dega']",-0.9274
438,"['nia', 'wrong']",-0.4767
439,"['law', 'despensed', 'without', 'evidence', 'purposely', 'do', 'punishment', 'metedout', 'process', 'guilty', 'face', 'reality', 'justice']",-0.3818
440,"['shame', 'indian', 'justice']",0.0772
441,"['shame', 'bjp', 'government']",-0.4767
442,"['modi', 'chor', 'ha']",0.34
443,"['human', 'right', 'activist', 'politician', 'raise', 'voice', 'stan', 'swamy', 'jail']",0.0
444,"['sir', 'english']",0.0
445,"['ohh', 'chodo', 'chacha', 'kargil', 'war', 'main', 'martyered', 'army', 'personnel', 'ke', 'upar', 'news', 'kyu', 'nahi', 'dete', 'ho', 'ek', 'gandu', 'mar', 'gaya', 'tha', 'toh', 'itni', 'randi', 'rona', 'shame', 'ravish', 'kumar']",-0.7906
446,"['ohh', 'chodo', 'bhagat', 'hospital', 'main', 'mara', 'hai', 'itne', 'kyu', 'bhaa', 'rahe', 'ho', 'anti', 'nationalist', 'ke', 'liye']",-0.3182
447,"['ur', 'right', 'mr', 'ravish', 'sir', 'heaven', 'bless', 'n', 'protection', 'amen']",0.7269
448,"['ever', 'harristed', 'come', 'return', 'circle', 'remember']",0.0
449,"['government', 'relief', 'stan', 'deathbut', 'bless', 'always', 'live', 'saint', 'world', 'every', 'one', 'remember']",0.7096
450,"['bjp', 'pay', 'price', 'murder', 'catholic', 'priest', 'gvt', 'never', 'come', 'back', 'power']",-0.7269
451,"['fr', 'stan', 'swamy', 'trichy', 'tamil', 'nadu']",0.0
452,"['dalit', 'ravish', 'kumar']",0.0
453,"['democracy', 'dead', 'corrupt', 'people', 'join', 'hand', 'walk', 'freely', 'innocent', 'people', 'jail', 'mercilessly', 'democracy', 'humanity', 'justice', 'ashamed', 'country', 'prayer', 'soul', 'rest', 'peace']",0.8481
454,"['soon', 'u', 'join', 'stan', 'dilip', 'sab', 'rip', 'u']",0.296
455,"['mk', 'k', 'k', 'mmm', 'k', 'k', 'kk', 'kk', 'k', 'kk', 'kkk', 'k', 'k', 'k']",0.7579
456,"['nia', 'shame', 'leave']",-0.5106
457,"['stan', 'swami', 'ji', 'ka', 'mouth', 'nahi', 'hua', 'ye', 'government', 'judiciary', 'dono', 'milko', 'kiya', 'gaya', 'brutal', 'murder', 'hy']",-0.8689
458,"['india', 'down']",0.0
459,"['bhai', 'saab', 'nia', 'ko', 'toh', 'atti', 'katti', 'sheesham', 'ki', 'lathi', 'pragya', 'thakur', 'jo', 'ke', 'criminal', 'thee', 'woh', 'beemaar', 'dikhi', 'aur', 'medical', 'grind', 'pe', 'bail', 'dee', 'gayi', 'aur', 'election', 'ladha', 'aur', 'jeeti', 'aur', 'waqt', 'ba', 'waqt', 'asamvedhansheel', 'bhashan', 'deti', 'rehti', 'hai', 'use', 'ab', 'andar', 'kyun', 'nahi', 'karte', 'kahin', 'se', 'bhi', 'toh', 'woh', 'beemaar', 'nahi', 'dikhti', 'aur', 'usne', 'khud', 'kaha', 'hai', 'ke', 'maine', 'gau', 'mootr', 'aur', 'gobar', 'se', 'apna', 'ilaaj', 'karliya', 'hai', 'aur', 'main', 'ab', 'swasth', 'hun', 'aur', 'abhi', 'bhi', 'woh', 'khuli', 'saand', 'ki', 'tarah', 'ghoomti', 'hai', 'toh', 'kya', 'ab', 'nia', 'andhi', 'hai']",-0.5267
460,"['read', 'comment', 'resonate', 'ravish', 'analysis', 'high', 'handedness', 'people', 'matter']",0.0258
461,"['father', 'stain', 'swami', 'ne', 'pm', 'ko', 'marne', 'ki', 'sajish', 'rachi', 'ya', 'r', 'ne', 'stain', 'swami', 'ko', 'kya', 'pm', 'modi', 'jawab', 'dengeripfatherstain']",0.0
462,"['right', 'sawami', 'ji']",0.0
463,"['raise', 'question']",0.0
464,"['former', 'principal', 'st', 'college', 'happy', 'fr', 'stan', 'swamy', 'also', 'present', 'dispensation', 'patriot', 'fr', 'stan', 'swamy', 'feel', 'awkward', 'mourn', 'death', 'instead', 'feel', 'strange', 'sort', 'happiness', 'eerie', 'sort', 'relief', 'mind', 'mourn', 'death', 'dare', 'utter', 'word', 'fear', 'skin', 'feel', 'sorry', 'loss', 'noble', 'soul', 'concern', 'rarely', 'go', 'beyond', 'stomachsurely', 'fr', 'stan', 'must', 'somebodyat', 'unsteady', 'foot', 'threat', 'national', 'security', 'shut', 'prison', 'threat', 'pose', 'well', 'grave', 'indeed', 'think', 'sympathise', 'struggle', 'basic', 'right', 'dignity', 'anything', 'subversive', 'feel', 'sorry', 'u', 'leave', 'behind', 'may', 'shut', 'prison', 'need', 'prisonsso', 'survive', 'like', 'scarecrow', 'prison', 'day', 'new', 'sun', 'arise', 'mock', 'debris', 'one', 'practical', 'problem', 'leave', 'dispose', 'body', 'fr', 'stan', 'still', 'accuse', 'uapa', 'entitle', 'bail', 'unless', 'court', 'grant', 'bail', 'dead', 'body', 'bury', 'cremate', 'one', 'thing', 'lawful', 'body', 'despatch', 'prison', 'arm', 'escort', 'let', 'speedy', 'trial', 'begin', 'dead', 'body', 'sake', 'let', 'truth', 'fr', 'stan', 'bring', 'light', 'let', 'whole', 'world', 'know', 'crime', 'stan', 'shut', 'upthere', 'compel', 'reason', 'say', 'uapa', 'accuse', 'guilty', 'prove', 'innocent', 'fr', 'stan', 'die', 'guilty', 'say', 'die', 'condemn', 'without', 'trial', 'injustice', 'do', 'accuse', 'law', 'anywhere', 'world', 'period', 'human', 'history', 'rule', 'law', 'state', 'duty', 'besides', 'prove', 'merit', 'stand', 'though', 'nature', 'idea', 'state', 'accountable', 'anyone', 'patronise', 'commit', 'judiciary', 'notion', 'essence', 'uapa', 'act', 'draconian', 'law', 'uapa', 'make', 'chill', 'sense', 'also', 'prescribe', 'rubric', 'accuse', 'provision', 'grant', 'burial', 'cremation', 'unless', 'innocence', 'establish', 'body', 'accuse', 'dead', 'preserve', 'uapa', 'mausoleum', 'heavy', 'guard', 'case', 'corps', 'escape', 'express', 'solidarity', 'poor', 'powerless', 'well', 'humanitarian', 'thing', 'know', 'hospital', 'treat', 'fr', 'stan', 'order', 'save', 'fr', 'stan', 'critically', 'ill', 'think', 'soul', 'fly', 'away', 'prison', 'unbearable', 'perhaps', 'humiliate', 'truth', 'state', 'may', 'seem', 'authority', 'life', 'citizen', 'authority', 'death', 'authority', 'death', 'authority', 'life', 'life', 'primary', 'death', 'merely', 'complimentary', 'truth', 'state', 'absolutely', 'authority', 'life', 'death', 'merely', 'pretend', 'till', 'truth', 'come', 'bodkin', 'prick', 'bubble', 'mundane', 'pretension', 'sleep', 'well', 'fr', 'stan', 'struggle', 'remain', 'except', 'unequal', 'struggle', 'leave', 'u']",-0.9972
465,"['ravish', 'ji', 'aap', 'se', 'aisi', 'ghalati', 'kaise', 'hogayi', 'yeh', 'kerala', 'ke', 'nahin', 'hain', 'tamil', 'nadu', 'ke', 'tiruchirapalli', 'se', 'hain', 'khair', 'jo', 'bhi', 'ho', 'jab', 'ek', 'shaheed', 'hota', 'hai', 'toh', 'shaheed', 'hone', 'ke', 'liye', 'tayyaar', 'hote', 'hain', 'sarkaar', 'ek', 'stan', 'swamy', 'ko', 'handle', 'nahi', 'kar', 'paayi', 'toh', 'tayyaar', 'hojaye', 'agle', 'stan', 'ko', 'jhelne', 'ke', 'liye']",0.0
466,"['sad', 'news', 'well', 'wisher', 'jharkhand', 'tribe', 'u', 'complete', 'work', 'nothing', 'leave', 'behind']",-0.2148
467,['salute'],0.0
468,"['want', 'justice']",0.5719
469,"['salute', 'ravish', 'captivate', 'monologue', 'hat']",0.0
470,"['people', 'respect', 'constitution', 'never', 'respect', 'always', 'take', 'advantage', 'provision', 'provide', 'constitution', 'aspect', 'see', 'modern', 'history']",0.802
471,"['atleast', 'nia', 'give', 'proof', 'really', 'involve', 'conspiracy']",-0.5688
472,"['incident', 'force', 'u', 'loose', 'faith', 'system']",0.128
473,"['anti', 'national']",-0.3182
474,['nice'],0.4215
475,"['believe', 'bjpistan', 'afraid', 'year', 'old', 'lion']",0.0
476,['sir'],0.0
477,"['go', 'issue', 'india', 'government', 'concern', 'people', 'age', 'ever', 'want', 'think', 'god', 'shame', 'peoplegovernment']",-0.1779
478,"['would', 'like', 'pakistan', 'india', 'need', 'taliban', 'rule', 'people', 'demand', 'justice', 'life']",0.6597
479,"['felt', 'sorry', 'father', 'swamy', 'kind', 'justice', 'vishva', 'guru', 'india', 'modi', 'destroy', 'democratic', 'india', 'autocratic', 'bjpistan']",0.4588
480,"['father', 'stan', 'swamy', 'life', 'people', 'true', 'time']",0.4215
481,['lie'],0.0
482,"['people', 'work', 'poor', 'n', 'dalits', 'treat', 'manner', 'powerful', 'antisocials', 'murderer', 'corrupt', 'instigator', 'criminal', 'reward', 'present', 'society']",-0.4404
483,"['brutality', 'remember', 'officer', 'involve', 'must', 'expose', 'reward']",-0.2263
484,"['vampanthi', 'leftist', 'ko', 'dukh', 'ho', 'raha', 'hain', 'father', 'swami', 'kg', 'daal', 'chawal', 'par', 'convert', 'hua', 'hoga']",0.0
485,"['totally', 'upset']",-0.4391
486,"['liberal', 'ravish', 'kumar']",0.0
487,"['thank', 'brave', 'reporter']",0.7096
488,"['waheguru', 'ji', 'kisan', 'majdoor', 'ekta', 'jindabaad']",0.0
489,"['sharamjanak', 'sattaadhis', 'logo', 'ke', 'liye', 'prabhu', 'pavitra', 'aatmane', 'swaragiyaquotsukh', 'shantiquot', 'denaayanhaa', 'duniyaa', 'ke', 'logone', 'quotdukhquot', 'diye', 'haiquot']",0.0
490,"['father', 'humanity']",0.0
491,"['absolutely', 'right', 'sir', 'ji']",0.0
492,"['jinhone', 'father', 'nation', 'ko', 'nhi', 'chhoda', 'wo', 'father', 'stan', 'swamy', 'ko', 'kya', 'samajhte']",0.0
493,"['quotrest', 'peace', 'quotmasiha', 'aadivasi', 'people']",0.5423
494,"['r', 'p']",0.0
495,"['deeply', 'sorry', 'faithful', 'person', 'raise', 'question', 'corruptionand', 'freedom', 'speech']",0.7773
496,"['pull', 'barmer', 'hamla', 'hua', 'kitne', 'ko', 'girftar', 'kar', 'paye', 'sarkarjuta', 'kaise', 'laga', 'ke', 'logon', 'ko', 'hatya', 'karna', 'kaha', 'ki', 'nahin', 'haiab', 'tum', 'bid', 'ko', 'badhava', 'denakisi', 'ko', 'target', 'karke', 'jhutha', 'kiya', 'karke', 'hatya', 'karanam', 'sahi', 'hai', 'sarkar', 'ki', 'kam']",0.0
497,"['stan', 'swamy', 'red', 'naxal', 'please', 'tell', 'reality', 'viewer', 'activist', 'radical', 'innocent']",0.5719
498,['tv'],0.0
499,"['doubt', 'history', 'socrates']",-0.3612
500,"['rip', 'father']",0.0
501,"['nia', 'ek', 'bjp', 'ka', 'hathyar', 'hai', 'department', 'nahi']",0.0
502,"['loser', 'government']",-0.5267
503,"['pure', 'soul', 'frstan', 'swamy']",0.0
504,"['never', 'forget', 'sacrifice', 'fight', 'democratic', 'value', 'till', 'last', 'breathe']",0.6428
505,"['uapa', 'way', 'ruler', 'stay', 'behind', 'sell', 'like', 'peanut']",0.3612
506,"['law', 'humanity', 'two', 'wheel', 'nation', 'fascist', 'order', 'india', 'respect', 'neither', 'law', 'humanity']",-0.128
507,['freedom'],0.6369
508,"['arrest', 'anbakths']",-0.34
509,['rip'],0.0
510,"['arrest', 'anbakths']",-0.34
511,"['good', 'job', 'ravish', 'kumar']",0.4404
512,"['yes', 'vote', 'bjp', 'deathharassment', 'farmer', 'amp', 'worker', 'due', 'protest', 'agro', 'black', 'law', 'behavior', 'nda', 'ruler', 'towards', 'people', 'country', 'also', 'condemn', 'strongly', 'raise', 'demand', 'dismissal', 'nda']",-0.0772
513,"['ravish', 'kumar', 'ji', 'gud', 'ho', 'tusi', 'ji']",0.0
514,"['mar', 'jay', 'ye', 'sarkar']",0.0
515,"['stan', 'swamy', 'rip']",0.0
516,"['prime', 'time', 'speak', 'jaggi', 'johal', 'capture', 'jail', 'almost', 'year', 'accuse', 'agency', 'involve', 'fund', 'anti', 'national', 'activity', 'invest', 'agency', 'provide', 'single', 'proof', 'british', 'man', 'torture', 'sign', 'blank', 'paper']",-0.7732
517,"['mahatma', 'ravishjican', 'kindly', 'let', 'u', 'know', 'regard', 'work', 'do', 'father', 'stanislaus', 'lourdousswamy', 'respect', 'human', 'right', 'tribals', 'also', 'kind', 'let', 'u', 'know', 'many', 'tribals', 'convert', 'father', 'stan', 'christian', 'missionary', 'fund', 'father', 'stan', 'work', 'tribals', 'somany', 'section', 'need', 'human', 'right', 'protection', 'sirf', 'photo', 'laganese', 'maha', 'nahi', 'bante', 'father', 'stan', 'jail', 'maharashtra', 'accuse', 'modiji', 'section', 'self', 'instal', 'intellectual', 'human', 'right', 'activist', 'come', 'together', 'case', 'say', 'single', 'word', 'whole', 'compartment', 'train', 'set', 'aflame', 'get', 'murder', 'human', 'wake', 'ravishjiwake', 'upleave', 'hate', 'modi', 'glass', 'join', 'nation', 'handle', 'pandemic', 'shubh', 'chintak']",0.6124
518,"['ask', 'friend', 'northeast', 'heshe', 'tell', 'story', 'brothercousin', 'get', 'kill', 'suspect', 'uapa', 'story', 'like', 'quotthey', 'ask', 'night', 'catch', 'fish', 'moonlight', 'tell', 'go', 'home', 'run', 'practice', 'skill', 'move', 'target', 'dead', 'reach', 'home', 'quot']",-0.7506
519,"['ravish', 'kumar', 'hypocrite', 'highest', 'order']",0.0
520,"['sad', 'socha', 'naii', 'tha', 'bjp', 'gov', 'esa', 'kar', 'sakti', 'om', 'shanti']",-0.4767
521,"['shame', 'indian', 'law', 'force']",-0.4767
522,['shame'],-0.4767
523,"['government', 'consume', 'power', 'one', 'day', 'throw', 'power', 'god', 'watch', 'u', 'shame', 'u', 'shame', 'agency', 'old', 'man', 'u', 'forget']",-0.7184
524,"['british', 'judge', 'look', 'rajysabha', 'seat']",0.0
525,"['court', 'govt', 'hand', 'speak', 'language', 'way', 'sad', 'listen', 'elder', 'person', 'deny', 'bail', 'several', 'time', 'trust', 'court']",0.25
526,"['thank', 'modi', 'ji', 'ur', 'sleep']",0.3612
527,"['god', 'wrath', 'government', 'also', 'judge', 'lawyer', 'curse', 'prevail', 'people', 'dont', 'mercy']",-0.5439
528,"['bad', 'yah', 'sarkar', 'ko', 'ishvaar', 'ki', 'kahar', 'jarur', 'dekhni', 'padegi']",-0.5423
529,"['oh', 'sad', 'bahut', 'dukh', 'huwa', 'sun', 'kar', 'father', 'swami', 'ko', 'shraddhanjali']",-0.4767
530,"['jab', 'tak', 'begunahon', 'ko', 'jail', 'bhejney', 'walon', 'ko', 'saza', 'naheen', 'hojati', 'yeh', 'silsila', 'chalta', 'rahega']",0.0
531,"['ra', 'wish', 'g', 'wish', 'u']",0.6597
532,"['cold', 'blood', 'murder', 'pheku', 'chaddi', 'gang']",-0.6908
533,"['india', 'salute', 'courage', 'journalism', 'ravish', 'ji']",0.4939
534,"['bombay', 'high', 'mai', 'human', 'right', 'ka', 'nanga', 'nach', 'hota', 'hai', 'nobody', 'get', 'justice', 'poor', 'uapa', 'prisoner', 'poor', 'dalits', 'poor', 'muslim', 'poor', 'tribal', 'socialist', 'poor', 'banker', 'poor', 'gst', 'compliance', 'defaulter', 'poor', 'small', 'msme', 'defaulter', 'many', 'stoop', 'shoe', 'call', 'judicial', 'system', 'many', 'false', 'charge']",-0.9674
535,"['ndtv', 'ne', 'bhi', 'aise', 'hi', 'modi', 'ko', 'gujrat', 'riot', 'fasaya', 'tha']",-0.5574
536,"['maoist', 'stan', 'swamy']",0.0
537,"['time', 'ho', 'gya', 'tha', 'ab', 'jane', 'bhi', 'green', 'secular', 'modi', 'ka', 'bhi', 'time', 'aayga', 'chla', 'jayga', 'patience']",0.0
538,"['stan', 'swamy', 'trichy', 'tamilnadushameless', 'government', 'kill', 'help', 'court']",-0.4588
539,"['bid', 'afsos', 'ki', 'baat', 'ek', 'yodha', 'ek', 'kranti', 'ka', 'ant']",0.0
540,"['sutiyapa', 'na', 'batia']",0.0
541,['librandu'],0.0
542,"['live', 'democratic', 'county', 'wher', 'follow', 'practice', 'great', 'constitution', 'bt', 'look', 'u', 'give', 'power', 'rule', 'enemy', 'responsible']",0.4404
543,"['happen', 'delhi', 'riot', 'master', 'plan', 'mr', 'amit', 'shah', 'mr', 'modi', 'win', 'delhi', 'election', 'time', 'also', 'invertigating', 'agency', 'file', 'uapa', 'charge', 'peoplewere', 'jail', 'bail', 'give', 'also', 'similar', 'plant', 'computer', 'people', 'charge', 'uapa', 'mr', 'modi', 'mr', 'amit', 'shah', 'ashmed', 'fit', 'call', 'humanbeing', 'satan', 'supreme', 'court', 'ashmed', 'responsible', 'death', 'farther', 'stanmanilal', 'shah']",0.5719
544,"['fr', 'stan', 'stand', 'youyou', 'great', 'today', 'every']",0.6249
545,"['disgust', 'corrupt', 'indian', 'judiciary', 'systemmay', 'soul', 'rest', 'peace']",-0.1027
546,"['hamara', 'desh', 'mahan', 'janta', 'ka', 'khun', 'chus', 'kar', 'jinhen', 'tankhvah', 'selri', 'di', 'jaati', 'vahi', 'loge', 'aunhen', 'maarte', 'hen', 'chahe', 'polic', 'ho', 'chahe', 'n', 'ho', 'chahe', 'pera', 'maletri', 'ho', 'chahe', 'p', 'c', 'ho', 'chahe', 'koi', 'bhi', 'sarkari', 'karam', 'chari', 'ho', 'yahan', 'sarkari', 'rashan', 'bhi', 'pura', 'din', 'laain', 'lagne', 'ke', 'baad', 'hi', 'miltaa', 'kahan', 'satyme', 'jayte', 'jhuthon', 'ka', 'raaz', 'dunyaa']",0.0
547,"['fir', 'b', 'log', 'chup', 'sarm', 'eat', 'un', 'logo', 'ke', 'liye', 'jiske', 'liye', 'kuch', 'log', 'awaz', 'uthate', 'ladhte', 'kuch', 'log', 'gunda', 'gardi', 'karte', 'de', 'ke', 'sath', 'unhe', 'zsurakhya', 'milta', 'hejo', 'sarkar', 'khud', 'apradhi', 'karte', 'rahte']",0.0
548,"['christian', 'tribal', 'one', 'thing', 'haunt', 'today', 'happen', 'father', 'stan', 'swammy', 'yesterday', 'might', 'happen', 'one', 'instagram', 'meme', 'page', 'post', 'saw', 'people', 'comment', 'realted', 'moaist', 'plan', 'death', 'pm', 'blamming', 'conversion', 'critisizing', 'say', 'deserve', 'must', 'go', 'hell', 'lot', 'people', 'blame', 'christian', 'institute', 'convert', 'people', 'well', 'let', 'tell', 'something', 'yes', 'get', 'convert', 'yes', 'ancestor', 'hindu', 'much', 'happy', 'religion', 'tough', 'time', 'poor', 'nothing', 'eat', 'missionary', 'society', 'come', 'u', 'help', 'people', 'accuse', 'missionary', 'conversion', 'nowhere', 'people', 'help', 'u', 'provide', 'u', 'food', 'knowledge', 'atleast', 'stand', 'foot', 'fee', 'ourself', 'imagine', 'live', 'society', 'anyone', 'put', 'jail', 'without', 'give', 'justification', 'minority', 'feel', 'india']",-0.5267
