level,id,parent_id,object_id,object_type,object_key,query_status,query_time,query_type,message,created_time,like_count,comment_count,error.message
0,1,None,102527030797_10159348785815798,seed,,,None,None,,,,,
1,2,1,102527030797_10159348785815798,data,data.*,fetched (200),29:38.9,Facebook:/<post-id>/comments,Such type of people  still exists in our Society and carriers the flag of humanity! Salute!,2020-11-27T12:23:13+0000,135,5,
1,3,1,102527030797_10159348785815798,data,data.*,fetched (200),29:38.9,Facebook:/<post-id>/comments,Everything is organised ...staged protests by congress and left unions ,2020-11-27T12:31:35+0000,62,123,
1,4,1,102527030797_10159348785815798,data,data.*,fetched (200),29:38.9,Facebook:/<post-id>/comments,Our sincere gratitude towards the Amrik Sukhdev Dhaba for this kind of support for the farmers. Our Full support towards farmers.,2020-11-27T12:21:39+0000,87,4,
1,5,1,102527030797_10159348785815798,data,data.*,fetched (200),29:38.9,Facebook:/<post-id>/comments,This Is Not Farmers Agitation But It Is Political Move Purely . Khalistani Are Also Included In This Movement . So NDTV Definitely Cover Such Move And The Dhaba Where It Is Told That Free Meals Are Served But Definitely Some One Is Funding To It .,2020-11-28T04:27:52+0000,35,57,
1,6,1,102527030797_10159348785815798,data,data.*,fetched (200),29:38.9,Facebook:/<post-id>/comments,Salute to whole Sukhdev Dhaba team This is the humanity and they have proved.  We respect our farmers and always we will be with them till death.,2020-11-27T16:52:47+0000,33,1,
1,7,1,102527030797_10159348785815798,data,data.*,fetched (200),29:38.9,Facebook:/<post-id>/comments,Dharmender has his hotel just next to Amrik but will not show such kindness.  BJP tattu. Boycott Dharmender and his entire family.,2020-11-27T12:55:38+0000,34,7,
1,8,1,102527030797_10159348785815798,data,data.*,fetched (200),29:38.9,Facebook:/<post-id>/comments,"I always planned to visit amrik, but couldn't due to some reasons. Just for this gesture, i am going to visit them next week.",2020-11-27T12:16:11+0000,32,1,
1,9,1,102527030797_10159348785815798,data,data.*,fetched (200),29:38.9,Facebook:/<post-id>/comments,Well there would have been no customers as all the roads in the area were blocked. The food would have gone waste in any case.  They decided to use it and that is good. They have earned some goodwill which was much needed after they were in the news when scores of people working here tested positive for Covid 19 and the eatery had to be shut down for some time.,2020-11-28T09:53:14+0000,21,20,
1,10,1,102527030797_10159348785815798,data,data.*,fetched (200),29:38.9,Facebook:/<post-id>/comments,in solidarity with the farmers. You made us feel proud ??,2020-11-27T12:41:15+0000,25,1,
1,11,1,102527030797_10159348785815798,data,data.*,fetched (200),29:38.9,Facebook:/<post-id>/comments,"???? ?? ????? ?? ???? ??, ??? ?????? ????? ??,   ?????? ?? ??? ?????? ?????? ??,  ??? ????? ?? ???? ????? ??? ??",2020-11-27T12:57:30+0000,27,1,
1,12,1,102527030797_10159348785815798,data,data.*,fetched (200),29:38.9,Facebook:/<post-id>/comments,RSS terrorists and Tuglaq in Delhi must be pissing in his pants while drinking cow urine.,2020-11-27T12:12:21+0000,23,0,
1,13,1,102527030797_10159348785815798,data,data.*,fetched (200),29:38.9,Facebook:/<post-id>/comments,Now Bhakts will tell that money for food is coming from Congress/Pakistan etc??,2020-11-27T16:54:59+0000,18,3,
1,14,1,102527030797_10159348785815798,data,data.*,fetched (200),29:38.9,Facebook:/<post-id>/comments,?? IT ??? ?? ??? ?? ???? ???? ??? ?????? ????? ???? ??????? ????? ??????? ?? ????????? ?? ????????? ???????? ?? ???? ????? ??? ?????? ????? ??? ???????? ?? ???? ?????????? ?? ????? ??????? ????? ??? ??????? ??????? ?? ????? ???? ???????  ?? ????? ???????? ?? ???? ??? ?????? ????? ???,2020-11-28T15:32:01+0000,15,3,
1,15,1,102527030797_10159348785815798,data,data.*,fetched (200),29:38.9,Facebook:/<post-id>/comments,In any crisis the Sikh community always serves free food I am glad some one is doing the same for them....wish & hope some more will come to their aid in the coming days....??????,2020-11-28T18:31:27+0000,11,0,
1,16,1,102527030797_10159348785815798,data,data.*,fetched (200),29:38.9,Facebook:/<post-id>/comments,"great gesture.. they should do it every day, not just when the farmers are protesting..",2020-11-27T13:40:26+0000,5,1,
1,17,1,102527030797_10159348785815798,data,data.*,fetched (200),29:38.9,Facebook:/<post-id>/comments,Modi ne apni sharam bhi ambani ko bech di. ,2020-11-27T12:09:46+0000,10,2,
1,18,1,102527030797_10159348785815798,data,data.*,fetched (200),29:38.9,Facebook:/<post-id>/comments,Lovely act...whole nation should support our farmers.,2020-11-27T16:17:27+0000,10,1,
1,19,1,102527030797_10159348785815798,data,data.*,fetched (200),29:38.9,Facebook:/<post-id>/comments,har chiz pehle hi booked hai sochi samjhi sajish,2020-11-27T12:28:24+0000,5,9,
1,20,1,102527030797_10159348785815798,data,data.*,fetched (200),29:38.9,Facebook:/<post-id>/comments,A small act of kindness could mean a lot during these crucial times for farmers. So proud of the gratitude that you are showing to India's farmers ??,2020-11-27T17:56:46+0000,6,0,
1,21,1,102527030797_10159348785815798,data,data.*,fetched (200),29:38.9,Facebook:/<post-id>/comments,"Farmers may have some genuine concerns which needs to be addressed through discussions and dialogue. Punjab being the food bowl of the country, it's fair to say they represent the whole country's farmers.",2020-11-28T02:17:01+0000,4,0,
