level,id,parent_id,object_id,object_type,object_key,query_status,query_time,query_type,message,created_time,like_count,comment_count,error.message
0,1,None,102527030797_189099582820871,seed,,,None,None,,,,,
1,2,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,"Very true.  The government forgets Covid at the time of election and suddenly use it to hide their inefficiencies and barbaric acts  when farmers protest.  This is very shameful that government is not doing proper dialogues with farmers and taking away their right to protest. Also, so unfortunate for the country that more than half of our media is puppet of political parties.",2020-11-27T08:14:12+0000,835,38,
1,3,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,"As we all know, punjab farmers are not any illetrate people, they and there families are all well educated and they know thier farming rights. 50 percent of their childrens are well educated and well setteled in United stated and in Canada.  So be respectful to them. Thanks",2020-11-27T07:59:54+0000,684,73,
1,4,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,"If police really care about covid , than why government brought this bill in this situation and why they are not ready to talk with farmers ? Why elections taking place in Bihar ?  Every single police person who going to beat or do injustice with poor farmers, don't forget life is short after that HELL -NARAK is waiting for you .",2020-11-27T17:58:05+0000,249,32,
1,5,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,"National media didnt covered the farmers protests from 2 months, so thats why they decided to come in delhi. Boycott modi national media zee news, aaj tak but ndtv still shown some posts. Thanks",2020-11-27T07:54:45+0000,257,17,
1,6,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,So happy to see these comments that people are now understanding the pain of farmers and the dictatorship done by modi government.. We need to throw them out of our country as soon as possible or else it will be too late,2020-11-27T11:29:14+0000,218,5,
1,7,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,Haryana farmers should not be sidelined.. Only one state is mentioned.. The movement was not possible without farmers from haryana.. Give them due credit too.. ,2020-11-27T09:17:43+0000,183,21,
1,8,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,"Its not about farmers only , Every person is being exploited by this government.   Shame on Govt",2020-11-27T12:02:48+0000,125,13,
1,9,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,Why should the governance fear if it is for the people.,2020-11-27T08:51:05+0000,111,5,
1,10,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,Really pity Delhi police officers ... explaining something that cannot even stand on its own feet for 5 min ,2020-11-27T08:48:22+0000,98,5,
1,11,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,"??? ?? ?? ?????? ??? ????? ??? ?? ?????? ??? ??? ??? ??, ?? ??????? ?? ??? ?? ?? ?????? ???? ? ??? ???? ????? ?? ???",2020-11-27T08:19:19+0000,80,5,
1,12,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,Its shameful act to stop citizens moving within country if its a peaceful protest.,2020-11-27T06:46:58+0000,67,11,
1,13,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,"Very sad, farmers giving logical reasons for the protest and I am not convinced with IPS and other police officers. From the conversation it's clear that police officers have no strong base to support their statements.",2020-11-27T16:32:47+0000,57,4,
1,14,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,For farmers and others there are covid guidelines.... But in bihar.... during the election.... there was no covid guidelines for this 420 government.... 420 MODI AND 420 AMIT.....,2020-11-27T12:37:13+0000,50,3,
1,15,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,When election was there in Bihars every day lakhs of people gathered .Then where went the Covid .,2020-11-27T10:45:33+0000,54,1,
1,16,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,"Why only Punjab and Haryana whole nation should support our farmers...Per month per years farmers sacrifices their lives..Why our govt. can't take any right decission for them.Instead of supporting farmers they are supporting Adani,Ambani..Help and support our farmers..Without them we are nothing..",2020-11-28T07:46:48+0000,55,14,
1,17,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,"Why only Punjab farmers are leading from the front ,why farmers from other states are not to be seen ,are the other farmers not affected by govt policies.",2020-11-27T07:50:00+0000,48,45,
1,18,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,"The way govt is handling this issue, situation and atmosphere in punjab in comming times will be out of control of govt and situation could take worse to handle. ",2020-11-27T13:41:13+0000,41,8,
1,19,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,"Government was elected by farmers and work for corporates , farmers will receive lati charge ,tear gas, water cannon force and it's not willing to solve issue, ",2020-11-27T09:46:44+0000,40,0,
1,20,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,Police must not stop farmers.....rather ministers must come to hear their views,2020-11-27T08:42:33+0000,37,1,
1,21,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,"?? ??? ???? ?? ?? ????? ?? ??????? ?? ??? ????? ???? ?? ????? ?? ???? ??????? ?? ????? ?????? ???? ?? ?????? ?? ?????? ?? ??? ?? ???????? ?????? ?? ????? ?? ????? ?? , ??? ??? ?? ????? ?? ??????? ?? ???? ??? ???? ????? ???? ???? ??? ?? ?? ????? ???. ?????? ???? ???? ????? ??? ????? ?? , ??? ????? ?? , ??? ????? ?? ?? ??? ??????? ?? ?? ???? ???? ????? ?? ?????? ?????? ????? ????? ????? ???? ????? ?? ?????? ?????? ?? ??????????? ?????? ?????- ???? ????? ????",2020-11-27T06:54:02+0000,38,1,
1,22,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,Courts hv tym 4 Kangna n Arnab.. else lacs n lacs of petitions r licking d dust.. in Bihar elections.. all parties hold rallies wch vr addressed by top leaders including PM.. was COVID on leave during doz.. ,2020-11-27T08:00:32+0000,31,0,
1,23,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,Where was covid during bihar election rallies???,2020-11-27T09:12:29+0000,26,1,
1,24,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,Politicians have no rules  or laws applicable ..It is applicable to common man,2020-11-27T10:47:09+0000,26,1,
1,25,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,Farmers r anti national y r they protesting in this govt..y not with Congress .. Modi govt failed in all  parameters,2020-11-27T08:34:33+0000,25,2,
1,26,1,102527030797_189099582820871,data,data.*,fetched (200),51:23.4,Facebook:/<post-id>/comments,???????? ??? ?????? ???? ?? ??? ?? ???? ?? ????? ?????? ??? ????? ?? ??? ??  ??? ??? ?? ..?? corona ?? ?? ????? ?? ????? ?? ??? ??????? ?? ?????? ?? ????? ????? ??,2020-11-27T16:22:16+0000,24,2,
1,27,1,102527030797_189099582820871,offcut,,fetched (200),51:23.4,Facebook:/<post-id>/comments,,,,,
1,28,1,102527030797_189099582820871,data,data.*,fetched (200),51:24.2,Facebook:/<post-id>/comments,"Please Respect Farmers Values and Allow them to Protest without any Barricades.They're not a Prisoner.They're Main Bone of Country ""Jai Kisan aur Jai Jawan """,2020-11-27T07:42:08+0000,22,4,
