level,id,parent_id,object_id,object_type,object_key,query_status,query_time,query_type,message,created_time,like_count,comment_count,error.message
1,46,1,23230437118_1260816547637890,data,data.*,fetched (200),16:47.1,Facebook:/<post-id>/comments,In the name of farmers agitation millions of dollars have been collected in foreign countries for the Khalistani's anti India program. Just a warning.,2020-12-01T00:03:13+0000,0,0,
1,47,1,23230437118_1260816547637890,data,data.*,fetched (200),16:47.1,Facebook:/<post-id>/comments,I will  vote for Modiji and BJP. He is giving me petrol for 50/ltr. He also put ?1500000 in my account.,2020-11-30T14:08:27+0000,1,4,
1,48,1,23230437118_1260816547637890,data,data.*,fetched (200),16:47.1,Facebook:/<post-id>/comments,Ye muh pe lelo...  https://www.facebook.com/234508140533782/posts/719776805340244/?sfnsn=wiwspwa,2020-11-30T14:13:13+0000,0,0,
1,49,1,23230437118_1260816547637890,data,data.*,fetched (200),16:47.1,Facebook:/<post-id>/comments,Isss bsdk ki gaav faaad denge bkl ki... ,2020-11-30T16:52:59+0000,0,0,
1,50,1,23230437118_1260816547637890,data,data.*,fetched (200),16:47.1,Facebook:/<post-id>/comments,"Me no support. I am also Farmer, but small.",2020-11-30T15:58:25+0000,0,0,
1,51,1,23230437118_1260816547637890,data,data.*,fetched (200),16:47.1,Facebook:/<post-id>/comments,Sala khalistani hai ye...,2020-11-30T16:50:36+0000,0,0,
1,52,1,23230437118_1260816547637890,data,data.*,fetched (200),16:47.1,Facebook:/<post-id>/comments,"???? ?????????? ????????? ???? ???????, ??????? ?????????????.",2020-11-30T16:01:53+0000,0,0,
1,53,1,23230437118_1260816547637890,data,data.*,fetched (200),16:47.1,Facebook:/<post-id>/comments,For the barking slaves who are still on payroll of Congress.,2020-11-30T14:12:37+0000,3,0,
1,54,1,23230437118_1260816547637890,offcut,,fetched (200),16:47.1,Facebook:/<post-id>/comments,,,,,
1,55,1,23230437118_1260816547637890,headers,,fetched (200),16:47.1,Facebook:/<post-id>/comments,,,,,
1,56,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,,2020-11-30T14:10:59+0000,1,1,
1,57,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,ask him to study the law and then bark...he has not studied at all just following a herd strategy...ask him why middlemen not exploiting the farmers?calling an actor as if he is an expert on the subject and we lack experts in our country.In india already corporates are associated with farming in many parts of the country....he should study and express..such half cooked experts are dangerous....The anchor lacks proper question....here famers are provided with options...no one forcing them to sell..,2020-11-30T14:08:50+0000,7,37,
1,58,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,When people’s basic rights to exist are denied then people will find other ways to get attention ,2020-12-01T12:06:25+0000,0,0,
1,59,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,"Dear india Today team,   Its simple example like..     Government Schools and between private schools, the  government school everyone knew the situations.  and   Same like situation will be market yard in the  future , if these ordinance not cancel.  Everyone should understand. Its not only farmers War.  If any company purchased 100ton Wheet  less then MSP.  AND they stocks in the warehouse and after some time in the market they will sale on high price.  It will effect on consumers also. Because consumers pay high rates. The company will not sale to consumer direct. the company will sale to modern trade and modern trade will tag  his price on that product.  So everyone should understand , the situation will be massive in future,  the    poor people cannot survive.  Farmer in loss and consumer also in loss.  The Profit only companies will get,  who was purchased and stock's.  The all media staff also in  consumer que ,  please spread the truth ??   Thanks",2020-12-03T20:05:46+0000,0,0,
1,60,1,23230437118_1260816547637890,data,data.*,fetched (200),16:48.3,Facebook:/<post-id>/comments,Why don't you talk about the atrocities being perpetrated in Indian acupid Kashmir and Palestine?,2020-11-30T15:09:19+0000,0,3,
